2026-03-02 20:49:16,040 - root - INFO - [Worker-1/PID-24211] - Worker 1 (PID: 24211) logging initialized
2026-03-02 20:49:16,042 - root - INFO - [Worker-1/PID-24211] - Worker 1 starting (PID: 24211)
2026-03-02 20:49:16,854 - root - INFO - [Worker-1/PID-24211] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:49:16,854 - root - INFO - [Worker-1/PID-24211] - Worker 1 initialized successfully
2026-03-02 20:50:57,674 - root - INFO - [Worker-1/PID-24211] - [556188912] {'request_id': 556188912, 'input_seq_len': 643, 'output_seq_len': 473, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.616773', 'http_post_time': '2026-03-02 20:50:05.616856', 'first_token_time': None, 'final_token_time': '2026-03-02 20:50:57.674663', 'zmq_push_time': '2026-03-02 20:50:57.674663', 'total_time_s': 52.05788993835449, 'http_queue_latency_s': 8.296966552734375e-05}
2026-03-02 20:51:01,785 - root - INFO - [Worker-1/PID-24211] - [556091120] {'request_id': 556091120, 'input_seq_len': 1654, 'output_seq_len': 713, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.005582', 'http_post_time': '2026-03-02 20:50:05.005657', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:01.785083', 'zmq_push_time': '2026-03-02 20:51:01.785083', 'total_time_s': 56.77950167655945, 'http_queue_latency_s': 7.581710815429688e-05}
2026-03-02 20:51:03,549 - root - INFO - [Worker-1/PID-24211] - [556095728] {'request_id': 556095728, 'input_seq_len': 2051, 'output_seq_len': 752, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.043479', 'http_post_time': '2026-03-02 20:50:05.043554', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:03.549044', 'zmq_push_time': '2026-03-02 20:51:03.549044', 'total_time_s': 58.50556445121765, 'http_queue_latency_s': 7.486343383789062e-05}
2026-03-02 20:51:06,771 - root - INFO - [Worker-1/PID-24211] - [556187376] {'request_id': 556187376, 'input_seq_len': 3699, 'output_seq_len': 702, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.606483', 'http_post_time': '2026-03-02 20:50:05.606594', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:06.771402', 'zmq_push_time': '2026-03-02 20:51:06.771402', 'total_time_s': 61.16491913795471, 'http_queue_latency_s': 0.00011134147644042969}
2026-03-02 20:51:08,290 - root - INFO - [Worker-1/PID-24211] - [556153584] {'request_id': 556153584, 'input_seq_len': 1154, 'output_seq_len': 784, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.398499', 'http_post_time': '2026-03-02 20:50:05.398561', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.289952', 'zmq_push_time': '2026-03-02 20:51:08.289952', 'total_time_s': 62.89145278930664, 'http_queue_latency_s': 6.175041198730469e-05}
2026-03-02 20:51:08,458 - root - INFO - [Worker-1/PID-24211] - [556082416] {'request_id': 556082416, 'input_seq_len': 2721, 'output_seq_len': 888, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.933984', 'http_post_time': '2026-03-02 20:50:04.934557', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.458483', 'zmq_push_time': '2026-03-02 20:51:08.458483', 'total_time_s': 63.52449870109558, 'http_queue_latency_s': 0.0005724430084228516}
2026-03-02 20:51:08,657 - root - INFO - [Worker-1/PID-24211] - [556194544] {'request_id': 556194544, 'input_seq_len': 1905, 'output_seq_len': 735, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.651854', 'http_post_time': '2026-03-02 20:50:05.651924', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.657073', 'zmq_push_time': '2026-03-02 20:51:08.657073', 'total_time_s': 63.00521898269653, 'http_queue_latency_s': 7.009506225585938e-05}
2026-03-02 20:51:08,802 - root - INFO - [Worker-1/PID-24211] - [556114160] {'request_id': 556114160, 'input_seq_len': 7093, 'output_seq_len': 850, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.175527', 'http_post_time': '2026-03-02 20:50:05.175658', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.801908', 'zmq_push_time': '2026-03-02 20:51:08.801908', 'total_time_s': 63.626380920410156, 'http_queue_latency_s': 0.0001316070556640625}
2026-03-02 20:51:10,232 - root - INFO - [Worker-1/PID-24211] - [556083952] {'request_id': 556083952, 'input_seq_len': 8838, 'output_seq_len': 927, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.948762', 'http_post_time': '2026-03-02 20:50:04.948928', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.232122', 'zmq_push_time': '2026-03-02 20:51:10.232122', 'total_time_s': 65.28336000442505, 'http_queue_latency_s': 0.00016546249389648438}
2026-03-02 20:51:10,276 - root - INFO - [Worker-1/PID-24211] - [556113136] {'request_id': 556113136, 'input_seq_len': 1574, 'output_seq_len': 887, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.168983', 'http_post_time': '2026-03-02 20:50:05.169055', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.276575', 'zmq_push_time': '2026-03-02 20:51:10.276575', 'total_time_s': 65.10759282112122, 'http_queue_latency_s': 7.2479248046875e-05}
2026-03-02 20:51:10,447 - root - INFO - [Worker-1/PID-24211] - [556119792] {'request_id': 556119792, 'input_seq_len': 3242, 'output_seq_len': 881, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.208580', 'http_post_time': '2026-03-02 20:50:05.208699', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.447285', 'zmq_push_time': '2026-03-02 20:51:10.447285', 'total_time_s': 65.23870587348938, 'http_queue_latency_s': 0.00011992454528808594}
