2026-03-02 20:49:35,809 - root - INFO - [Worker-0/PID-25014] - Worker 0 (PID: 25014) logging initialized
2026-03-02 20:49:35,810 - root - INFO - [Worker-0/PID-25014] - Worker 0 starting (PID: 25014)
2026-03-02 20:49:36,690 - root - INFO - [Worker-0/PID-25014] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:49:36,690 - root - INFO - [Worker-0/PID-25014] - Worker 0 initialized successfully
2026-03-02 20:50:57,193 - root - INFO - [Worker-0/PID-25014] - [556121904] {'request_id': 556121904, 'input_seq_len': 600, 'output_seq_len': 574, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.220300', 'http_post_time': '2026-03-02 20:50:05.220375', 'first_token_time': None, 'final_token_time': '2026-03-02 20:50:57.193348', 'zmq_push_time': '2026-03-02 20:50:57.193348', 'total_time_s': 51.97304821014404, 'http_queue_latency_s': 7.462501525878906e-05}
2026-03-02 20:51:03,090 - root - INFO - [Worker-0/PID-25014] - [556141360] {'request_id': 556141360, 'input_seq_len': 1685, 'output_seq_len': 698, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.325267', 'http_post_time': '2026-03-02 20:50:05.325331', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:03.090653', 'zmq_push_time': '2026-03-02 20:51:03.090653', 'total_time_s': 57.76538586616516, 'http_queue_latency_s': 6.413459777832031e-05}
2026-03-02 20:51:04,520 - root - INFO - [Worker-0/PID-25014] - [556082992] {'request_id': 556082992, 'input_seq_len': 1692, 'output_seq_len': 813, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.939034', 'http_post_time': '2026-03-02 20:50:04.939280', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:04.520121', 'zmq_push_time': '2026-03-02 20:51:04.520121', 'total_time_s': 59.58108687400818, 'http_queue_latency_s': 0.0002460479736328125}
2026-03-02 20:51:09,075 - root - INFO - [Worker-0/PID-25014] - [556112688] {'request_id': 556112688, 'input_seq_len': 1470, 'output_seq_len': 879, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.167522', 'http_post_time': '2026-03-02 20:50:05.167618', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.075649', 'zmq_push_time': '2026-03-02 20:51:09.075649', 'total_time_s': 63.90812706947327, 'http_queue_latency_s': 9.655952453613281e-05}
2026-03-02 20:51:09,561 - root - INFO - [Worker-0/PID-25014] - [556089136] {'request_id': 556089136, 'input_seq_len': 2496, 'output_seq_len': 922, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.990179', 'http_post_time': '2026-03-02 20:50:04.990266', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.561753', 'zmq_push_time': '2026-03-02 20:51:09.561753', 'total_time_s': 64.57157325744629, 'http_queue_latency_s': 8.702278137207031e-05}
2026-03-02 20:51:10,600 - root - INFO - [Worker-0/PID-25014] - [556140848] {'request_id': 556140848, 'input_seq_len': 2762, 'output_seq_len': 876, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.322103', 'http_post_time': '2026-03-02 20:50:05.322187', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.600203', 'zmq_push_time': '2026-03-02 20:51:10.600203', 'total_time_s': 65.27810072898865, 'http_queue_latency_s': 8.487701416015625e-05}
2026-03-02 20:51:11,702 - root - INFO - [Worker-0/PID-25014] - [556165936] {'request_id': 556165936, 'input_seq_len': 3023, 'output_seq_len': 866, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.476143', 'http_post_time': '2026-03-02 20:50:05.476221', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.702695', 'zmq_push_time': '2026-03-02 20:51:11.702695', 'total_time_s': 66.2265522480011, 'http_queue_latency_s': 7.843971252441406e-05}
2026-03-02 20:51:11,713 - root - INFO - [Worker-0/PID-25014] - [556250416] {'request_id': 556250416, 'input_seq_len': 1547, 'output_seq_len': 740, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.984369', 'http_post_time': '2026-03-02 20:50:05.984445', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.713254', 'zmq_push_time': '2026-03-02 20:51:11.713254', 'total_time_s': 65.72888541221619, 'http_queue_latency_s': 7.653236389160156e-05}
2026-03-02 20:51:13,048 - root - INFO - [Worker-0/PID-25014] - [556120880] {'request_id': 556120880, 'input_seq_len': 3464, 'output_seq_len': 960, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.214966', 'http_post_time': '2026-03-02 20:50:05.215047', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.048590', 'zmq_push_time': '2026-03-02 20:51:13.048590', 'total_time_s': 67.83362483978271, 'http_queue_latency_s': 8.153915405273438e-05}
2026-03-02 20:51:13,097 - root - INFO - [Worker-0/PID-25014] - [556100912] {'request_id': 556100912, 'input_seq_len': 2349, 'output_seq_len': 988, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.095934', 'http_post_time': '2026-03-02 20:50:05.096003', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.097594', 'zmq_push_time': '2026-03-02 20:51:13.097594', 'total_time_s': 68.00166010856628, 'http_queue_latency_s': 6.866455078125e-05}
2026-03-02 20:51:13,999 - root - INFO - [Worker-0/PID-25014] - [556294448] {'request_id': 556294448, 'input_seq_len': 1004, 'output_seq_len': 729, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.251977', 'http_post_time': '2026-03-02 20:50:06.252042', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.999523', 'zmq_push_time': '2026-03-02 20:51:13.999523', 'total_time_s': 67.74754571914673, 'http_queue_latency_s': 6.4849853515625e-05}
2026-03-02 20:51:14,004 - root - INFO - [Worker-0/PID-25014] - [556087600] {'request_id': 556087600, 'input_seq_len': 4028, 'output_seq_len': 1025, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.977206', 'http_post_time': '2026-03-02 20:50:04.977303', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.004291', 'zmq_push_time': '2026-03-02 20:51:14.004291', 'total_time_s': 69.02708435058594, 'http_queue_latency_s': 9.703636169433594e-05}
2026-03-02 20:51:14,171 - root - INFO - [Worker-0/PID-25014] - [556156720] {'request_id': 556156720, 'input_seq_len': 7368, 'output_seq_len': 934, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.419942', 'http_post_time': '2026-03-02 20:50:05.420115', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.171639', 'zmq_push_time': '2026-03-02 20:51:14.171639', 'total_time_s': 68.75169706344604, 'http_queue_latency_s': 0.0001728534698486328}
2026-03-02 20:51:14,406 - root - INFO - [Worker-0/PID-25014] - [556128048] {'request_id': 556128048, 'input_seq_len': 2898, 'output_seq_len': 976, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.251973', 'http_post_time': '2026-03-02 20:50:05.252042', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.406876', 'zmq_push_time': '2026-03-02 20:51:14.406876', 'total_time_s': 69.15490221977234, 'http_queue_latency_s': 6.866455078125e-05}
2026-03-02 20:51:14,673 - root - INFO - [Worker-0/PID-25014] - [556311856] {'request_id': 556311856, 'input_seq_len': 2366, 'output_seq_len': 720, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.356101', 'http_post_time': '2026-03-02 20:50:06.356173', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.673076', 'zmq_push_time': '2026-03-02 20:51:14.673076', 'total_time_s': 68.31697487831116, 'http_queue_latency_s': 7.200241088867188e-05}
2026-03-02 20:51:15,037 - root - INFO - [Worker-0/PID-25014] - [556082480] {'request_id': 556082480, 'input_seq_len': 2553, 'output_seq_len': 1052, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.933478', 'http_post_time': '2026-03-02 20:50:04.934672', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.037527', 'zmq_push_time': '2026-03-02 20:51:15.037527', 'total_time_s': 70.10404944419861, 'http_queue_latency_s': 0.0011947154998779297}
2026-03-02 20:51:15,198 - root - INFO - [Worker-0/PID-25014] - [556242736] {'request_id': 556242736, 'input_seq_len': 2833, 'output_seq_len': 825, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.935437', 'http_post_time': '2026-03-02 20:50:05.935529', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.198442', 'zmq_push_time': '2026-03-02 20:51:15.198442', 'total_time_s': 69.26300549507141, 'http_queue_latency_s': 9.179115295410156e-05}
2026-03-02 20:51:15,203 - root - INFO - [Worker-0/PID-25014] - [556194096] {'request_id': 556194096, 'input_seq_len': 3527, 'output_seq_len': 897, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.649928', 'http_post_time': '2026-03-02 20:50:05.650046', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.203787', 'zmq_push_time': '2026-03-02 20:51:15.203787', 'total_time_s': 69.55385947227478, 'http_queue_latency_s': 0.000118255615234375}
