2026-03-02 20:49:53,808 - root - INFO - [Worker-0/PID-25818] - Worker 0 (PID: 25818) logging initialized
2026-03-02 20:49:53,810 - root - INFO - [Worker-0/PID-25818] - Worker 0 starting (PID: 25818)
2026-03-02 20:49:54,767 - root - INFO - [Worker-0/PID-25818] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:49:54,767 - root - INFO - [Worker-0/PID-25818] - Worker 0 initialized successfully
2026-03-02 20:51:00,856 - root - INFO - [Worker-0/PID-25818] - [556134256] {'request_id': 556134256, 'input_seq_len': 1577, 'output_seq_len': 633, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.286544', 'http_post_time': '2026-03-02 20:50:05.286596', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:00.856088', 'zmq_push_time': '2026-03-02 20:51:00.856088', 'total_time_s': 55.569544076919556, 'http_queue_latency_s': 5.221366882324219e-05}
2026-03-02 20:51:02,816 - root - INFO - [Worker-0/PID-25818] - [556153200] {'request_id': 556153200, 'input_seq_len': 1768, 'output_seq_len': 654, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.396883', 'http_post_time': '2026-03-02 20:50:05.396963', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:02.816579', 'zmq_push_time': '2026-03-02 20:51:02.816579', 'total_time_s': 57.41969537734985, 'http_queue_latency_s': 7.915496826171875e-05}
2026-03-02 20:51:05,006 - root - INFO - [Worker-0/PID-25818] - [556094320] {'request_id': 556094320, 'input_seq_len': 1409, 'output_seq_len': 792, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.034772', 'http_post_time': '2026-03-02 20:50:05.034925', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:05.006312', 'zmq_push_time': '2026-03-02 20:51:05.006312', 'total_time_s': 59.971540212631226, 'http_queue_latency_s': 0.0001533031463623047}
2026-03-02 20:51:06,039 - root - INFO - [Worker-0/PID-25818] - [556194672] {'request_id': 556194672, 'input_seq_len': 2461, 'output_seq_len': 674, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.652299', 'http_post_time': '2026-03-02 20:50:05.652391', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:06.039467', 'zmq_push_time': '2026-03-02 20:51:06.039467', 'total_time_s': 60.38716769218445, 'http_queue_latency_s': 9.179115295410156e-05}
2026-03-02 20:51:09,627 - root - INFO - [Worker-0/PID-25818] - [556110192] {'request_id': 556110192, 'input_seq_len': 2311, 'output_seq_len': 884, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.148768', 'http_post_time': '2026-03-02 20:50:05.148869', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.627160', 'zmq_push_time': '2026-03-02 20:51:09.627160', 'total_time_s': 64.47839164733887, 'http_queue_latency_s': 0.0001010894775390625}
2026-03-02 20:51:09,794 - root - INFO - [Worker-0/PID-25818] - [556084592] {'request_id': 556084592, 'input_seq_len': 2751, 'output_seq_len': 922, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.954123', 'http_post_time': '2026-03-02 20:50:04.954262', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.793966', 'zmq_push_time': '2026-03-02 20:51:09.793966', 'total_time_s': 64.83984303474426, 'http_queue_latency_s': 0.00013899803161621094}
2026-03-02 20:51:09,797 - root - INFO - [Worker-0/PID-25818] - [556155248] {'request_id': 556155248, 'input_seq_len': 1179, 'output_seq_len': 825, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.409878', 'http_post_time': '2026-03-02 20:50:05.409953', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.797289', 'zmq_push_time': '2026-03-02 20:51:09.797289', 'total_time_s': 64.3874101638794, 'http_queue_latency_s': 7.43865966796875e-05}
2026-03-02 20:51:09,975 - root - INFO - [Worker-0/PID-25818] - [556104048] {'request_id': 556104048, 'input_seq_len': 3373, 'output_seq_len': 899, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.115088', 'http_post_time': '2026-03-02 20:50:05.115186', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.975463', 'zmq_push_time': '2026-03-02 20:51:09.975463', 'total_time_s': 64.86037540435791, 'http_queue_latency_s': 9.846687316894531e-05}
2026-03-02 20:51:10,286 - root - INFO - [Worker-0/PID-25818] - [556135280] {'request_id': 556135280, 'input_seq_len': 2176, 'output_seq_len': 860, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.291653', 'http_post_time': '2026-03-02 20:50:05.291720', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.286876', 'zmq_push_time': '2026-03-02 20:51:10.286876', 'total_time_s': 64.99522280693054, 'http_queue_latency_s': 6.699562072753906e-05}
2026-03-02 20:51:11,417 - root - INFO - [Worker-0/PID-25818] - [556088176] {'request_id': 556088176, 'input_seq_len': 2736, 'output_seq_len': 952, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.980953', 'http_post_time': '2026-03-02 20:50:04.981082', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.417232', 'zmq_push_time': '2026-03-02 20:51:11.417232', 'total_time_s': 66.43627905845642, 'http_queue_latency_s': 0.00012946128845214844}
2026-03-02 20:51:12,111 - root - INFO - [Worker-0/PID-25818] - [556095344] {'request_id': 556095344, 'input_seq_len': 2241, 'output_seq_len': 959, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.041315', 'http_post_time': '2026-03-02 20:50:05.041564', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.110953', 'zmq_push_time': '2026-03-02 20:51:12.110953', 'total_time_s': 67.06963872909546, 'http_queue_latency_s': 0.0002493858337402344}
2026-03-02 20:51:12,143 - root - INFO - [Worker-0/PID-25818] - [556159344] {'request_id': 556159344, 'input_seq_len': 1839, 'output_seq_len': 870, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.434290', 'http_post_time': '2026-03-02 20:50:05.434358', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.142941', 'zmq_push_time': '2026-03-02 20:51:12.142941', 'total_time_s': 66.70865082740784, 'http_queue_latency_s': 6.771087646484375e-05}
2026-03-02 20:51:12,523 - root - INFO - [Worker-0/PID-25818] - [556138864] {'request_id': 556138864, 'input_seq_len': 1959, 'output_seq_len': 906, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.312712', 'http_post_time': '2026-03-02 20:50:05.312784', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.523277', 'zmq_push_time': '2026-03-02 20:51:12.523277', 'total_time_s': 67.2105643749237, 'http_queue_latency_s': 7.152557373046875e-05}
2026-03-02 20:51:12,761 - root - INFO - [Worker-0/PID-25818] - [556093808] {'request_id': 556093808, 'input_seq_len': 1572, 'output_seq_len': 973, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.029122', 'http_post_time': '2026-03-02 20:50:05.029240', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.761465', 'zmq_push_time': '2026-03-02 20:51:12.761465', 'total_time_s': 67.73234295845032, 'http_queue_latency_s': 0.00011801719665527344}
2026-03-02 20:51:13,016 - root - INFO - [Worker-0/PID-25818] - [556128624] {'request_id': 556128624, 'input_seq_len': 2955, 'output_seq_len': 928, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.254486', 'http_post_time': '2026-03-02 20:50:05.254558', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.016857', 'zmq_push_time': '2026-03-02 20:51:13.016857', 'total_time_s': 67.76237082481384, 'http_queue_latency_s': 7.128715515136719e-05}
2026-03-02 20:51:13,053 - root - INFO - [Worker-0/PID-25818] - [556141936] {'request_id': 556141936, 'input_seq_len': 3230, 'output_seq_len': 912, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.328327', 'http_post_time': '2026-03-02 20:50:05.328409', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.053225', 'zmq_push_time': '2026-03-02 20:51:13.053225', 'total_time_s': 67.72489738464355, 'http_queue_latency_s': 8.225440979003906e-05}
2026-03-02 20:51:13,429 - root - INFO - [Worker-0/PID-25818] - [556120944] {'request_id': 556120944, 'input_seq_len': 2930, 'output_seq_len': 946, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.215332', 'http_post_time': '2026-03-02 20:50:05.215437', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.429668', 'zmq_push_time': '2026-03-02 20:51:13.429668', 'total_time_s': 68.21433663368225, 'http_queue_latency_s': 0.00010585784912109375}
2026-03-02 20:51:14,496 - root - INFO - [Worker-0/PID-25818] - [556151664] {'request_id': 556151664, 'input_seq_len': 1384, 'output_seq_len': 926, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.386781', 'http_post_time': '2026-03-02 20:50:05.386920', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.496566', 'zmq_push_time': '2026-03-02 20:51:14.496566', 'total_time_s': 69.10978531837463, 'http_queue_latency_s': 0.00013947486877441406}
2026-03-02 20:51:14,790 - root - INFO - [Worker-0/PID-25818] - [556168048] {'request_id': 556168048, 'input_seq_len': 8334, 'output_seq_len': 909, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.489336', 'http_post_time': '2026-03-02 20:50:05.489558', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.790903', 'zmq_push_time': '2026-03-02 20:51:14.790903', 'total_time_s': 69.3015673160553, 'http_queue_latency_s': 0.00022220611572265625}
2026-03-02 20:51:14,982 - root - INFO - [Worker-0/PID-25818] - [556125552] {'request_id': 556125552, 'input_seq_len': 2453, 'output_seq_len': 972, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.238927', 'http_post_time': '2026-03-02 20:50:05.239007', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.982863', 'zmq_push_time': '2026-03-02 20:51:14.982863', 'total_time_s': 69.74393630027771, 'http_queue_latency_s': 8.082389831542969e-05}
2026-03-02 20:51:15,641 - root - INFO - [Worker-0/PID-25818] - [556305264] {'request_id': 556305264, 'input_seq_len': 1279, 'output_seq_len': 724, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.319554', 'http_post_time': '2026-03-02 20:50:06.319641', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.641873', 'zmq_push_time': '2026-03-02 20:51:15.641873', 'total_time_s': 69.32231974601746, 'http_queue_latency_s': 8.702278137207031e-05}
2026-03-02 20:51:15,744 - root - INFO - [Worker-0/PID-25818] - [556082544] {'request_id': 556082544, 'input_seq_len': 7689, 'output_seq_len': 1049, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.933264', 'http_post_time': '2026-03-02 20:50:04.934397', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.744688', 'zmq_push_time': '2026-03-02 20:51:15.744688', 'total_time_s': 70.81142449378967, 'http_queue_latency_s': 0.0011334419250488281}
2026-03-02 20:51:16,058 - root - INFO - [Worker-0/PID-25818] - [556085104] {'request_id': 556085104, 'input_seq_len': 2170, 'output_seq_len': 1051, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.957734', 'http_post_time': '2026-03-02 20:50:04.957893', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.058780', 'zmq_push_time': '2026-03-02 20:51:16.058780', 'total_time_s': 71.10104537010193, 'http_queue_latency_s': 0.00015878677368164062}
2026-03-02 20:51:16,160 - root - INFO - [Worker-0/PID-25818] - [556157296] {'request_id': 556157296, 'input_seq_len': 2927, 'output_seq_len': 953, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.422493', 'http_post_time': '2026-03-02 20:50:05.422585', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.160848', 'zmq_push_time': '2026-03-02 20:51:16.160848', 'total_time_s': 70.7383553981781, 'http_queue_latency_s': 9.202957153320312e-05}
2026-03-02 20:51:16,483 - root - INFO - [Worker-0/PID-25818] - [556133232] {'request_id': 556133232, 'input_seq_len': 4691, 'output_seq_len': 993, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.281852', 'http_post_time': '2026-03-02 20:50:05.281947', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.483657', 'zmq_push_time': '2026-03-02 20:51:16.483657', 'total_time_s': 71.20180487632751, 'http_queue_latency_s': 9.441375732421875e-05}
2026-03-02 20:51:16,650 - root - INFO - [Worker-0/PID-25818] - [556158832] {'request_id': 556158832, 'input_seq_len': 2391, 'output_seq_len': 961, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.432474', 'http_post_time': '2026-03-02 20:50:05.432562', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.650869', 'zmq_push_time': '2026-03-02 20:51:16.650869', 'total_time_s': 71.21839475631714, 'http_queue_latency_s': 8.821487426757812e-05}
2026-03-02 20:51:16,795 - root - INFO - [Worker-0/PID-25818] - [556230512] {'request_id': 556230512, 'input_seq_len': 2099, 'output_seq_len': 858, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.859944', 'http_post_time': '2026-03-02 20:50:05.860034', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.795831', 'zmq_push_time': '2026-03-02 20:51:16.795831', 'total_time_s': 70.93588733673096, 'http_queue_latency_s': 9.059906005859375e-05}
2026-03-02 20:51:16,997 - root - INFO - [Worker-0/PID-25818] - [556205936] {'request_id': 556205936, 'input_seq_len': 1214, 'output_seq_len': 899, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.715998', 'http_post_time': '2026-03-02 20:50:05.716061', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.997460', 'zmq_push_time': '2026-03-02 20:51:16.997460', 'total_time_s': 71.28146171569824, 'http_queue_latency_s': 6.246566772460938e-05}
2026-03-02 20:51:17,130 - root - INFO - [Worker-0/PID-25818] - [556129648] {'request_id': 556129648, 'input_seq_len': 2288, 'output_seq_len': 1010, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.261875', 'http_post_time': '2026-03-02 20:50:05.261934', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.130757', 'zmq_push_time': '2026-03-02 20:51:17.130757', 'total_time_s': 71.86888241767883, 'http_queue_latency_s': 5.936622619628906e-05}
2026-03-02 20:51:17,133 - root - INFO - [Worker-0/PID-25818] - [556171120] {'request_id': 556171120, 'input_seq_len': 3440, 'output_seq_len': 950, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.505331', 'http_post_time': '2026-03-02 20:50:05.505399', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.133912', 'zmq_push_time': '2026-03-02 20:51:17.133912', 'total_time_s': 71.6285810470581, 'http_queue_latency_s': 6.842613220214844e-05}
2026-03-02 20:51:17,289 - root - INFO - [Worker-0/PID-25818] - [556116336] {'request_id': 556116336, 'input_seq_len': 2113, 'output_seq_len': 1031, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.188450', 'http_post_time': '2026-03-02 20:50:05.188552', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.289661', 'zmq_push_time': '2026-03-02 20:51:17.289661', 'total_time_s': 72.10121059417725, 'http_queue_latency_s': 0.00010180473327636719}
2026-03-02 20:51:17,625 - root - INFO - [Worker-0/PID-25818] - [556164976] {'request_id': 556164976, 'input_seq_len': 7409, 'output_seq_len': 968, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.468772', 'http_post_time': '2026-03-02 20:50:05.468951', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.625874', 'zmq_push_time': '2026-03-02 20:51:17.625874', 'total_time_s': 72.15710186958313, 'http_queue_latency_s': 0.0001780986785888672}
2026-03-02 20:51:17,754 - root - INFO - [Worker-0/PID-25818] - [556088688] {'request_id': 556088688, 'input_seq_len': 3694, 'output_seq_len': 1075, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.987590', 'http_post_time': '2026-03-02 20:50:04.987725', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.753940', 'zmq_push_time': '2026-03-02 20:51:17.753940', 'total_time_s': 72.76634931564331, 'http_queue_latency_s': 0.00013494491577148438}
2026-03-02 20:51:18,243 - root - INFO - [Worker-0/PID-25818] - [556133744] {'request_id': 556133744, 'input_seq_len': 3323, 'output_seq_len': 1019, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.284443', 'http_post_time': '2026-03-02 20:50:05.284519', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.243147', 'zmq_push_time': '2026-03-02 20:51:18.243147', 'total_time_s': 72.95870399475098, 'http_queue_latency_s': 7.581710815429688e-05}
2026-03-02 20:51:18,554 - root - INFO - [Worker-0/PID-25818] - [556103536] {'request_id': 556103536, 'input_seq_len': 5200, 'output_seq_len': 1067, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.111948', 'http_post_time': '2026-03-02 20:50:05.112167', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.554345', 'zmq_push_time': '2026-03-02 20:51:18.554345', 'total_time_s': 73.44239711761475, 'http_queue_latency_s': 0.00021886825561523438}
2026-03-02 20:51:18,557 - root - INFO - [Worker-0/PID-25818] - [556176752] {'request_id': 556176752, 'input_seq_len': 2209, 'output_seq_len': 965, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.553293', 'http_post_time': '2026-03-02 20:50:05.554640', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.557202', 'zmq_push_time': '2026-03-02 20:51:18.557202', 'total_time_s': 73.00390887260437, 'http_queue_latency_s': 0.0013468265533447266}
2026-03-02 20:51:19,454 - root - INFO - [Worker-0/PID-25818] - [556142960] {'request_id': 556142960, 'input_seq_len': 4345, 'output_seq_len': 1030, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.334908', 'http_post_time': '2026-03-02 20:50:05.335000', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.454325', 'zmq_push_time': '2026-03-02 20:51:19.454325', 'total_time_s': 74.1194167137146, 'http_queue_latency_s': 9.1552734375e-05}
2026-03-02 20:51:19,588 - root - INFO - [Worker-0/PID-25818] - [556141424] {'request_id': 556141424, 'input_seq_len': 2516, 'output_seq_len': 1034, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.326089', 'http_post_time': '2026-03-02 20:50:05.326170', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.588809', 'zmq_push_time': '2026-03-02 20:51:19.588809', 'total_time_s': 74.26271939277649, 'http_queue_latency_s': 8.106231689453125e-05}
2026-03-02 20:51:19,720 - root - INFO - [Worker-0/PID-25818] - [556102512] {'request_id': 556102512, 'input_seq_len': 4437, 'output_seq_len': 1088, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.106105', 'http_post_time': '2026-03-02 20:50:05.106219', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.720032', 'zmq_push_time': '2026-03-02 20:51:19.720032', 'total_time_s': 74.61392736434937, 'http_queue_latency_s': 0.00011372566223144531}
2026-03-02 20:51:20,274 - root - INFO - [Worker-0/PID-25818] - [556233072] {'request_id': 556233072, 'input_seq_len': 2580, 'output_seq_len': 910, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.874274', 'http_post_time': '2026-03-02 20:50:05.874373', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:20.274188', 'zmq_push_time': '2026-03-02 20:51:20.274188', 'total_time_s': 74.39991474151611, 'http_queue_latency_s': 9.918212890625e-05}
