2026-03-02 20:49:26,406 - root - INFO - [Worker-0/PID-24612] - Worker 0 (PID: 24612) logging initialized
2026-03-02 20:49:26,407 - root - INFO - [Worker-0/PID-24612] - Worker 0 starting (PID: 24612)
2026-03-02 20:49:27,223 - root - INFO - [Worker-0/PID-24612] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:49:27,223 - root - INFO - [Worker-0/PID-24612] - Worker 0 initialized successfully
2026-03-02 20:50:59,547 - root - INFO - [Worker-0/PID-24612] - [556092688] {'request_id': 556092688, 'input_seq_len': 1104, 'output_seq_len': 666, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.018863', 'http_post_time': '2026-03-02 20:50:05.018960', 'first_token_time': None, 'final_token_time': '2026-03-02 20:50:59.546986', 'zmq_push_time': '2026-03-02 20:50:59.546986', 'total_time_s': 54.528122663497925, 'http_queue_latency_s': 9.679794311523438e-05}
2026-03-02 20:51:09,637 - root - INFO - [Worker-0/PID-24612] - [556185360] {'request_id': 556185360, 'input_seq_len': 6043, 'output_seq_len': 781, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.592825', 'http_post_time': '2026-03-02 20:50:05.592940', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.637223', 'zmq_push_time': '2026-03-02 20:51:09.637223', 'total_time_s': 64.04439806938171, 'http_queue_latency_s': 0.00011420249938964844}
2026-03-02 20:51:09,715 - root - INFO - [Worker-0/PID-24612] - [556165392] {'request_id': 556165392, 'input_seq_len': 3756, 'output_seq_len': 812, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.472961', 'http_post_time': '2026-03-02 20:50:05.473047', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.714824', 'zmq_push_time': '2026-03-02 20:51:09.714824', 'total_time_s': 64.24186325073242, 'http_queue_latency_s': 8.630752563476562e-05}
2026-03-02 20:51:10,141 - root - INFO - [Worker-0/PID-24612] - [556191504] {'request_id': 556191504, 'input_seq_len': 3231, 'output_seq_len': 784, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.632557', 'http_post_time': '2026-03-02 20:50:05.632646', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.141137', 'zmq_push_time': '2026-03-02 20:51:10.141137', 'total_time_s': 64.5085802078247, 'http_queue_latency_s': 8.940696716308594e-05}
2026-03-02 20:51:10,154 - root - INFO - [Worker-0/PID-24612] - [556137232] {'request_id': 556137232, 'input_seq_len': 1934, 'output_seq_len': 861, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.303415', 'http_post_time': '2026-03-02 20:50:05.303510', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.154694', 'zmq_push_time': '2026-03-02 20:51:10.154694', 'total_time_s': 64.85127925872803, 'http_queue_latency_s': 9.512901306152344e-05}
2026-03-02 20:51:10,265 - root - INFO - [Worker-0/PID-24612] - [556151056] {'request_id': 556151056, 'input_seq_len': 2527, 'output_seq_len': 842, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.380417', 'http_post_time': '2026-03-02 20:50:05.380496', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.265587', 'zmq_push_time': '2026-03-02 20:51:10.265587', 'total_time_s': 64.88516998291016, 'http_queue_latency_s': 7.867813110351562e-05}
2026-03-02 20:51:11,926 - root - INFO - [Worker-0/PID-24612] - [556102416] {'request_id': 556102416, 'input_seq_len': 2340, 'output_seq_len': 946, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.105661', 'http_post_time': '2026-03-02 20:50:05.105738', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.926463', 'zmq_push_time': '2026-03-02 20:51:11.926463', 'total_time_s': 66.82080173492432, 'http_queue_latency_s': 7.724761962890625e-05}
2026-03-02 20:51:12,768 - root - INFO - [Worker-0/PID-24612] - [556111632] {'request_id': 556111632, 'input_seq_len': 1677, 'output_seq_len': 951, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.159205', 'http_post_time': '2026-03-02 20:50:05.159280', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.767910', 'zmq_push_time': '2026-03-02 20:51:12.767910', 'total_time_s': 67.60870456695557, 'http_queue_latency_s': 7.414817810058594e-05}
2026-03-02 20:51:12,841 - root - INFO - [Worker-0/PID-24612] - [556095248] {'request_id': 556095248, 'input_seq_len': 2325, 'output_seq_len': 974, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.040290', 'http_post_time': '2026-03-02 20:50:05.040365', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.841418', 'zmq_push_time': '2026-03-02 20:51:12.841418', 'total_time_s': 67.80112838745117, 'http_queue_latency_s': 7.581710815429688e-05}
2026-03-02 20:51:13,178 - root - INFO - [Worker-0/PID-24612] - [556284176] {'request_id': 556284176, 'input_seq_len': 1849, 'output_seq_len': 710, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.191190', 'http_post_time': '2026-03-02 20:50:06.191263', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.178409', 'zmq_push_time': '2026-03-02 20:51:13.178409', 'total_time_s': 66.98721957206726, 'http_queue_latency_s': 7.343292236328125e-05}
2026-03-02 20:51:13,426 - root - INFO - [Worker-0/PID-24612] - [556206352] {'request_id': 556206352, 'input_seq_len': 2319, 'output_seq_len': 828, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.718785', 'http_post_time': '2026-03-02 20:50:05.718871', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.426444', 'zmq_push_time': '2026-03-02 20:51:13.426444', 'total_time_s': 67.7076587677002, 'http_queue_latency_s': 8.58306884765625e-05}
