2026-03-02 20:49:35,932 - root - INFO - [Worker-1/PID-25015] - Worker 1 (PID: 25015) logging initialized
2026-03-02 20:49:35,934 - root - INFO - [Worker-1/PID-25015] - Worker 1 starting (PID: 25015)
2026-03-02 20:49:36,793 - root - INFO - [Worker-1/PID-25015] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:49:36,793 - root - INFO - [Worker-1/PID-25015] - Worker 1 initialized successfully
2026-03-02 20:51:03,884 - root - INFO - [Worker-1/PID-25015] - [556134448] {'request_id': 556134448, 'input_seq_len': 2258, 'output_seq_len': 728, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.287140', 'http_post_time': '2026-03-02 20:50:05.287209', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:03.884579', 'zmq_push_time': '2026-03-02 20:51:03.884579', 'total_time_s': 58.5974383354187, 'http_queue_latency_s': 6.890296936035156e-05}
2026-03-02 20:51:05,335 - root - INFO - [Worker-1/PID-25015] - [556135984] {'request_id': 556135984, 'input_seq_len': 1051, 'output_seq_len': 760, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.294838', 'http_post_time': '2026-03-02 20:50:05.294906', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:05.335695', 'zmq_push_time': '2026-03-02 20:51:05.335695', 'total_time_s': 60.04085683822632, 'http_queue_latency_s': 6.818771362304688e-05}
2026-03-02 20:51:06,505 - root - INFO - [Worker-1/PID-25015] - [556116016] {'request_id': 556116016, 'input_seq_len': 1462, 'output_seq_len': 816, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.186729', 'http_post_time': '2026-03-02 20:50:05.186841', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:06.505291', 'zmq_push_time': '2026-03-02 20:51:06.505291', 'total_time_s': 61.318562507629395, 'http_queue_latency_s': 0.00011205673217773438}
2026-03-02 20:51:06,775 - root - INFO - [Worker-1/PID-25015] - [556129328] {'request_id': 556129328, 'input_seq_len': 1048, 'output_seq_len': 804, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.260278', 'http_post_time': '2026-03-02 20:50:05.260351', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:06.775177', 'zmq_push_time': '2026-03-02 20:51:06.775177', 'total_time_s': 61.51489853858948, 'http_queue_latency_s': 7.319450378417969e-05}
2026-03-02 20:51:06,810 - root - INFO - [Worker-1/PID-25015] - [556120112] {'request_id': 556120112, 'input_seq_len': 2887, 'output_seq_len': 819, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.210557', 'http_post_time': '2026-03-02 20:50:05.210698', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:06.810318', 'zmq_push_time': '2026-03-02 20:51:06.810318', 'total_time_s': 61.59976100921631, 'http_queue_latency_s': 0.00014066696166992188}
2026-03-02 20:51:08,064 - root - INFO - [Worker-1/PID-25015] - [556160048] {'request_id': 556160048, 'input_seq_len': 1453, 'output_seq_len': 793, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.439985', 'http_post_time': '2026-03-02 20:50:05.440055', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.064583', 'zmq_push_time': '2026-03-02 20:51:08.064583', 'total_time_s': 62.62459850311279, 'http_queue_latency_s': 7.05718994140625e-05}
2026-03-02 20:51:08,353 - root - INFO - [Worker-1/PID-25015] - [556117552] {'request_id': 556117552, 'input_seq_len': 2389, 'output_seq_len': 858, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.195835', 'http_post_time': '2026-03-02 20:50:05.195916', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.353670', 'zmq_push_time': '2026-03-02 20:51:08.353670', 'total_time_s': 63.157835245132446, 'http_queue_latency_s': 8.106231689453125e-05}
2026-03-02 20:51:08,617 - root - INFO - [Worker-1/PID-25015] - [556104752] {'request_id': 556104752, 'input_seq_len': 1499, 'output_seq_len': 881, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.119576', 'http_post_time': '2026-03-02 20:50:05.119682', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.617577', 'zmq_push_time': '2026-03-02 20:51:08.617577', 'total_time_s': 63.49800086021423, 'http_queue_latency_s': 0.00010609626770019531}
2026-03-02 20:51:09,216 - root - INFO - [Worker-1/PID-25015] - [556132400] {'request_id': 556132400, 'input_seq_len': 2381, 'output_seq_len': 855, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.277795', 'http_post_time': '2026-03-02 20:50:05.277905', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.216233', 'zmq_push_time': '2026-03-02 20:51:09.216233', 'total_time_s': 63.93843746185303, 'http_queue_latency_s': 0.00010991096496582031}
2026-03-02 20:51:09,562 - root - INFO - [Worker-1/PID-25015] - [556091952] {'request_id': 556091952, 'input_seq_len': 5678, 'output_seq_len': 919, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.013073', 'http_post_time': '2026-03-02 20:50:05.013226', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.562675', 'zmq_push_time': '2026-03-02 20:51:09.562675', 'total_time_s': 64.54960179328918, 'http_queue_latency_s': 0.00015282630920410156}
2026-03-02 20:51:10,952 - root - INFO - [Worker-1/PID-25015] - [556172848] {'request_id': 556172848, 'input_seq_len': 3427, 'output_seq_len': 839, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.517004', 'http_post_time': '2026-03-02 20:50:05.517094', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.951871', 'zmq_push_time': '2026-03-02 20:51:10.951871', 'total_time_s': 65.43486714363098, 'http_queue_latency_s': 9.012222290039062e-05}
2026-03-02 20:51:10,989 - root - INFO - [Worker-1/PID-25015] - [556142640] {'request_id': 556142640, 'input_seq_len': 4014, 'output_seq_len': 883, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.332716', 'http_post_time': '2026-03-02 20:50:05.332858', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.989123', 'zmq_push_time': '2026-03-02 20:51:10.989123', 'total_time_s': 65.65640687942505, 'http_queue_latency_s': 0.00014209747314453125}
2026-03-02 20:51:11,383 - root - INFO - [Worker-1/PID-25015] - [556086320] {'request_id': 556086320, 'input_seq_len': 3202, 'output_seq_len': 966, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.968016', 'http_post_time': '2026-03-02 20:50:04.968140', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.383547', 'zmq_push_time': '2026-03-02 20:51:11.383547', 'total_time_s': 66.41553068161011, 'http_queue_latency_s': 0.00012421607971191406}
2026-03-02 20:51:12,638 - root - INFO - [Worker-1/PID-25015] - [556085808] {'request_id': 556085808, 'input_seq_len': 3051, 'output_seq_len': 998, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.963790', 'http_post_time': '2026-03-02 20:50:04.963932', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.638453', 'zmq_push_time': '2026-03-02 20:51:12.638453', 'total_time_s': 67.67466235160828, 'http_queue_latency_s': 0.00014209747314453125}
2026-03-02 20:51:12,856 - root - INFO - [Worker-1/PID-25015] - [556152880] {'request_id': 556152880, 'input_seq_len': 4568, 'output_seq_len': 911, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.395302', 'http_post_time': '2026-03-02 20:50:05.395441', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.856460', 'zmq_push_time': '2026-03-02 20:51:12.856460', 'total_time_s': 67.46115779876709, 'http_queue_latency_s': 0.0001392364501953125}
2026-03-02 20:51:13,374 - root - INFO - [Worker-1/PID-25015] - [556128816] {'request_id': 556128816, 'input_seq_len': 8004, 'output_seq_len': 955, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.256568', 'http_post_time': '2026-03-02 20:50:05.256678', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.374625', 'zmq_push_time': '2026-03-02 20:51:13.374625', 'total_time_s': 68.11805701255798, 'http_queue_latency_s': 0.000110626220703125}
2026-03-02 20:51:13,878 - root - INFO - [Worker-1/PID-25015] - [556210224] {'request_id': 556210224, 'input_seq_len': 2551, 'output_seq_len': 848, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.745554', 'http_post_time': '2026-03-02 20:50:05.745627', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.878380', 'zmq_push_time': '2026-03-02 20:51:13.878380', 'total_time_s': 68.13282608985901, 'http_queue_latency_s': 7.319450378417969e-05}
2026-03-02 20:51:14,127 - root - INFO - [Worker-1/PID-25015] - [556169776] {'request_id': 556169776, 'input_seq_len': 2618, 'output_seq_len': 915, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.496768', 'http_post_time': '2026-03-02 20:50:05.496864', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.127177', 'zmq_push_time': '2026-03-02 20:51:14.127177', 'total_time_s': 68.63040971755981, 'http_queue_latency_s': 9.655952453613281e-05}
2026-03-02 20:51:14,177 - root - INFO - [Worker-1/PID-25015] - [556297776] {'request_id': 556297776, 'input_seq_len': 1983, 'output_seq_len': 728, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.272051', 'http_post_time': '2026-03-02 20:50:06.272123', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.176795', 'zmq_push_time': '2026-03-02 20:51:14.176795', 'total_time_s': 67.9047441482544, 'http_queue_latency_s': 7.176399230957031e-05}
2026-03-02 20:51:14,797 - root - INFO - [Worker-1/PID-25015] - [556117040] {'request_id': 556117040, 'input_seq_len': 5457, 'output_seq_len': 1001, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.192935', 'http_post_time': '2026-03-02 20:50:05.193085', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.797754', 'zmq_push_time': '2026-03-02 20:51:14.797754', 'total_time_s': 69.6048195362091, 'http_queue_latency_s': 0.0001499652862548828}
2026-03-02 20:51:14,994 - root - INFO - [Worker-1/PID-25015] - [556130864] {'request_id': 556130864, 'input_seq_len': 5605, 'output_seq_len': 985, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.268586', 'http_post_time': '2026-03-02 20:50:05.268687', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.994215', 'zmq_push_time': '2026-03-02 20:51:14.994215', 'total_time_s': 69.7256293296814, 'http_queue_latency_s': 0.00010132789611816406}
