2026-03-02 20:49:06,746 - root - INFO - [Worker-1/PID-23809] - Worker 1 (PID: 23809) logging initialized
2026-03-02 20:49:06,747 - root - INFO - [Worker-1/PID-23809] - Worker 1 starting (PID: 23809)
2026-03-02 20:49:07,663 - root - INFO - [Worker-1/PID-23809] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:49:07,663 - root - INFO - [Worker-1/PID-23809] - Worker 1 initialized successfully
2026-03-02 20:51:05,369 - root - INFO - [Worker-1/PID-23809] - [556201424] {'request_id': 556201424, 'input_seq_len': 1503, 'output_seq_len': 645, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.690309', 'http_post_time': '2026-03-02 20:50:05.690391', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:05.369435', 'zmq_push_time': '2026-03-02 20:51:05.369435', 'total_time_s': 59.679126262664795, 'http_queue_latency_s': 8.20159912109375e-05}
2026-03-02 20:51:05,603 - root - INFO - [Worker-1/PID-23809] - [556094416] {'request_id': 556094416, 'input_seq_len': 7871, 'output_seq_len': 805, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.035645', 'http_post_time': '2026-03-02 20:50:05.035846', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:05.603336', 'zmq_push_time': '2026-03-02 20:51:05.603336', 'total_time_s': 60.56769108772278, 'http_queue_latency_s': 0.0002014636993408203}
2026-03-02 20:51:06,780 - root - INFO - [Worker-1/PID-23809] - [556190672] {'request_id': 556190672, 'input_seq_len': 1102, 'output_seq_len': 692, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.628576', 'http_post_time': '2026-03-02 20:50:05.628667', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:06.779906', 'zmq_push_time': '2026-03-02 20:51:06.779906', 'total_time_s': 61.1513295173645, 'http_queue_latency_s': 9.131431579589844e-05}
2026-03-02 20:51:07,464 - root - INFO - [Worker-1/PID-23809] - [556121552] {'request_id': 556121552, 'input_seq_len': 1912, 'output_seq_len': 811, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.218990', 'http_post_time': '2026-03-02 20:50:05.219079', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:07.464654', 'zmq_push_time': '2026-03-02 20:51:07.464654', 'total_time_s': 62.24566340446472, 'http_queue_latency_s': 8.869171142578125e-05}
2026-03-02 20:51:08,070 - root - INFO - [Worker-1/PID-23809] - [556118992] {'request_id': 556118992, 'input_seq_len': 2889, 'output_seq_len': 827, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.202451', 'http_post_time': '2026-03-02 20:50:05.202534', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.070339', 'zmq_push_time': '2026-03-02 20:51:08.070339', 'total_time_s': 62.86788845062256, 'http_queue_latency_s': 8.273124694824219e-05}
2026-03-02 20:51:08,502 - root - INFO - [Worker-1/PID-23809] - [556099024] {'request_id': 556099024, 'input_seq_len': 2327, 'output_seq_len': 865, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.065791', 'http_post_time': '2026-03-02 20:50:05.065914', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.502265', 'zmq_push_time': '2026-03-02 20:51:08.502265', 'total_time_s': 63.436474323272705, 'http_queue_latency_s': 0.0001232624053955078}
2026-03-02 20:51:09,296 - root - INFO - [Worker-1/PID-23809] - [556156880] {'request_id': 556156880, 'input_seq_len': 2220, 'output_seq_len': 799, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.420868', 'http_post_time': '2026-03-02 20:50:05.420996', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.296443', 'zmq_push_time': '2026-03-02 20:51:09.296443', 'total_time_s': 63.87557506561279, 'http_queue_latency_s': 0.00012755393981933594}
2026-03-02 20:51:10,006 - root - INFO - [Worker-1/PID-23809] - [556238800] {'request_id': 556238800, 'input_seq_len': 936, 'output_seq_len': 701, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.909981', 'http_post_time': '2026-03-02 20:50:05.910050', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.006370', 'zmq_push_time': '2026-03-02 20:51:10.006370', 'total_time_s': 64.0963888168335, 'http_queue_latency_s': 6.866455078125e-05}
2026-03-02 20:51:10,049 - root - INFO - [Worker-1/PID-23809] - [556229072] {'request_id': 556229072, 'input_seq_len': 2891, 'output_seq_len': 714, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.854439', 'http_post_time': '2026-03-02 20:50:05.854877', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.049286', 'zmq_push_time': '2026-03-02 20:51:10.049286', 'total_time_s': 64.1948471069336, 'http_queue_latency_s': 0.00043773651123046875}
2026-03-02 20:51:10,157 - root - INFO - [Worker-1/PID-23809] - [556091344] {'request_id': 556091344, 'input_seq_len': 1142, 'output_seq_len': 914, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.006617', 'http_post_time': '2026-03-02 20:50:05.006730', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.157884', 'zmq_push_time': '2026-03-02 20:51:10.157884', 'total_time_s': 65.1512668132782, 'http_queue_latency_s': 0.00011301040649414062}
2026-03-02 20:51:10,160 - root - INFO - [Worker-1/PID-23809] - [556130768] {'request_id': 556130768, 'input_seq_len': 1727, 'output_seq_len': 858, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.268241', 'http_post_time': '2026-03-02 20:50:05.268327', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.160002', 'zmq_push_time': '2026-03-02 20:51:10.160002', 'total_time_s': 64.89176154136658, 'http_queue_latency_s': 8.630752563476562e-05}
