2026-03-02 20:49:54,271 - root - INFO - [Worker-1/PID-25819] - Worker 1 (PID: 25819) logging initialized
2026-03-02 20:49:54,273 - root - INFO - [Worker-1/PID-25819] - Worker 1 starting (PID: 25819)
2026-03-02 20:49:55,158 - root - INFO - [Worker-1/PID-25819] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:49:55,158 - root - INFO - [Worker-1/PID-25819] - Worker 1 initialized successfully
2026-03-02 20:51:03,185 - root - INFO - [Worker-1/PID-25819] - [556090992] {'request_id': 556090992, 'input_seq_len': 1353, 'output_seq_len': 751, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.004513', 'http_post_time': '2026-03-02 20:50:05.004585', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:03.185131', 'zmq_push_time': '2026-03-02 20:51:03.185131', 'total_time_s': 58.180617570877075, 'http_queue_latency_s': 7.200241088867188e-05}
2026-03-02 20:51:08,683 - root - INFO - [Worker-1/PID-25819] - [556095088] {'request_id': 556095088, 'input_seq_len': 2277, 'output_seq_len': 883, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.039506', 'http_post_time': '2026-03-02 20:50:05.039586', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:08.683461', 'zmq_push_time': '2026-03-02 20:51:08.683461', 'total_time_s': 63.64395570755005, 'http_queue_latency_s': 8.034706115722656e-05}
2026-03-02 20:51:09,937 - root - INFO - [Worker-1/PID-25819] - [556101232] {'request_id': 556101232, 'input_seq_len': 1673, 'output_seq_len': 902, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.098634', 'http_post_time': '2026-03-02 20:50:05.098699', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:09.937419', 'zmq_push_time': '2026-03-02 20:51:09.937419', 'total_time_s': 64.83878564834595, 'http_queue_latency_s': 6.508827209472656e-05}
2026-03-02 20:51:10,131 - root - INFO - [Worker-1/PID-25819] - [556104816] {'request_id': 556104816, 'input_seq_len': 2549, 'output_seq_len': 901, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.119739', 'http_post_time': '2026-03-02 20:50:05.119834', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.131114', 'zmq_push_time': '2026-03-02 20:51:10.131114', 'total_time_s': 65.01137495040894, 'http_queue_latency_s': 9.512901306152344e-05}
2026-03-02 20:51:10,133 - root - INFO - [Worker-1/PID-25819] - [556156528] {'request_id': 556156528, 'input_seq_len': 853, 'output_seq_len': 828, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.417800', 'http_post_time': '2026-03-02 20:50:05.417902', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.133497', 'zmq_push_time': '2026-03-02 20:51:10.133497', 'total_time_s': 64.71569657325745, 'http_queue_latency_s': 0.00010132789611816406}
2026-03-02 20:51:10,490 - root - INFO - [Worker-1/PID-25819] - [556127856] {'request_id': 556127856, 'input_seq_len': 1258, 'output_seq_len': 874, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.251529', 'http_post_time': '2026-03-02 20:50:05.251627', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.490148', 'zmq_push_time': '2026-03-02 20:51:10.490148', 'total_time_s': 65.23861932754517, 'http_queue_latency_s': 9.894371032714844e-05}
2026-03-02 20:51:10,799 - root - INFO - [Worker-1/PID-25819] - [556152944] {'request_id': 556152944, 'input_seq_len': 1917, 'output_seq_len': 846, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.396088', 'http_post_time': '2026-03-02 20:50:05.396297', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:10.798831', 'zmq_push_time': '2026-03-02 20:51:10.798831', 'total_time_s': 65.40274381637573, 'http_queue_latency_s': 0.00020933151245117188}
2026-03-02 20:51:11,757 - root - INFO - [Worker-1/PID-25819] - [556195440] {'request_id': 556195440, 'input_seq_len': 3514, 'output_seq_len': 809, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.656693', 'http_post_time': '2026-03-02 20:50:05.656767', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.757061', 'zmq_push_time': '2026-03-02 20:51:11.757061', 'total_time_s': 66.10036897659302, 'http_queue_latency_s': 7.462501525878906e-05}
2026-03-02 20:51:12,147 - root - INFO - [Worker-1/PID-25819] - [556114032] {'request_id': 556114032, 'input_seq_len': 2270, 'output_seq_len': 934, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.174692', 'http_post_time': '2026-03-02 20:50:05.174786', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.147406', 'zmq_push_time': '2026-03-02 20:51:12.147406', 'total_time_s': 66.9727144241333, 'http_queue_latency_s': 9.393692016601562e-05}
2026-03-02 20:51:13,205 - root - INFO - [Worker-1/PID-25819] - [556139120] {'request_id': 556139120, 'input_seq_len': 1990, 'output_seq_len': 918, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.313908', 'http_post_time': '2026-03-02 20:50:05.313988', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.205666', 'zmq_push_time': '2026-03-02 20:51:13.205666', 'total_time_s': 67.89175772666931, 'http_queue_latency_s': 7.987022399902344e-05}
2026-03-02 20:51:13,242 - root - INFO - [Worker-1/PID-25819] - [556111984] {'request_id': 556111984, 'input_seq_len': 3188, 'output_seq_len': 956, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.161990', 'http_post_time': '2026-03-02 20:50:05.162115', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.242270', 'zmq_push_time': '2026-03-02 20:51:13.242270', 'total_time_s': 68.08027958869934, 'http_queue_latency_s': 0.0001251697540283203}
2026-03-02 20:51:13,898 - root - INFO - [Worker-1/PID-25819] - [556120688] {'request_id': 556120688, 'input_seq_len': 2485, 'output_seq_len': 958, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.213447', 'http_post_time': '2026-03-02 20:50:05.213738', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.898779', 'zmq_push_time': '2026-03-02 20:51:13.898779', 'total_time_s': 68.68533229827881, 'http_queue_latency_s': 0.0002911090850830078}
2026-03-02 20:51:14,054 - root - INFO - [Worker-1/PID-25819] - [556131440] {'request_id': 556131440, 'input_seq_len': 2766, 'output_seq_len': 944, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.271085', 'http_post_time': '2026-03-02 20:50:05.271160', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.054505', 'zmq_push_time': '2026-03-02 20:51:14.054505', 'total_time_s': 68.78342008590698, 'http_queue_latency_s': 7.534027099609375e-05}
2026-03-02 20:51:14,280 - root - INFO - [Worker-1/PID-25819] - [556121200] {'request_id': 556121200, 'input_seq_len': 10891, 'output_seq_len': 964, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.217622', 'http_post_time': '2026-03-02 20:50:05.217975', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.280745', 'zmq_push_time': '2026-03-02 20:51:14.280745', 'total_time_s': 69.06312346458435, 'http_queue_latency_s': 0.0003533363342285156}
2026-03-02 20:51:14,344 - root - INFO - [Worker-1/PID-25819] - [556260464] {'request_id': 556260464, 'input_seq_len': 2395, 'output_seq_len': 762, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.049942', 'http_post_time': '2026-03-02 20:50:06.050240', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.344603', 'zmq_push_time': '2026-03-02 20:51:14.344603', 'total_time_s': 68.29466032981873, 'http_queue_latency_s': 0.00029730796813964844}
2026-03-02 20:51:15,039 - root - INFO - [Worker-1/PID-25819] - [556094064] {'request_id': 556094064, 'input_seq_len': 2561, 'output_seq_len': 1018, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.032072', 'http_post_time': '2026-03-02 20:50:05.032185', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.039412', 'zmq_push_time': '2026-03-02 20:51:15.039412', 'total_time_s': 70.0073401927948, 'http_queue_latency_s': 0.00011372566223144531}
2026-03-02 20:51:15,331 - root - INFO - [Worker-1/PID-25819] - [556083824] {'request_id': 556083824, 'input_seq_len': 3964, 'output_seq_len': 1037, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.948016', 'http_post_time': '2026-03-02 20:50:04.948158', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.331746', 'zmq_push_time': '2026-03-02 20:51:15.331746', 'total_time_s': 70.38373064994812, 'http_queue_latency_s': 0.00014209747314453125}
2026-03-02 20:51:15,428 - root - INFO - [Worker-1/PID-25819] - [556087920] {'request_id': 556087920, 'input_seq_len': 3625, 'output_seq_len': 1034, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.979007', 'http_post_time': '2026-03-02 20:50:04.979103', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.428149', 'zmq_push_time': '2026-03-02 20:51:15.428149', 'total_time_s': 70.44914269447327, 'http_queue_latency_s': 9.608268737792969e-05}
2026-03-02 20:51:15,470 - root - INFO - [Worker-1/PID-25819] - [556147312] {'request_id': 556147312, 'input_seq_len': 1874, 'output_seq_len': 953, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.361074', 'http_post_time': '2026-03-02 20:50:05.361138', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.470051', 'zmq_push_time': '2026-03-02 20:51:15.470051', 'total_time_s': 70.10897612571716, 'http_queue_latency_s': 6.341934204101562e-05}
2026-03-02 20:51:16,796 - root - INFO - [Worker-1/PID-25819] - [556148336] {'request_id': 556148336, 'input_seq_len': 1583, 'output_seq_len': 979, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.367067', 'http_post_time': '2026-03-02 20:50:05.367125', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.796290', 'zmq_push_time': '2026-03-02 20:51:16.796290', 'total_time_s': 71.42922306060791, 'http_queue_latency_s': 5.841255187988281e-05}
2026-03-02 20:51:17,133 - root - INFO - [Worker-1/PID-25819] - [556106864] {'request_id': 556106864, 'input_seq_len': 6283, 'output_seq_len': 1040, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.135973', 'http_post_time': '2026-03-02 20:50:05.136718', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.133201', 'zmq_push_time': '2026-03-02 20:51:17.133201', 'total_time_s': 71.99722814559937, 'http_queue_latency_s': 0.0007443428039550781}
