2026-03-02 21:12:50,893 - root - INFO - [Worker-0/PID-26422] - Worker 0 (PID: 26422) logging initialized
2026-03-02 21:12:50,894 - root - INFO - [Worker-0/PID-26422] - Worker 0 starting (PID: 26422)
2026-03-02 21:12:51,727 - root - INFO - [Worker-0/PID-26422] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:12:51,727 - root - INFO - [Worker-0/PID-26422] - Worker 0 initialized successfully
2026-03-02 21:13:14,088 - root - INFO - [Worker-0/PID-26422] - [825300832] {'request_id': 825300832, 'input_seq_len': 220, 'output_seq_len': 490, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.325776', 'http_post_time': '2026-03-02 21:13:01.325850', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:14.088303', 'zmq_push_time': '2026-03-02 21:13:14.088303', 'total_time_s': 12.762526988983154, 'http_queue_latency_s': 7.367134094238281e-05}
2026-03-02 21:13:14,285 - root - INFO - [Worker-0/PID-26422] - [825175904] {'request_id': 825175904, 'input_seq_len': 175, 'output_seq_len': 537, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.212620', 'http_post_time': '2026-03-02 21:13:01.218728', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:14.284993', 'zmq_push_time': '2026-03-02 21:13:14.284993', 'total_time_s': 13.072372913360596, 'http_queue_latency_s': 0.00610804557800293}
2026-03-02 21:13:16,016 - root - INFO - [Worker-0/PID-26422] - [825206624] {'request_id': 825206624, 'input_seq_len': 402, 'output_seq_len': 614, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.240980', 'http_post_time': '2026-03-02 21:13:01.241111', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.016617', 'zmq_push_time': '2026-03-02 21:13:16.016617', 'total_time_s': 14.775636434555054, 'http_queue_latency_s': 0.00013065338134765625}
2026-03-02 21:13:16,864 - root - INFO - [Worker-0/PID-26422] - [825258848] {'request_id': 825258848, 'input_seq_len': 175, 'output_seq_len': 646, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.286484', 'http_post_time': '2026-03-02 21:13:01.286561', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.864027', 'zmq_push_time': '2026-03-02 21:13:16.864027', 'total_time_s': 15.577542304992676, 'http_queue_latency_s': 7.605552673339844e-05}
2026-03-02 21:13:18,317 - root - INFO - [Worker-0/PID-26422] - [825304416] {'request_id': 825304416, 'input_seq_len': 282, 'output_seq_len': 708, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.328574', 'http_post_time': '2026-03-02 21:13:01.328608', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:18.317583', 'zmq_push_time': '2026-03-02 21:13:18.317583', 'total_time_s': 16.989009141921997, 'http_queue_latency_s': 3.4332275390625e-05}
2026-03-02 21:13:20,116 - root - INFO - [Worker-0/PID-26422] - [825237344] {'request_id': 825237344, 'input_seq_len': 465, 'output_seq_len': 802, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.267354', 'http_post_time': '2026-03-02 21:13:01.267391', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:20.116447', 'zmq_push_time': '2026-03-02 21:13:20.116447', 'total_time_s': 18.849093198776245, 'http_queue_latency_s': 3.7670135498046875e-05}
2026-03-02 21:13:20,565 - root - INFO - [Worker-0/PID-26422] - [825290592] {'request_id': 825290592, 'input_seq_len': 402, 'output_seq_len': 816, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.317195', 'http_post_time': '2026-03-02 21:13:01.317955', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:20.565632', 'zmq_push_time': '2026-03-02 21:13:20.565632', 'total_time_s': 19.24843692779541, 'http_queue_latency_s': 0.0007600784301757812}
2026-03-02 21:13:21,510 - root - INFO - [Worker-0/PID-26422] - [825212768] {'request_id': 825212768, 'input_seq_len': 466, 'output_seq_len': 870, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.246204', 'http_post_time': '2026-03-02 21:13:01.246248', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:21.510664', 'zmq_push_time': '2026-03-02 21:13:21.510664', 'total_time_s': 20.26446032524109, 'http_queue_latency_s': 4.410743713378906e-05}
2026-03-02 21:13:24,000 - root - INFO - [Worker-0/PID-26422] - [825283936] {'request_id': 825283936, 'input_seq_len': 443, 'output_seq_len': 976, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313282', 'http_post_time': '2026-03-02 21:13:01.315537', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:24.000589', 'zmq_push_time': '2026-03-02 21:13:24.000589', 'total_time_s': 22.687306880950928, 'http_queue_latency_s': 0.002254962921142578}
2026-03-02 21:13:24,281 - root - INFO - [Worker-0/PID-26422] - [825289056] {'request_id': 825289056, 'input_seq_len': 443, 'output_seq_len': 988, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.317091', 'http_post_time': '2026-03-02 21:13:01.317770', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:24.281573', 'zmq_push_time': '2026-03-02 21:13:24.281573', 'total_time_s': 22.964481830596924, 'http_queue_latency_s': 0.0006783008575439453}
2026-03-02 21:13:24,497 - root - INFO - [Worker-0/PID-26422] - [825255264] {'request_id': 825255264, 'input_seq_len': 188, 'output_seq_len': 1002, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.282832', 'http_post_time': '2026-03-02 21:13:01.282863', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:24.497046', 'zmq_push_time': '2026-03-02 21:13:24.497046', 'total_time_s': 23.214213609695435, 'http_queue_latency_s': 3.0517578125e-05}
