2026-03-02 21:12:05,485 - root - INFO - [Worker-0/PID-24412] - Worker 0 (PID: 24412) logging initialized
2026-03-02 21:12:05,487 - root - INFO - [Worker-0/PID-24412] - Worker 0 starting (PID: 24412)
2026-03-02 21:12:06,258 - root - INFO - [Worker-0/PID-24412] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:12:06,258 - root - INFO - [Worker-0/PID-24412] - Worker 0 initialized successfully
2026-03-02 21:13:16,024 - root - INFO - [Worker-0/PID-24412] - [825275328] {'request_id': 825275328, 'input_seq_len': 312, 'output_seq_len': 608, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313503', 'http_post_time': '2026-03-02 21:13:01.316893', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.023905', 'zmq_push_time': '2026-03-02 21:13:16.023905', 'total_time_s': 14.71040153503418, 'http_queue_latency_s': 0.0033903121948242188}
2026-03-02 21:13:16,530 - root - INFO - [Worker-0/PID-24412] - [825175488] {'request_id': 825175488, 'input_seq_len': 346, 'output_seq_len': 648, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.211722', 'http_post_time': '2026-03-02 21:13:01.216736', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.530518', 'zmq_push_time': '2026-03-02 21:13:16.530518', 'total_time_s': 15.318795919418335, 'http_queue_latency_s': 0.005014181137084961}
2026-03-02 21:13:17,422 - root - INFO - [Worker-0/PID-24412] - [825245120] {'request_id': 825245120, 'input_seq_len': 474, 'output_seq_len': 679, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.278238', 'http_post_time': '2026-03-02 21:13:01.281683', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:17.422037', 'zmq_push_time': '2026-03-02 21:13:17.422037', 'total_time_s': 16.14379858970642, 'http_queue_latency_s': 0.003445148468017578}
2026-03-02 21:13:17,564 - root - INFO - [Worker-0/PID-24412] - [825177536] {'request_id': 825177536, 'input_seq_len': 311, 'output_seq_len': 696, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.218148', 'http_post_time': '2026-03-02 21:13:01.221350', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:17.563929', 'zmq_push_time': '2026-03-02 21:13:17.563929', 'total_time_s': 16.345780849456787, 'http_queue_latency_s': 0.003201723098754883}
2026-03-02 21:13:19,772 - root - INFO - [Worker-0/PID-24412] - [825274304] {'request_id': 825274304, 'input_seq_len': 296, 'output_seq_len': 785, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313410', 'http_post_time': '2026-03-02 21:13:01.316741', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:19.771950', 'zmq_push_time': '2026-03-02 21:13:19.771950', 'total_time_s': 18.458540678024292, 'http_queue_latency_s': 0.003331899642944336}
2026-03-02 21:13:22,560 - root - INFO - [Worker-0/PID-24412] - [825266112] {'request_id': 825266112, 'input_seq_len': 331, 'output_seq_len': 918, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.294324', 'http_post_time': '2026-03-02 21:13:01.295723', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:22.560058', 'zmq_push_time': '2026-03-02 21:13:22.560058', 'total_time_s': 21.26573371887207, 'http_queue_latency_s': 0.0013992786407470703}
2026-03-02 21:13:23,347 - root - INFO - [Worker-0/PID-24412] - [825219520] {'request_id': 825219520, 'input_seq_len': 323, 'output_seq_len': 960, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.268591', 'http_post_time': '2026-03-02 21:13:01.273681', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.347618', 'zmq_push_time': '2026-03-02 21:13:23.347618', 'total_time_s': 22.079026460647583, 'http_queue_latency_s': 0.005089282989501953}
2026-03-02 21:13:24,735 - root - INFO - [Worker-0/PID-24412] - [825280960] {'request_id': 825280960, 'input_seq_len': 248, 'output_seq_len': 1016, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.314139', 'http_post_time': '2026-03-02 21:13:01.317766', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:24.735020', 'zmq_push_time': '2026-03-02 21:13:24.735020', 'total_time_s': 23.420881271362305, 'http_queue_latency_s': 0.0036270618438720703}
2026-03-02 21:13:25,060 - root - INFO - [Worker-0/PID-24412] - [825300416] {'request_id': 825300416, 'input_seq_len': 168, 'output_seq_len': 1028, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.326724', 'http_post_time': '2026-03-02 21:13:01.328607', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:25.060301', 'zmq_push_time': '2026-03-02 21:13:25.060301', 'total_time_s': 23.733577251434326, 'http_queue_latency_s': 0.0018832683563232422}
2026-03-02 21:13:25,579 - root - INFO - [Worker-0/PID-24412] - [825186240] {'request_id': 825186240, 'input_seq_len': 399, 'output_seq_len': 1069, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.224009', 'http_post_time': '2026-03-02 21:13:01.225611', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:25.579453', 'zmq_push_time': '2026-03-02 21:13:25.579453', 'total_time_s': 24.355443954467773, 'http_queue_latency_s': 0.0016026496887207031}
2026-03-02 21:13:26,621 - root - INFO - [Worker-0/PID-24412] - [825217472] {'request_id': 825217472, 'input_seq_len': 522, 'output_seq_len': 1112, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.268421', 'http_post_time': '2026-03-02 21:13:01.273326', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:26.621496', 'zmq_push_time': '2026-03-02 21:13:26.621496', 'total_time_s': 25.3530752658844, 'http_queue_latency_s': 0.004905223846435547}
