2026-03-02 21:12:24,621 - root - INFO - [Worker-1/PID-25217] - Worker 1 (PID: 25217) logging initialized
2026-03-02 21:12:24,623 - root - INFO - [Worker-1/PID-25217] - Worker 1 starting (PID: 25217)
2026-03-02 21:12:25,460 - root - INFO - [Worker-1/PID-25217] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:12:25,460 - root - INFO - [Worker-1/PID-25217] - Worker 1 initialized successfully
2026-03-02 21:13:13,132 - root - INFO - [Worker-1/PID-25217] - [825213696] {'request_id': 825213696, 'input_seq_len': 207, 'output_seq_len': 471, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.247130', 'http_post_time': '2026-03-02 21:13:01.247164', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:13.132325', 'zmq_push_time': '2026-03-02 21:13:13.132325', 'total_time_s': 11.885194778442383, 'http_queue_latency_s': 3.409385681152344e-05}
2026-03-02 21:13:13,247 - root - INFO - [Worker-1/PID-25217] - [825227520] {'request_id': 825227520, 'input_seq_len': 248, 'output_seq_len': 475, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.259205', 'http_post_time': '2026-03-02 21:13:01.259249', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:13.246822', 'zmq_push_time': '2026-03-02 21:13:13.246822', 'total_time_s': 11.987616539001465, 'http_queue_latency_s': 4.410743713378906e-05}
2026-03-02 21:13:13,357 - root - INFO - [Worker-1/PID-25217] - [825212672] {'request_id': 825212672, 'input_seq_len': 168, 'output_seq_len': 482, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.246097', 'http_post_time': '2026-03-02 21:13:01.246134', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:13.357390', 'zmq_push_time': '2026-03-02 21:13:13.357390', 'total_time_s': 12.111293315887451, 'http_queue_latency_s': 3.647804260253906e-05}
2026-03-02 21:13:15,055 - root - INFO - [Worker-1/PID-25217] - [825260288] {'request_id': 825260288, 'input_seq_len': 330, 'output_seq_len': 554, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.287935', 'http_post_time': '2026-03-02 21:13:01.288488', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:15.055300', 'zmq_push_time': '2026-03-02 21:13:15.055300', 'total_time_s': 13.767364501953125, 'http_queue_latency_s': 0.0005526542663574219}
2026-03-02 21:13:17,995 - root - INFO - [Worker-1/PID-25217] - [825312000] {'request_id': 825312000, 'input_seq_len': 346, 'output_seq_len': 687, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.335453', 'http_post_time': '2026-03-02 21:13:01.336688', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:17.995453', 'zmq_push_time': '2026-03-02 21:13:17.995453', 'total_time_s': 16.660000562667847, 'http_queue_latency_s': 0.0012350082397460938}
2026-03-02 21:13:18,163 - root - INFO - [Worker-1/PID-25217] - [825306880] {'request_id': 825306880, 'input_seq_len': 162, 'output_seq_len': 696, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.331170', 'http_post_time': '2026-03-02 21:13:01.332439', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:18.163264', 'zmq_push_time': '2026-03-02 21:13:18.163264', 'total_time_s': 16.832094192504883, 'http_queue_latency_s': 0.0012688636779785156}
2026-03-02 21:13:19,340 - root - INFO - [Worker-1/PID-25217] - [825204480] {'request_id': 825204480, 'input_seq_len': 296, 'output_seq_len': 767, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.238915', 'http_post_time': '2026-03-02 21:13:01.238947', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:19.340417', 'zmq_push_time': '2026-03-02 21:13:19.340417', 'total_time_s': 18.101502656936646, 'http_queue_latency_s': 3.266334533691406e-05}
2026-03-02 21:13:20,001 - root - INFO - [Worker-1/PID-25217] - [825273600] {'request_id': 825273600, 'input_seq_len': 323, 'output_seq_len': 786, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312649', 'http_post_time': '2026-03-02 21:13:01.315761', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:20.001117', 'zmq_push_time': '2026-03-02 21:13:20.001117', 'total_time_s': 18.688467741012573, 'http_queue_latency_s': 0.003111600875854492}
2026-03-02 21:13:21,244 - root - INFO - [Worker-1/PID-25217] - [825286912] {'request_id': 825286912, 'input_seq_len': 474, 'output_seq_len': 843, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.314139', 'http_post_time': '2026-03-02 21:13:01.317990', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:21.244780', 'zmq_push_time': '2026-03-02 21:13:21.244780', 'total_time_s': 19.930641412734985, 'http_queue_latency_s': 0.003850698471069336}
2026-03-02 21:13:21,371 - root - INFO - [Worker-1/PID-25217] - [825175296] {'request_id': 825175296, 'input_seq_len': 168, 'output_seq_len': 865, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.211682', 'http_post_time': '2026-03-02 21:13:01.216926', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:21.371294', 'zmq_push_time': '2026-03-02 21:13:21.371294', 'total_time_s': 20.159611701965332, 'http_queue_latency_s': 0.005244016647338867}
2026-03-02 21:13:21,631 - root - INFO - [Worker-1/PID-25217] - [825201920] {'request_id': 825201920, 'input_seq_len': 418, 'output_seq_len': 874, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.236939', 'http_post_time': '2026-03-02 21:13:01.237014', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:21.631032', 'zmq_push_time': '2026-03-02 21:13:21.631032', 'total_time_s': 20.394092559814453, 'http_queue_latency_s': 7.462501525878906e-05}
