2026-03-02 21:12:15,051 - root - INFO - [Worker-1/PID-24815] - Worker 1 (PID: 24815) logging initialized
2026-03-02 21:12:15,053 - root - INFO - [Worker-1/PID-24815] - Worker 1 starting (PID: 24815)
2026-03-02 21:12:15,901 - root - INFO - [Worker-1/PID-24815] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:12:15,901 - root - INFO - [Worker-1/PID-24815] - Worker 1 initialized successfully
2026-03-02 21:13:12,570 - root - INFO - [Worker-1/PID-24815] - [825213664] {'request_id': 825213664, 'input_seq_len': 248, 'output_seq_len': 428, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.247115', 'http_post_time': '2026-03-02 21:13:01.247147', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:12.570184', 'zmq_push_time': '2026-03-02 21:13:12.570184', 'total_time_s': 11.323068857192993, 'http_queue_latency_s': 3.170967102050781e-05}
2026-03-02 21:13:12,580 - root - INFO - [Worker-1/PID-24815] - [825198304] {'request_id': 825198304, 'input_seq_len': 248, 'output_seq_len': 431, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.234293', 'http_post_time': '2026-03-02 21:13:01.234523', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:12.580426', 'zmq_push_time': '2026-03-02 21:13:12.580426', 'total_time_s': 11.34613299369812, 'http_queue_latency_s': 0.00022983551025390625}
2026-03-02 21:13:16,395 - root - INFO - [Worker-1/PID-24815] - [825279712] {'request_id': 825279712, 'input_seq_len': 311, 'output_seq_len': 590, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312799', 'http_post_time': '2026-03-02 21:13:01.314935', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.394943', 'zmq_push_time': '2026-03-02 21:13:16.394943', 'total_time_s': 15.082143306732178, 'http_queue_latency_s': 0.0021359920501708984}
2026-03-02 21:13:19,049 - root - INFO - [Worker-1/PID-24815] - [825212640] {'request_id': 825212640, 'input_seq_len': 311, 'output_seq_len': 720, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.246109', 'http_post_time': '2026-03-02 21:13:01.246147', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:19.049656', 'zmq_push_time': '2026-03-02 21:13:19.049656', 'total_time_s': 17.803547859191895, 'http_queue_latency_s': 3.838539123535156e-05}
2026-03-02 21:13:21,666 - root - INFO - [Worker-1/PID-24815] - [825230560] {'request_id': 825230560, 'input_seq_len': 163, 'output_seq_len': 834, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.261529', 'http_post_time': '2026-03-02 21:13:01.261560', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:21.666479', 'zmq_push_time': '2026-03-02 21:13:21.666479', 'total_time_s': 20.404949188232422, 'http_queue_latency_s': 3.0279159545898438e-05}
2026-03-02 21:13:21,778 - root - INFO - [Worker-1/PID-24815] - [825174240] {'request_id': 825174240, 'input_seq_len': 309, 'output_seq_len': 847, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.211076', 'http_post_time': '2026-03-02 21:13:01.211945', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:21.778063', 'zmq_push_time': '2026-03-02 21:13:21.778063', 'total_time_s': 20.56698727607727, 'http_queue_latency_s': 0.0008692741394042969}
2026-03-02 21:13:22,183 - root - INFO - [Worker-1/PID-24815] - [825285344] {'request_id': 825285344, 'input_seq_len': 321, 'output_seq_len': 849, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313163', 'http_post_time': '2026-03-02 21:13:01.315564', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:22.183083', 'zmq_push_time': '2026-03-02 21:13:22.183083', 'total_time_s': 20.86992049217224, 'http_queue_latency_s': 0.0024018287658691406}
2026-03-02 21:13:22,271 - root - INFO - [Worker-1/PID-24815] - [825184480] {'request_id': 825184480, 'input_seq_len': 346, 'output_seq_len': 868, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.221249', 'http_post_time': '2026-03-02 21:13:01.223510', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:22.271450', 'zmq_push_time': '2026-03-02 21:13:22.271450', 'total_time_s': 21.050201416015625, 'http_queue_latency_s': 0.002260923385620117}
2026-03-02 21:13:22,318 - root - INFO - [Worker-1/PID-24815] - [825262816] {'request_id': 825262816, 'input_seq_len': 410, 'output_seq_len': 859, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.290306', 'http_post_time': '2026-03-02 21:13:01.290346', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:22.317982', 'zmq_push_time': '2026-03-02 21:13:22.317982', 'total_time_s': 21.027676105499268, 'http_queue_latency_s': 3.933906555175781e-05}
2026-03-02 21:13:23,764 - root - INFO - [Worker-1/PID-24815] - [825241824] {'request_id': 825241824, 'input_seq_len': 274, 'output_seq_len': 926, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.270953', 'http_post_time': '2026-03-02 21:13:01.270999', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.764194', 'zmq_push_time': '2026-03-02 21:13:23.764194', 'total_time_s': 22.49324131011963, 'http_queue_latency_s': 4.57763671875e-05}
2026-03-02 21:13:25,460 - root - INFO - [Worker-1/PID-24815] - [825277664] {'request_id': 825277664, 'input_seq_len': 405, 'output_seq_len': 995, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312692', 'http_post_time': '2026-03-02 21:13:01.314686', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:25.460036', 'zmq_push_time': '2026-03-02 21:13:25.460036', 'total_time_s': 24.147343397140503, 'http_queue_latency_s': 0.0019936561584472656}
2026-03-02 21:13:25,870 - root - INFO - [Worker-1/PID-24815] - [825269984] {'request_id': 825269984, 'input_seq_len': 327, 'output_seq_len': 1014, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312212', 'http_post_time': '2026-03-02 21:13:01.313772', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:25.870317', 'zmq_push_time': '2026-03-02 21:13:25.870317', 'total_time_s': 24.558104991912842, 'http_queue_latency_s': 0.0015606880187988281}
2026-03-02 21:13:26,291 - root - INFO - [Worker-1/PID-24815] - [825256160] {'request_id': 825256160, 'input_seq_len': 590, 'output_seq_len': 1035, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.283614', 'http_post_time': '2026-03-02 21:13:01.283650', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:26.291695', 'zmq_push_time': '2026-03-02 21:13:26.291695', 'total_time_s': 25.008081197738647, 'http_queue_latency_s': 3.647804260253906e-05}
2026-03-02 21:13:27,114 - root - INFO - [Worker-1/PID-24815] - [825203424] {'request_id': 825203424, 'input_seq_len': 403, 'output_seq_len': 1078, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.238187', 'http_post_time': '2026-03-02 21:13:01.238247', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:27.114260', 'zmq_push_time': '2026-03-02 21:13:27.114260', 'total_time_s': 25.876072883605957, 'http_queue_latency_s': 5.9604644775390625e-05}
2026-03-02 21:13:27,247 - root - INFO - [Worker-1/PID-24815] - [825275104] {'request_id': 825275104, 'input_seq_len': 403, 'output_seq_len': 1073, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312531', 'http_post_time': '2026-03-02 21:13:01.314433', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:27.247653', 'zmq_push_time': '2026-03-02 21:13:27.247653', 'total_time_s': 25.935121536254883, 'http_queue_latency_s': 0.001901388168334961}
2026-03-02 21:13:27,319 - root - INFO - [Worker-1/PID-24815] - [825224928] {'request_id': 825224928, 'input_seq_len': 434, 'output_seq_len': 1084, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.256726', 'http_post_time': '2026-03-02 21:13:01.256762', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:27.318962', 'zmq_push_time': '2026-03-02 21:13:27.318962', 'total_time_s': 26.062236070632935, 'http_queue_latency_s': 3.600120544433594e-05}
2026-03-02 21:13:27,979 - root - INFO - [Worker-1/PID-24815] - [825178848] {'request_id': 825178848, 'input_seq_len': 382, 'output_seq_len': 1119, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.219366', 'http_post_time': '2026-03-02 21:13:01.222681', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:27.979036', 'zmq_push_time': '2026-03-02 21:13:27.979036', 'total_time_s': 26.759669303894043, 'http_queue_latency_s': 0.003314971923828125}
2026-03-02 21:13:28,512 - root - INFO - [Worker-1/PID-24815] - [825272032] {'request_id': 825272032, 'input_seq_len': 673, 'output_seq_len': 1129, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312360', 'http_post_time': '2026-03-02 21:13:01.314038', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:28.512247', 'zmq_push_time': '2026-03-02 21:13:28.512247', 'total_time_s': 27.19988775253296, 'http_queue_latency_s': 0.0016787052154541016}
2026-03-02 21:13:29,514 - root - INFO - [Worker-1/PID-24815] - [825239776] {'request_id': 825239776, 'input_seq_len': 163, 'output_seq_len': 1178, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.269175', 'http_post_time': '2026-03-02 21:13:01.269207', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:29.514006', 'zmq_push_time': '2026-03-02 21:13:29.514006', 'total_time_s': 28.24483060836792, 'http_queue_latency_s': 3.1948089599609375e-05}
2026-03-02 21:13:30,434 - root - INFO - [Worker-1/PID-24815] - [825247456] {'request_id': 825247456, 'input_seq_len': 448, 'output_seq_len': 1217, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.276621', 'http_post_time': '2026-03-02 21:13:01.276663', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.434428', 'zmq_push_time': '2026-03-02 21:13:30.434428', 'total_time_s': 29.15780735015869, 'http_queue_latency_s': 4.172325134277344e-05}
2026-03-02 21:13:30,446 - root - INFO - [Worker-1/PID-24815] - [825242848] {'request_id': 825242848, 'input_seq_len': 553, 'output_seq_len': 1219, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.271733', 'http_post_time': '2026-03-02 21:13:01.271771', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.446753', 'zmq_push_time': '2026-03-02 21:13:30.446753', 'total_time_s': 29.17501997947693, 'http_queue_latency_s': 3.790855407714844e-05}
2026-03-02 21:13:30,471 - root - INFO - [Worker-1/PID-24815] - [825178336] {'request_id': 825178336, 'input_seq_len': 549, 'output_seq_len': 1228, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.219268', 'http_post_time': '2026-03-02 21:13:01.222623', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.471423', 'zmq_push_time': '2026-03-02 21:13:30.471423', 'total_time_s': 29.25215458869934, 'http_queue_latency_s': 0.003354310989379883}
2026-03-02 21:13:30,990 - root - INFO - [Worker-1/PID-24815] - [825193696] {'request_id': 825193696, 'input_seq_len': 443, 'output_seq_len': 1250, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.229512', 'http_post_time': '2026-03-02 21:13:01.229961', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.990016', 'zmq_push_time': '2026-03-02 21:13:30.990016', 'total_time_s': 29.760504722595215, 'http_queue_latency_s': 0.00044918060302734375}
2026-03-02 21:13:31,870 - root - INFO - [Worker-1/PID-24815] - [825312480] {'request_id': 825312480, 'input_seq_len': 590, 'output_seq_len': 1274, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.335131', 'http_post_time': '2026-03-02 21:13:01.335166', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:31.870842', 'zmq_push_time': '2026-03-02 21:13:31.870842', 'total_time_s': 30.53571057319641, 'http_queue_latency_s': 3.504753112792969e-05}
2026-03-02 21:13:32,533 - root - INFO - [Worker-1/PID-24815] - [825218272] {'request_id': 825218272, 'input_seq_len': 502, 'output_seq_len': 1317, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.251445', 'http_post_time': '2026-03-02 21:13:01.251480', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:32.533510', 'zmq_push_time': '2026-03-02 21:13:32.533510', 'total_time_s': 31.28206515312195, 'http_queue_latency_s': 3.4809112548828125e-05}
