2026-03-02 21:12:41,924 - root - INFO - [Worker-0/PID-26020] - Worker 0 (PID: 26020) logging initialized
2026-03-02 21:12:41,926 - root - INFO - [Worker-0/PID-26020] - Worker 0 starting (PID: 26020)
2026-03-02 21:12:42,720 - root - INFO - [Worker-0/PID-26020] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:12:42,720 - root - INFO - [Worker-0/PID-26020] - Worker 0 initialized successfully
2026-03-02 21:13:15,127 - root - INFO - [Worker-0/PID-26020] - [825215296] {'request_id': 825215296, 'input_seq_len': 248, 'output_seq_len': 547, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.249520', 'http_post_time': '2026-03-02 21:13:01.250077', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:15.127245', 'zmq_push_time': '2026-03-02 21:13:15.127245', 'total_time_s': 13.877724885940552, 'http_queue_latency_s': 0.0005574226379394531}
2026-03-02 21:13:15,371 - root - INFO - [Worker-0/PID-26020] - [825302848] {'request_id': 825302848, 'input_seq_len': 309, 'output_seq_len': 567, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.328528', 'http_post_time': '2026-03-02 21:13:01.329582', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:15.371378', 'zmq_push_time': '2026-03-02 21:13:15.371378', 'total_time_s': 14.042850494384766, 'http_queue_latency_s': 0.0010538101196289062}
2026-03-02 21:13:15,565 - root - INFO - [Worker-0/PID-26020] - [825236288] {'request_id': 825236288, 'input_seq_len': 309, 'output_seq_len': 586, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.266617', 'http_post_time': '2026-03-02 21:13:01.267299', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:15.565377', 'zmq_push_time': '2026-03-02 21:13:15.565377', 'total_time_s': 14.298759937286377, 'http_queue_latency_s': 0.0006814002990722656}
2026-03-02 21:13:16,356 - root - INFO - [Worker-0/PID-26020] - [825196352] {'request_id': 825196352, 'input_seq_len': 224, 'output_seq_len': 629, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.233869', 'http_post_time': '2026-03-02 21:13:01.235431', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.356161', 'zmq_push_time': '2026-03-02 21:13:16.356161', 'total_time_s': 15.122292280197144, 'http_queue_latency_s': 0.0015625953674316406}
2026-03-02 21:13:17,372 - root - INFO - [Worker-0/PID-26020] - [825183040] {'request_id': 825183040, 'input_seq_len': 431, 'output_seq_len': 679, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223003', 'http_post_time': '2026-03-02 21:13:01.225495', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:17.372618', 'zmq_push_time': '2026-03-02 21:13:17.372618', 'total_time_s': 16.149614572525024, 'http_queue_latency_s': 0.002491474151611328}
2026-03-02 21:13:20,377 - root - INFO - [Worker-0/PID-26020] - [825178432] {'request_id': 825178432, 'input_seq_len': 215, 'output_seq_len': 820, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.222492', 'http_post_time': '2026-03-02 21:13:01.224468', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:20.377213', 'zmq_push_time': '2026-03-02 21:13:20.377213', 'total_time_s': 19.15472149848938, 'http_queue_latency_s': 0.0019769668579101562}
2026-03-02 21:13:20,786 - root - INFO - [Worker-0/PID-26020] - [825291584] {'request_id': 825291584, 'input_seq_len': 346, 'output_seq_len': 823, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.318156', 'http_post_time': '2026-03-02 21:13:01.319124', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:20.785863', 'zmq_push_time': '2026-03-02 21:13:20.785863', 'total_time_s': 19.46770668029785, 'http_queue_latency_s': 0.0009672641754150391}
2026-03-02 21:13:20,827 - root - INFO - [Worker-0/PID-26020] - [825196864] {'request_id': 825196864, 'input_seq_len': 340, 'output_seq_len': 839, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.233921', 'http_post_time': '2026-03-02 21:13:01.235509', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:20.827045', 'zmq_push_time': '2026-03-02 21:13:20.827045', 'total_time_s': 19.593124628067017, 'http_queue_latency_s': 0.0015878677368164062}
2026-03-02 21:13:20,956 - root - INFO - [Worker-0/PID-26020] - [825177920] {'request_id': 825177920, 'input_seq_len': 296, 'output_seq_len': 847, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.222435', 'http_post_time': '2026-03-02 21:13:01.224384', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:20.956529', 'zmq_push_time': '2026-03-02 21:13:20.956529', 'total_time_s': 19.734094381332397, 'http_queue_latency_s': 0.0019488334655761719}
2026-03-02 21:13:22,160 - root - INFO - [Worker-0/PID-26020] - [825199936] {'request_id': 825199936, 'input_seq_len': 129, 'output_seq_len': 900, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.236261', 'http_post_time': '2026-03-02 21:13:01.237571', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:22.160656', 'zmq_push_time': '2026-03-02 21:13:22.160656', 'total_time_s': 20.924395084381104, 'http_queue_latency_s': 0.0013093948364257812}
2026-03-02 21:13:23,106 - root - INFO - [Worker-0/PID-26020] - [825267008] {'request_id': 825267008, 'input_seq_len': 192, 'output_seq_len': 935, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.294642', 'http_post_time': '2026-03-02 21:13:01.294763', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.106285', 'zmq_push_time': '2026-03-02 21:13:23.106285', 'total_time_s': 21.81164264678955, 'http_queue_latency_s': 0.00012040138244628906}
2026-03-02 21:13:23,147 - root - INFO - [Worker-0/PID-26020] - [825234752] {'request_id': 825234752, 'input_seq_len': 346, 'output_seq_len': 941, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.265380', 'http_post_time': '2026-03-02 21:13:01.265828', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.147296', 'zmq_push_time': '2026-03-02 21:13:23.147296', 'total_time_s': 21.881916284561157, 'http_queue_latency_s': 0.00044798851013183594}
2026-03-02 21:13:23,409 - root - INFO - [Worker-0/PID-26020] - [825222976] {'request_id': 825222976, 'input_seq_len': 266, 'output_seq_len': 955, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.255883', 'http_post_time': '2026-03-02 21:13:01.256316', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.408909', 'zmq_push_time': '2026-03-02 21:13:23.408909', 'total_time_s': 22.15302610397339, 'http_queue_latency_s': 0.0004329681396484375}
2026-03-02 21:13:23,607 - root - INFO - [Worker-0/PID-26020] - [825280320] {'request_id': 825280320, 'input_seq_len': 336, 'output_seq_len': 955, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313324', 'http_post_time': '2026-03-02 21:13:01.316566', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.607003', 'zmq_push_time': '2026-03-02 21:13:23.607003', 'total_time_s': 22.2936794757843, 'http_queue_latency_s': 0.0032417774200439453}
2026-03-02 21:13:25,929 - root - INFO - [Worker-0/PID-26020] - [825210688] {'request_id': 825210688, 'input_seq_len': 465, 'output_seq_len': 1073, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.244860', 'http_post_time': '2026-03-02 21:13:01.245790', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:25.929774', 'zmq_push_time': '2026-03-02 21:13:25.929774', 'total_time_s': 24.684913635253906, 'http_queue_latency_s': 0.0009298324584960938}
2026-03-02 21:13:26,060 - root - INFO - [Worker-0/PID-26020] - [825214784] {'request_id': 825214784, 'input_seq_len': 213, 'output_seq_len': 1079, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.248317', 'http_post_time': '2026-03-02 21:13:01.249130', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:26.060147', 'zmq_push_time': '2026-03-02 21:13:26.060147', 'total_time_s': 24.811830043792725, 'http_queue_latency_s': 0.000812530517578125}
2026-03-02 21:13:26,627 - root - INFO - [Worker-0/PID-26020] - [825261376] {'request_id': 825261376, 'input_seq_len': 259, 'output_seq_len': 1097, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.289309', 'http_post_time': '2026-03-02 21:13:01.289511', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:26.627074', 'zmq_push_time': '2026-03-02 21:13:26.627074', 'total_time_s': 25.33776545524597, 'http_queue_latency_s': 0.00020265579223632812}
2026-03-02 21:13:27,200 - root - INFO - [Worker-0/PID-26020] - [825253696] {'request_id': 825253696, 'input_seq_len': 223, 'output_seq_len': 1125, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.281496', 'http_post_time': '2026-03-02 21:13:01.281877', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:27.200234', 'zmq_push_time': '2026-03-02 21:13:27.200234', 'total_time_s': 25.918738842010498, 'http_queue_latency_s': 0.0003814697265625}
2026-03-02 21:13:27,702 - root - INFO - [Worker-0/PID-26020] - [825187648] {'request_id': 825187648, 'input_seq_len': 431, 'output_seq_len': 1157, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.226404', 'http_post_time': '2026-03-02 21:13:01.227388', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:27.702551', 'zmq_push_time': '2026-03-02 21:13:27.702551', 'total_time_s': 26.476146936416626, 'http_queue_latency_s': 0.0009839534759521484}
2026-03-02 21:13:28,656 - root - INFO - [Worker-0/PID-26020] - [825180480] {'request_id': 825180480, 'input_seq_len': 191, 'output_seq_len': 1202, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.222695', 'http_post_time': '2026-03-02 21:13:01.225058', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:28.656500', 'zmq_push_time': '2026-03-02 21:13:28.656500', 'total_time_s': 27.43380570411682, 'http_queue_latency_s': 0.0023632049560546875}
2026-03-02 21:13:28,843 - root - INFO - [Worker-0/PID-26020] - [825308480] {'request_id': 825308480, 'input_seq_len': 394, 'output_seq_len': 1192, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.332826', 'http_post_time': '2026-03-02 21:13:01.333306', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:28.842966', 'zmq_push_time': '2026-03-02 21:13:28.842966', 'total_time_s': 27.510140419006348, 'http_queue_latency_s': 0.0004799365997314453}
2026-03-02 21:13:29,643 - root - INFO - [Worker-0/PID-26020] - [825191232] {'request_id': 825191232, 'input_seq_len': 367, 'output_seq_len': 1249, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.226882', 'http_post_time': '2026-03-02 21:13:01.228259', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:29.643150', 'zmq_push_time': '2026-03-02 21:13:29.643150', 'total_time_s': 28.416267156600952, 'http_queue_latency_s': 0.0013768672943115234}
