2026-03-02 21:12:33,125 - root - INFO - [Worker-0/PID-25618] - Worker 0 (PID: 25618) logging initialized
2026-03-02 21:12:33,127 - root - INFO - [Worker-0/PID-25618] - Worker 0 starting (PID: 25618)
2026-03-02 21:12:33,897 - root - INFO - [Worker-0/PID-25618] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:12:33,897 - root - INFO - [Worker-0/PID-25618] - Worker 0 initialized successfully
2026-03-02 21:13:10,190 - root - INFO - [Worker-0/PID-25618] - [825261600] {'request_id': 825261600, 'input_seq_len': 194, 'output_seq_len': 332, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.289172', 'http_post_time': '2026-03-02 21:13:01.289214', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:10.190025', 'zmq_push_time': '2026-03-02 21:13:10.190025', 'total_time_s': 8.900852918624878, 'http_queue_latency_s': 4.172325134277344e-05}
2026-03-02 21:13:11,258 - root - INFO - [Worker-0/PID-25618] - [825282592] {'request_id': 825282592, 'input_seq_len': 207, 'output_seq_len': 381, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312784', 'http_post_time': '2026-03-02 21:13:01.315030', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:11.257950', 'zmq_push_time': '2026-03-02 21:13:11.257950', 'total_time_s': 9.945165634155273, 'http_queue_latency_s': 0.002245187759399414}
2026-03-02 21:13:17,380 - root - INFO - [Worker-0/PID-25618] - [825242144] {'request_id': 825242144, 'input_seq_len': 215, 'output_seq_len': 678, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.271224', 'http_post_time': '2026-03-02 21:13:01.271265', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:17.380094', 'zmq_push_time': '2026-03-02 21:13:17.380094', 'total_time_s': 16.108870029449463, 'http_queue_latency_s': 4.1484832763671875e-05}
2026-03-02 21:13:18,589 - root - INFO - [Worker-0/PID-25618] - [825229344] {'request_id': 825229344, 'input_seq_len': 330, 'output_seq_len': 737, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.260617', 'http_post_time': '2026-03-02 21:13:01.260662', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:18.589012', 'zmq_push_time': '2026-03-02 21:13:18.589012', 'total_time_s': 17.3283953666687, 'http_queue_latency_s': 4.5299530029296875e-05}
2026-03-02 21:13:21,266 - root - INFO - [Worker-0/PID-25618] - [825221152] {'request_id': 825221152, 'input_seq_len': 416, 'output_seq_len': 864, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.253690', 'http_post_time': '2026-03-02 21:13:01.253749', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:21.266139', 'zmq_push_time': '2026-03-02 21:13:21.266139', 'total_time_s': 20.01244878768921, 'http_queue_latency_s': 5.91278076171875e-05}
2026-03-02 21:13:21,355 - root - INFO - [Worker-0/PID-25618] - [825288224] {'request_id': 825288224, 'input_seq_len': 393, 'output_seq_len': 859, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.316686', 'http_post_time': '2026-03-02 21:13:01.317199', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:21.355334', 'zmq_push_time': '2026-03-02 21:13:21.355334', 'total_time_s': 20.03864860534668, 'http_queue_latency_s': 0.0005133152008056641}
2026-03-02 21:13:22,943 - root - INFO - [Worker-0/PID-25618] - [825185312] {'request_id': 825185312, 'input_seq_len': 188, 'output_seq_len': 948, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.222399', 'http_post_time': '2026-03-02 21:13:01.224795', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:22.943131', 'zmq_push_time': '2026-03-02 21:13:22.943131', 'total_time_s': 21.72073221206665, 'http_queue_latency_s': 0.0023965835571289062}
2026-03-02 21:13:24,048 - root - INFO - [Worker-0/PID-25618] - [825246240] {'request_id': 825246240, 'input_seq_len': 478, 'output_seq_len': 989, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.275145', 'http_post_time': '2026-03-02 21:13:01.275188', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:24.048033', 'zmq_push_time': '2026-03-02 21:13:24.048033', 'total_time_s': 22.772887706756592, 'http_queue_latency_s': 4.3392181396484375e-05}
2026-03-02 21:13:24,543 - root - INFO - [Worker-0/PID-25618] - [825250848] {'request_id': 825250848, 'input_seq_len': 411, 'output_seq_len': 1011, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.279418', 'http_post_time': '2026-03-02 21:13:01.279497', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:24.543416', 'zmq_push_time': '2026-03-02 21:13:24.543416', 'total_time_s': 23.26399850845337, 'http_queue_latency_s': 7.891654968261719e-05}
2026-03-02 21:13:25,063 - root - INFO - [Worker-0/PID-25618] - [825275424] {'request_id': 825275424, 'input_seq_len': 411, 'output_seq_len': 1032, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312348', 'http_post_time': '2026-03-02 21:13:01.314180', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:25.063444', 'zmq_push_time': '2026-03-02 21:13:25.063444', 'total_time_s': 23.751096487045288, 'http_queue_latency_s': 0.0018320083618164062}
2026-03-02 21:13:25,496 - root - INFO - [Worker-0/PID-25618] - [825262624] {'request_id': 825262624, 'input_seq_len': 410, 'output_seq_len': 1053, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.290119', 'http_post_time': '2026-03-02 21:13:01.290153', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:25.496069', 'zmq_push_time': '2026-03-02 21:13:25.496069', 'total_time_s': 24.205950021743774, 'http_queue_latency_s': 3.409385681152344e-05}
2026-03-02 21:13:25,646 - root - INFO - [Worker-0/PID-25618] - [825223712] {'request_id': 825223712, 'input_seq_len': 380, 'output_seq_len': 1065, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.255824', 'http_post_time': '2026-03-02 21:13:01.255865', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:25.646406', 'zmq_push_time': '2026-03-02 21:13:25.646406', 'total_time_s': 24.39058208465576, 'http_queue_latency_s': 4.076957702636719e-05}
2026-03-02 21:13:28,662 - root - INFO - [Worker-0/PID-25618] - [825276960] {'request_id': 825276960, 'input_seq_len': 448, 'output_seq_len': 1197, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312458', 'http_post_time': '2026-03-02 21:13:01.314397', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:28.662308', 'zmq_push_time': '2026-03-02 21:13:28.662308', 'total_time_s': 27.349850177764893, 'http_queue_latency_s': 0.001939535140991211}
2026-03-02 21:13:29,034 - root - INFO - [Worker-0/PID-25618] - [825274912] {'request_id': 825274912, 'input_seq_len': 427, 'output_seq_len': 1214, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312321', 'http_post_time': '2026-03-02 21:13:01.314129', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:29.033935', 'zmq_push_time': '2026-03-02 21:13:29.033935', 'total_time_s': 27.72161340713501, 'http_queue_latency_s': 0.0018079280853271484}
2026-03-02 21:13:30,070 - root - INFO - [Worker-0/PID-25618] - [825292832] {'request_id': 825292832, 'input_seq_len': 318, 'output_seq_len': 1258, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.320003', 'http_post_time': '2026-03-02 21:13:01.320534', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.070629', 'zmq_push_time': '2026-03-02 21:13:30.070629', 'total_time_s': 28.75062608718872, 'http_queue_latency_s': 0.0005316734313964844}
2026-03-02 21:13:30,328 - root - INFO - [Worker-0/PID-25618] - [825205280] {'request_id': 825205280, 'input_seq_len': 441, 'output_seq_len': 1284, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.239489', 'http_post_time': '2026-03-02 21:13:01.239547', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.328307', 'zmq_push_time': '2026-03-02 21:13:30.328307', 'total_time_s': 29.088817596435547, 'http_queue_latency_s': 5.841255187988281e-05}
2026-03-02 21:13:30,645 - root - INFO - [Worker-0/PID-25618] - [825233440] {'request_id': 825233440, 'input_seq_len': 383, 'output_seq_len': 1293, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.264053', 'http_post_time': '2026-03-02 21:13:01.264136', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.645027', 'zmq_push_time': '2026-03-02 21:13:30.645027', 'total_time_s': 29.380974292755127, 'http_queue_latency_s': 8.344650268554688e-05}
2026-03-02 21:13:30,823 - root - INFO - [Worker-0/PID-25618] - [825178656] {'request_id': 825178656, 'input_seq_len': 288, 'output_seq_len': 1309, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.220614', 'http_post_time': '2026-03-02 21:13:01.223645', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.823494', 'zmq_push_time': '2026-03-02 21:13:30.823494', 'total_time_s': 29.602880239486694, 'http_queue_latency_s': 0.0030307769775390625}
2026-03-02 21:13:31,022 - root - INFO - [Worker-0/PID-25618] - [825233952] {'request_id': 825233952, 'input_seq_len': 570, 'output_seq_len': 1310, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.264572', 'http_post_time': '2026-03-02 21:13:01.264618', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:31.022742', 'zmq_push_time': '2026-03-02 21:13:31.022742', 'total_time_s': 29.758170127868652, 'http_queue_latency_s': 4.649162292480469e-05}
2026-03-02 21:13:31,247 - root - INFO - [Worker-0/PID-25618] - [825264672] {'request_id': 825264672, 'input_seq_len': 326, 'output_seq_len': 1316, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.292490', 'http_post_time': '2026-03-02 21:13:01.292529', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:31.247616', 'zmq_push_time': '2026-03-02 21:13:31.247616', 'total_time_s': 29.9551260471344, 'http_queue_latency_s': 3.9577484130859375e-05}
2026-03-02 21:13:31,598 - root - INFO - [Worker-0/PID-25618] - [825264160] {'request_id': 825264160, 'input_seq_len': 515, 'output_seq_len': 1333, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.291977', 'http_post_time': '2026-03-02 21:13:01.292019', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:31.598453', 'zmq_push_time': '2026-03-02 21:13:31.598453', 'total_time_s': 30.30647611618042, 'http_queue_latency_s': 4.2438507080078125e-05}
2026-03-02 21:13:31,675 - root - INFO - [Worker-0/PID-25618] - [825293856] {'request_id': 825293856, 'input_seq_len': 468, 'output_seq_len': 1333, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.320072', 'http_post_time': '2026-03-02 21:13:01.320647', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:31.675328', 'zmq_push_time': '2026-03-02 21:13:31.675328', 'total_time_s': 30.35525608062744, 'http_queue_latency_s': 0.0005750656127929688}
2026-03-02 21:13:32,489 - root - INFO - [Worker-0/PID-25618] - [825215008] {'request_id': 825215008, 'input_seq_len': 427, 'output_seq_len': 1384, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.248376', 'http_post_time': '2026-03-02 21:13:01.248428', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:32.489133', 'zmq_push_time': '2026-03-02 21:13:32.489133', 'total_time_s': 31.24075722694397, 'http_queue_latency_s': 5.245208740234375e-05}
2026-03-02 21:13:35,068 - root - INFO - [Worker-0/PID-25618] - [825278496] {'request_id': 825278496, 'input_seq_len': 339, 'output_seq_len': 1499, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312533', 'http_post_time': '2026-03-02 21:13:01.314560', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.068271', 'zmq_push_time': '2026-03-02 21:13:35.068271', 'total_time_s': 33.75573778152466, 'http_queue_latency_s': 0.0020270347595214844}
2026-03-02 21:13:36,279 - root - INFO - [Worker-0/PID-25618] - [825295904] {'request_id': 825295904, 'input_seq_len': 605, 'output_seq_len': 1554, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.322139', 'http_post_time': '2026-03-02 21:13:01.322358', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.279704', 'zmq_push_time': '2026-03-02 21:13:36.279704', 'total_time_s': 34.95756530761719, 'http_queue_latency_s': 0.0002193450927734375}
2026-03-02 21:13:37,380 - root - INFO - [Worker-0/PID-25618] - [825287712] {'request_id': 825287712, 'input_seq_len': 696, 'output_seq_len': 1609, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.316653', 'http_post_time': '2026-03-02 21:13:01.317142', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:37.380233', 'zmq_push_time': '2026-03-02 21:13:37.380233', 'total_time_s': 36.06357955932617, 'http_queue_latency_s': 0.0004887580871582031}
2026-03-02 21:13:38,433 - root - INFO - [Worker-0/PID-25618] - [825253408] {'request_id': 825253408, 'input_seq_len': 591, 'output_seq_len': 1663, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.281284', 'http_post_time': '2026-03-02 21:13:01.281348', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:38.433788', 'zmq_push_time': '2026-03-02 21:13:38.433788', 'total_time_s': 37.152504444122314, 'http_queue_latency_s': 6.437301635742188e-05}
2026-03-02 21:13:38,538 - root - INFO - [Worker-0/PID-25618] - [825238048] {'request_id': 825238048, 'input_seq_len': 512, 'output_seq_len': 1670, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.267965', 'http_post_time': '2026-03-02 21:13:01.268055', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:38.538556', 'zmq_push_time': '2026-03-02 21:13:38.538556', 'total_time_s': 37.270591020584106, 'http_queue_latency_s': 8.988380432128906e-05}
2026-03-02 21:13:38,703 - root - INFO - [Worker-0/PID-25618] - [825245728] {'request_id': 825245728, 'input_seq_len': 526, 'output_seq_len': 1677, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.274440', 'http_post_time': '2026-03-02 21:13:01.274483', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:38.703329', 'zmq_push_time': '2026-03-02 21:13:38.703329', 'total_time_s': 37.42888855934143, 'http_queue_latency_s': 4.2438507080078125e-05}
2026-03-02 21:13:40,051 - root - INFO - [Worker-0/PID-25618] - [825180192] {'request_id': 825180192, 'input_seq_len': 191, 'output_seq_len': 1751, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.221005', 'http_post_time': '2026-03-02 21:13:01.224005', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:40.051177', 'zmq_push_time': '2026-03-02 21:13:40.051177', 'total_time_s': 38.830172300338745, 'http_queue_latency_s': 0.003000020980834961}
2026-03-02 21:13:40,709 - root - INFO - [Worker-0/PID-25618] - [825300000] {'request_id': 825300000, 'input_seq_len': 423, 'output_seq_len': 1764, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.325155', 'http_post_time': '2026-03-02 21:13:01.325195', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:40.709105', 'zmq_push_time': '2026-03-02 21:13:40.709105', 'total_time_s': 39.383949518203735, 'http_queue_latency_s': 4.029273986816406e-05}
2026-03-02 21:13:42,224 - root - INFO - [Worker-0/PID-25618] - [825200672] {'request_id': 825200672, 'input_seq_len': 202, 'output_seq_len': 1851, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.236554', 'http_post_time': '2026-03-02 21:13:01.236758', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.224593', 'zmq_push_time': '2026-03-02 21:13:42.224593', 'total_time_s': 40.988038778305054, 'http_queue_latency_s': 0.00020313262939453125}
2026-03-02 21:13:42,675 - root - INFO - [Worker-0/PID-25618] - [825309216] {'request_id': 825309216, 'input_seq_len': 423, 'output_seq_len': 1856, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.332445', 'http_post_time': '2026-03-02 21:13:01.332524', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.675618', 'zmq_push_time': '2026-03-02 21:13:42.675618', 'total_time_s': 41.34317326545715, 'http_queue_latency_s': 7.891654968261719e-05}
2026-03-02 21:13:42,772 - root - INFO - [Worker-0/PID-25618] - [825232416] {'request_id': 825232416, 'input_seq_len': 435, 'output_seq_len': 1872, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.263248', 'http_post_time': '2026-03-02 21:13:01.263316', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.772066', 'zmq_push_time': '2026-03-02 21:13:42.772066', 'total_time_s': 41.50881791114807, 'http_queue_latency_s': 6.818771362304688e-05}
