2026-03-02 21:12:24,659 - root - INFO - [Worker-0/PID-25216] - Worker 0 (PID: 25216) logging initialized
2026-03-02 21:12:24,660 - root - INFO - [Worker-0/PID-25216] - Worker 0 starting (PID: 25216)
2026-03-02 21:12:25,459 - root - INFO - [Worker-0/PID-25216] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:12:25,460 - root - INFO - [Worker-0/PID-25216] - Worker 0 initialized successfully
2026-03-02 21:13:09,079 - root - INFO - [Worker-0/PID-25216] - [825292800] {'request_id': 825292800, 'input_seq_len': 220, 'output_seq_len': 265, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.319631', 'http_post_time': '2026-03-02 21:13:01.320940', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:09.079440', 'zmq_push_time': '2026-03-02 21:13:09.079440', 'total_time_s': 7.759808778762817, 'http_queue_latency_s': 0.001308441162109375}
2026-03-02 21:13:16,961 - root - INFO - [Worker-0/PID-25216] - [825287168] {'request_id': 825287168, 'input_seq_len': 321, 'output_seq_len': 624, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.314069', 'http_post_time': '2026-03-02 21:13:01.317609', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.961193', 'zmq_push_time': '2026-03-02 21:13:16.961193', 'total_time_s': 15.647124528884888, 'http_queue_latency_s': 0.0035398006439208984}
2026-03-02 21:13:20,879 - root - INFO - [Worker-0/PID-25216] - [825290240] {'request_id': 825290240, 'input_seq_len': 331, 'output_seq_len': 826, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.319422', 'http_post_time': '2026-03-02 21:13:01.320562', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:20.879252', 'zmq_push_time': '2026-03-02 21:13:20.879252', 'total_time_s': 19.559830904006958, 'http_queue_latency_s': 0.0011403560638427734}
2026-03-02 21:13:22,014 - root - INFO - [Worker-0/PID-25216] - [825227264] {'request_id': 825227264, 'input_seq_len': 469, 'output_seq_len': 888, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.259154', 'http_post_time': '2026-03-02 21:13:01.259576', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:22.014411', 'zmq_push_time': '2026-03-02 21:13:22.014411', 'total_time_s': 20.75525689125061, 'http_queue_latency_s': 0.0004222393035888672}
2026-03-02 21:13:22,465 - root - INFO - [Worker-0/PID-25216] - [825176064] {'request_id': 825176064, 'input_seq_len': 346, 'output_seq_len': 916, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.212923', 'http_post_time': '2026-03-02 21:13:01.220510', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:22.464935', 'zmq_push_time': '2026-03-02 21:13:22.464935', 'total_time_s': 21.252012252807617, 'http_queue_latency_s': 0.00758671760559082}
2026-03-02 21:13:23,284 - root - INFO - [Worker-0/PID-25216] - [825210880] {'request_id': 825210880, 'input_seq_len': 188, 'output_seq_len': 949, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.244609', 'http_post_time': '2026-03-02 21:13:01.245528', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.284096', 'zmq_push_time': '2026-03-02 21:13:23.284096', 'total_time_s': 22.03948712348938, 'http_queue_latency_s': 0.0009188652038574219}
2026-03-02 21:13:23,695 - root - INFO - [Worker-0/PID-25216] - [825232384] {'request_id': 825232384, 'input_seq_len': 181, 'output_seq_len': 965, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.263082', 'http_post_time': '2026-03-02 21:13:01.263494', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.695300', 'zmq_push_time': '2026-03-02 21:13:23.695300', 'total_time_s': 22.432217836380005, 'http_queue_latency_s': 0.00041174888610839844}
2026-03-02 21:13:23,713 - root - INFO - [Worker-0/PID-25216] - [825204224] {'request_id': 825204224, 'input_seq_len': 416, 'output_seq_len': 970, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.240166', 'http_post_time': '2026-03-02 21:13:01.241199', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:23.713825', 'zmq_push_time': '2026-03-02 21:13:23.713825', 'total_time_s': 22.47365951538086, 'http_queue_latency_s': 0.0010335445404052734}
2026-03-02 21:13:24,803 - root - INFO - [Worker-0/PID-25216] - [825183744] {'request_id': 825183744, 'input_seq_len': 404, 'output_seq_len': 1022, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223541', 'http_post_time': '2026-03-02 21:13:01.226300', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:24.803212', 'zmq_push_time': '2026-03-02 21:13:24.803212', 'total_time_s': 23.579670667648315, 'http_queue_latency_s': 0.0027587413787841797}
2026-03-02 21:13:24,970 - root - INFO - [Worker-0/PID-25216] - [825230336] {'request_id': 825230336, 'input_seq_len': 215, 'output_seq_len': 1025, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.261702', 'http_post_time': '2026-03-02 21:13:01.262121', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:24.970185', 'zmq_push_time': '2026-03-02 21:13:24.970185', 'total_time_s': 23.70848321914673, 'http_queue_latency_s': 0.0004189014434814453}
2026-03-02 21:13:26,143 - root - INFO - [Worker-0/PID-25216] - [825178624] {'request_id': 825178624, 'input_seq_len': 207, 'output_seq_len': 1085, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.222890', 'http_post_time': '2026-03-02 21:13:01.225098', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:26.143570', 'zmq_push_time': '2026-03-02 21:13:26.143570', 'total_time_s': 24.9206805229187, 'http_queue_latency_s': 0.0022079944610595703}
2026-03-02 21:13:27,986 - root - INFO - [Worker-0/PID-25216] - [825281536] {'request_id': 825281536, 'input_seq_len': 526, 'output_seq_len': 1156, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313504', 'http_post_time': '2026-03-02 21:13:01.316759', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:27.986395', 'zmq_push_time': '2026-03-02 21:13:27.986395', 'total_time_s': 26.672890424728394, 'http_queue_latency_s': 0.0032546520233154297}
2026-03-02 21:13:28,119 - root - INFO - [Worker-0/PID-25216] - [825181184] {'request_id': 825181184, 'input_seq_len': 384, 'output_seq_len': 1175, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223218', 'http_post_time': '2026-03-02 21:13:01.225798', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:28.119293', 'zmq_push_time': '2026-03-02 21:13:28.119293', 'total_time_s': 26.896074771881104, 'http_queue_latency_s': 0.002579927444458008}
