2026-02-27 18:20:51,956 - root - INFO - [Worker-0/PID-26898] - Worker 0 (PID: 26898) logging initialized
2026-02-27 18:20:51,958 - root - INFO - [Worker-0/PID-26898] - Worker 0 starting (PID: 26898)
2026-02-27 18:20:52,695 - root - INFO - [Worker-0/PID-26898] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 18:20:52,695 - root - INFO - [Worker-0/PID-26898] - Worker 0 initialized successfully
2026-02-27 18:22:19,589 - root - INFO - [Worker-0/PID-26898] - [1012168176] {'request_id': 1012168176, 'input_seq_len': 1104, 'output_seq_len': 666, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.873710', 'http_post_time': '2026-02-27 18:21:24.873791', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:19.589465', 'zmq_push_time': '2026-02-27 18:22:19.589465', 'total_time_s': 54.71575450897217, 'http_queue_latency_s': 8.058547973632812e-05}
2026-02-27 18:22:29,732 - root - INFO - [Worker-0/PID-26898] - [1012260848] {'request_id': 1012260848, 'input_seq_len': 6043, 'output_seq_len': 781, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.411568', 'http_post_time': '2026-02-27 18:21:25.411728', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:29.731802', 'zmq_push_time': '2026-02-27 18:22:29.731802', 'total_time_s': 64.32023429870605, 'http_queue_latency_s': 0.00015974044799804688}
2026-02-27 18:22:29,833 - root - INFO - [Worker-0/PID-26898] - [1012240880] {'request_id': 1012240880, 'input_seq_len': 3756, 'output_seq_len': 812, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.284656', 'http_post_time': '2026-02-27 18:21:25.284765', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:29.833294', 'zmq_push_time': '2026-02-27 18:22:29.833294', 'total_time_s': 64.5486376285553, 'http_queue_latency_s': 0.0001087188720703125}
2026-02-27 18:22:30,263 - root - INFO - [Worker-0/PID-26898] - [1012266992] {'request_id': 1012266992, 'input_seq_len': 3231, 'output_seq_len': 784, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.442417', 'http_post_time': '2026-02-27 18:21:25.442504', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:30.263727', 'zmq_push_time': '2026-02-27 18:22:30.263727', 'total_time_s': 64.82131028175354, 'http_queue_latency_s': 8.7738037109375e-05}
2026-02-27 18:22:30,293 - root - INFO - [Worker-0/PID-26898] - [1012212720] {'request_id': 1012212720, 'input_seq_len': 1934, 'output_seq_len': 861, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.133895', 'http_post_time': '2026-02-27 18:21:25.133961', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:30.293827', 'zmq_push_time': '2026-02-27 18:22:30.293827', 'total_time_s': 65.15993213653564, 'http_queue_latency_s': 6.604194641113281e-05}
2026-02-27 18:22:30,353 - root - INFO - [Worker-0/PID-26898] - [1012226544] {'request_id': 1012226544, 'input_seq_len': 2527, 'output_seq_len': 842, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.206575', 'http_post_time': '2026-02-27 18:21:25.206644', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:30.352969', 'zmq_push_time': '2026-02-27 18:22:30.352969', 'total_time_s': 65.14639401435852, 'http_queue_latency_s': 6.961822509765625e-05}
2026-02-27 18:22:30,517 - root - INFO - [Worker-0/PID-26898] - [1012164592] {'request_id': 1012164592, 'input_seq_len': 6027, 'output_seq_len': 934, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.847916', 'http_post_time': '2026-02-27 18:21:24.848038', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:30.517423', 'zmq_push_time': '2026-02-27 18:22:30.517423', 'total_time_s': 65.6695065498352, 'http_queue_latency_s': 0.0001220703125}
2026-02-27 18:22:32,068 - root - INFO - [Worker-0/PID-26898] - [1012177904] {'request_id': 1012177904, 'input_seq_len': 2340, 'output_seq_len': 946, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.940133', 'http_post_time': '2026-02-27 18:21:24.940233', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.068513', 'zmq_push_time': '2026-02-27 18:22:32.068513', 'total_time_s': 67.12838006019592, 'http_queue_latency_s': 9.989738464355469e-05}
2026-02-27 18:22:32,285 - root - INFO - [Worker-0/PID-26898] - [1012208624] {'request_id': 1012208624, 'input_seq_len': 2856, 'output_seq_len': 907, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.112526', 'http_post_time': '2026-02-27 18:21:25.112608', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.285196', 'zmq_push_time': '2026-02-27 18:22:32.285196', 'total_time_s': 67.17266988754272, 'http_queue_latency_s': 8.153915405273438e-05}
2026-02-27 18:22:32,658 - root - INFO - [Worker-0/PID-26898] - [1012253680] {'request_id': 1012253680, 'input_seq_len': 3690, 'output_seq_len': 851, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.363083', 'http_post_time': '2026-02-27 18:21:25.364985', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.658230', 'zmq_push_time': '2026-02-27 18:22:32.658230', 'total_time_s': 67.29514718055725, 'http_queue_latency_s': 0.001901388168334961}
2026-02-27 18:22:32,961 - root - INFO - [Worker-0/PID-26898] - [1012187120] {'request_id': 1012187120, 'input_seq_len': 1677, 'output_seq_len': 951, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.999433', 'http_post_time': '2026-02-27 18:21:24.999517', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.961495', 'zmq_push_time': '2026-02-27 18:22:32.961495', 'total_time_s': 67.96206164360046, 'http_queue_latency_s': 8.368492126464844e-05}
2026-02-27 18:22:32,997 - root - INFO - [Worker-0/PID-26898] - [1012170736] {'request_id': 1012170736, 'input_seq_len': 2325, 'output_seq_len': 974, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.890604', 'http_post_time': '2026-02-27 18:21:24.890707', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.996889', 'zmq_push_time': '2026-02-27 18:22:32.996889', 'total_time_s': 68.10628485679626, 'http_queue_latency_s': 0.00010228157043457031}
2026-02-27 18:22:33,358 - root - INFO - [Worker-0/PID-26898] - [1012359664] {'request_id': 1012359664, 'input_seq_len': 1849, 'output_seq_len': 710, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.887751', 'http_post_time': '2026-02-27 18:21:25.887829', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:33.358229', 'zmq_push_time': '2026-02-27 18:22:33.358229', 'total_time_s': 67.47047758102417, 'http_queue_latency_s': 7.724761962890625e-05}
2026-02-27 18:22:33,506 - root - INFO - [Worker-0/PID-26898] - [1012215280] {'request_id': 1012215280, 'input_seq_len': 3846, 'output_seq_len': 921, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.147974', 'http_post_time': '2026-02-27 18:21:25.148063', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:33.505999', 'zmq_push_time': '2026-02-27 18:22:33.505999', 'total_time_s': 68.35802507400513, 'http_queue_latency_s': 8.988380432128906e-05}
2026-02-27 18:22:33,613 - root - INFO - [Worker-0/PID-26898] - [1012281840] {'request_id': 1012281840, 'input_seq_len': 2319, 'output_seq_len': 828, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.515049', 'http_post_time': '2026-02-27 18:21:25.515135', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:33.613642', 'zmq_push_time': '2026-02-27 18:22:33.613642', 'total_time_s': 68.09859347343445, 'http_queue_latency_s': 8.678436279296875e-05}
2026-02-27 18:22:33,978 - root - INFO - [Worker-0/PID-26898] - [1012271088] {'request_id': 1012271088, 'input_seq_len': 2366, 'output_seq_len': 853, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.461612', 'http_post_time': '2026-02-27 18:21:25.461719', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:33.978193', 'zmq_push_time': '2026-02-27 18:22:33.978193', 'total_time_s': 68.51658058166504, 'http_queue_latency_s': 0.00010704994201660156}
