2026-02-27 18:21:14,618 - root - INFO - [Worker-0/PID-27870] - Worker 0 (PID: 27870) logging initialized
2026-02-27 18:21:14,620 - root - INFO - [Worker-0/PID-27870] - Worker 0 starting (PID: 27870)
2026-02-27 18:21:15,390 - root - INFO - [Worker-0/PID-27870] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 18:21:15,391 - root - INFO - [Worker-0/PID-27870] - Worker 0 initialized successfully
2026-02-27 18:22:20,393 - root - INFO - [Worker-0/PID-27870] - [1012209744] {'request_id': 1012209744, 'input_seq_len': 1577, 'output_seq_len': 633, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.118441', 'http_post_time': '2026-02-27 18:21:25.118495', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:20.393107', 'zmq_push_time': '2026-02-27 18:22:20.393107', 'total_time_s': 55.27466607093811, 'http_queue_latency_s': 5.459785461425781e-05}
2026-02-27 18:22:22,360 - root - INFO - [Worker-0/PID-27870] - [1012228688] {'request_id': 1012228688, 'input_seq_len': 1768, 'output_seq_len': 654, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.217260', 'http_post_time': '2026-02-27 18:21:25.217328', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:22.359839', 'zmq_push_time': '2026-02-27 18:22:22.359839', 'total_time_s': 57.142579078674316, 'http_queue_latency_s': 6.771087646484375e-05}
2026-02-27 18:22:24,598 - root - INFO - [Worker-0/PID-27870] - [1012169808] {'request_id': 1012169808, 'input_seq_len': 1409, 'output_seq_len': 792, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.884466', 'http_post_time': '2026-02-27 18:21:24.884562', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:24.598500', 'zmq_push_time': '2026-02-27 18:22:24.598500', 'total_time_s': 59.71403408050537, 'http_queue_latency_s': 9.632110595703125e-05}
2026-02-27 18:22:25,597 - root - INFO - [Worker-0/PID-27870] - [1012270160] {'request_id': 1012270160, 'input_seq_len': 2461, 'output_seq_len': 674, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.457122', 'http_post_time': '2026-02-27 18:21:25.457228', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:25.597363', 'zmq_push_time': '2026-02-27 18:22:25.597363', 'total_time_s': 60.14024114608765, 'http_queue_latency_s': 0.00010561943054199219}
2026-02-27 18:22:27,150 - root - INFO - [Worker-0/PID-27870] - [1012240976] {'request_id': 1012240976, 'input_seq_len': 2558, 'output_seq_len': 755, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.285155', 'http_post_time': '2026-02-27 18:21:25.285580', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:27.150451', 'zmq_push_time': '2026-02-27 18:22:27.150451', 'total_time_s': 61.86529588699341, 'http_queue_latency_s': 0.0004248619079589844}
2026-02-27 18:22:27,371 - root - INFO - [Worker-0/PID-27870] - [1012234832] {'request_id': 1012234832, 'input_seq_len': 1839, 'output_seq_len': 769, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.250041', 'http_post_time': '2026-02-27 18:21:25.250102', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:27.371397', 'zmq_push_time': '2026-02-27 18:22:27.371397', 'total_time_s': 62.12135601043701, 'http_queue_latency_s': 6.0558319091796875e-05}
2026-02-27 18:22:29,388 - root - INFO - [Worker-0/PID-27870] - [1012160080] {'request_id': 1012160080, 'input_seq_len': 2751, 'output_seq_len': 922, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.817996', 'http_post_time': '2026-02-27 18:21:24.818089', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:29.388652', 'zmq_push_time': '2026-02-27 18:22:29.388652', 'total_time_s': 64.57065629959106, 'http_queue_latency_s': 9.369850158691406e-05}
2026-02-27 18:22:29,392 - root - INFO - [Worker-0/PID-27870] - [1012230736] {'request_id': 1012230736, 'input_seq_len': 1179, 'output_seq_len': 825, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.229294', 'http_post_time': '2026-02-27 18:21:25.229350', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:29.392428', 'zmq_push_time': '2026-02-27 18:22:29.392428', 'total_time_s': 64.16313433647156, 'http_queue_latency_s': 5.626678466796875e-05}
2026-02-27 18:22:29,586 - root - INFO - [Worker-0/PID-27870] - [1012179536] {'request_id': 1012179536, 'input_seq_len': 3373, 'output_seq_len': 899, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.949828', 'http_post_time': '2026-02-27 18:21:24.949983', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:29.586119', 'zmq_push_time': '2026-02-27 18:22:29.586119', 'total_time_s': 64.63629126548767, 'http_queue_latency_s': 0.00015497207641601562}
2026-02-27 18:22:29,863 - root - INFO - [Worker-0/PID-27870] - [1012210768] {'request_id': 1012210768, 'input_seq_len': 2176, 'output_seq_len': 860, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.123952', 'http_post_time': '2026-02-27 18:21:25.124017', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:29.863703', 'zmq_push_time': '2026-02-27 18:22:29.863703', 'total_time_s': 64.73975038528442, 'http_queue_latency_s': 6.437301635742188e-05}
2026-02-27 18:22:30,829 - root - INFO - [Worker-0/PID-27870] - [1012202064] {'request_id': 1012202064, 'input_seq_len': 1362, 'output_seq_len': 894, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.080714', 'http_post_time': '2026-02-27 18:21:25.080786', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:30.828931', 'zmq_push_time': '2026-02-27 18:22:30.828931', 'total_time_s': 65.74821710586548, 'http_queue_latency_s': 7.224082946777344e-05}
