2026-02-27 18:21:23,135 - root - INFO - [Worker-1/PID-28195] - Worker 1 (PID: 28195) logging initialized
2026-02-27 18:21:23,137 - root - INFO - [Worker-1/PID-28195] - Worker 1 starting (PID: 28195)
2026-02-27 18:21:23,938 - root - INFO - [Worker-1/PID-28195] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 18:21:23,938 - root - INFO - [Worker-1/PID-28195] - Worker 1 initialized successfully
2026-02-27 18:22:23,730 - root - INFO - [Worker-1/PID-28195] - [1012175728] {'request_id': 1012175728, 'input_seq_len': 1487, 'output_seq_len': 741, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.924143', 'http_post_time': '2026-02-27 18:21:24.924218', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:23.730314', 'zmq_push_time': '2026-02-27 18:22:23.730314', 'total_time_s': 58.80617094039917, 'http_queue_latency_s': 7.510185241699219e-05}
2026-02-27 18:22:26,316 - root - INFO - [Worker-1/PID-28195] - [1012203376] {'request_id': 1012203376, 'input_seq_len': 2439, 'output_seq_len': 764, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.086338', 'http_post_time': '2026-02-27 18:21:25.086410', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:26.316560', 'zmq_push_time': '2026-02-27 18:22:26.316560', 'total_time_s': 61.23022174835205, 'http_queue_latency_s': 7.176399230957031e-05}
2026-02-27 18:22:27,941 - root - INFO - [Worker-1/PID-28195] - [1012242288] {'request_id': 1012242288, 'input_seq_len': 2162, 'output_seq_len': 747, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.296538', 'http_post_time': '2026-02-27 18:21:25.296960', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:27.941572', 'zmq_push_time': '2026-02-27 18:22:27.941572', 'total_time_s': 62.64503359794617, 'http_queue_latency_s': 0.00042128562927246094}
2026-02-27 18:22:28,314 - root - INFO - [Worker-1/PID-28195] - [1012169072] {'request_id': 1012169072, 'input_seq_len': 2432, 'output_seq_len': 860, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.879659', 'http_post_time': '2026-02-27 18:21:24.879769', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:28.314322', 'zmq_push_time': '2026-02-27 18:22:28.314322', 'total_time_s': 63.43466305732727, 'http_queue_latency_s': 0.00010991096496582031}
2026-02-27 18:22:28,611 - root - INFO - [Worker-1/PID-28195] - [1012189040] {'request_id': 1012189040, 'input_seq_len': 2444, 'output_seq_len': 838, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.010949', 'http_post_time': '2026-02-27 18:21:25.011047', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:28.610824', 'zmq_push_time': '2026-02-27 18:22:28.610824', 'total_time_s': 63.59987497329712, 'http_queue_latency_s': 9.822845458984375e-05}
2026-02-27 18:22:29,632 - root - INFO - [Worker-1/PID-28195] - [1012214128] {'request_id': 1012214128, 'input_seq_len': 2076, 'output_seq_len': 824, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.142873', 'http_post_time': '2026-02-27 18:21:25.142954', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:29.632308', 'zmq_push_time': '2026-02-27 18:22:29.632308', 'total_time_s': 64.48943424224854, 'http_queue_latency_s': 8.034706115722656e-05}
2026-02-27 18:22:30,604 - root - INFO - [Worker-1/PID-28195] - [1012195184] {'request_id': 1012195184, 'input_seq_len': 1523, 'output_seq_len': 875, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.043711', 'http_post_time': '2026-02-27 18:21:25.043780', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:30.604735', 'zmq_push_time': '2026-02-27 18:22:30.604735', 'total_time_s': 65.5610237121582, 'http_queue_latency_s': 6.842613220214844e-05}
2026-02-27 18:22:31,182 - root - INFO - [Worker-1/PID-28195] - [1012249968] {'request_id': 1012249968, 'input_seq_len': 2340, 'output_seq_len': 809, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.333272', 'http_post_time': '2026-02-27 18:21:25.333333', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:31.182243', 'zmq_push_time': '2026-02-27 18:22:31.182243', 'total_time_s': 65.8489716053009, 'http_queue_latency_s': 6.103515625e-05}
2026-02-27 18:22:31,313 - root - INFO - [Worker-1/PID-28195] - [1012157808] {'request_id': 1012157808, 'input_seq_len': 5050, 'output_seq_len': 945, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.807772', 'http_post_time': '2026-02-27 18:21:24.811031', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:31.313619', 'zmq_push_time': '2026-02-27 18:22:31.313619', 'total_time_s': 66.50584697723389, 'http_queue_latency_s': 0.003258943557739258}
2026-02-27 18:22:32,605 - root - INFO - [Worker-1/PID-28195] - [1012163952] {'request_id': 1012163952, 'input_seq_len': 7110, 'output_seq_len': 965, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.844646', 'http_post_time': '2026-02-27 18:21:24.844862', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.605290', 'zmq_push_time': '2026-02-27 18:22:32.605290', 'total_time_s': 67.76064348220825, 'http_queue_latency_s': 0.0002155303955078125}
2026-02-27 18:22:32,849 - root - INFO - [Worker-1/PID-28195] - [1012226928] {'request_id': 1012226928, 'input_seq_len': 3737, 'output_seq_len': 881, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.207900', 'http_post_time': '2026-02-27 18:21:25.207994', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.849779', 'zmq_push_time': '2026-02-27 18:22:32.849779', 'total_time_s': 67.64187979698181, 'http_queue_latency_s': 9.465217590332031e-05}
