2026-02-27 22:20:59,857 - root - INFO - [Worker-0/PID-26929] - Worker 0 (PID: 26929) logging initialized
2026-02-27 22:20:59,858 - root - INFO - [Worker-0/PID-26929] - Worker 0 starting (PID: 26929)
2026-02-27 22:21:00,665 - root - INFO - [Worker-0/PID-26929] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 22:21:00,666 - root - INFO - [Worker-0/PID-26929] - Worker 0 initialized successfully
2026-02-27 22:21:31,303 - root - INFO - [Worker-0/PID-26929] - [719553808] {'request_id': 719553808, 'input_seq_len': 309, 'output_seq_len': 458, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.509712', 'http_post_time': '2026-02-27 22:21:19.509748', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:31.303488', 'zmq_push_time': '2026-02-27 22:21:31.303488', 'total_time_s': 11.79377555847168, 'http_queue_latency_s': 3.600120544433594e-05}
2026-02-27 22:21:33,100 - root - INFO - [Worker-0/PID-26929] - [719513872] {'request_id': 719513872, 'input_seq_len': 224, 'output_seq_len': 549, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.456587', 'http_post_time': '2026-02-27 22:21:19.456629', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:33.100682', 'zmq_push_time': '2026-02-27 22:21:33.100682', 'total_time_s': 13.644094467163086, 'http_queue_latency_s': 4.124641418457031e-05}
2026-02-27 22:21:36,831 - root - INFO - [Worker-0/PID-26929] - [719495440] {'request_id': 719495440, 'input_seq_len': 296, 'output_seq_len': 728, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.413292', 'http_post_time': '2026-02-27 22:21:19.413789', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:36.831419', 'zmq_push_time': '2026-02-27 22:21:36.831419', 'total_time_s': 17.418127059936523, 'http_queue_latency_s': 0.0004971027374267578}
2026-02-27 22:21:37,905 - root - INFO - [Worker-0/PID-26929] - [719540496] {'request_id': 719540496, 'input_seq_len': 266, 'output_seq_len': 771, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.495051', 'http_post_time': '2026-02-27 22:21:19.495083', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:37.905300', 'zmq_push_time': '2026-02-27 22:21:37.905300', 'total_time_s': 18.41024923324585, 'http_queue_latency_s': 3.266334533691406e-05}
2026-02-27 22:21:38,545 - root - INFO - [Worker-0/PID-26929] - [719571216] {'request_id': 719571216, 'input_seq_len': 223, 'output_seq_len': 797, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.530544', 'http_post_time': '2026-02-27 22:21:19.530577', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:38.545447', 'zmq_push_time': '2026-02-27 22:21:38.545447', 'total_time_s': 19.01490330696106, 'http_queue_latency_s': 3.337860107421875e-05}
2026-02-27 22:21:38,721 - root - INFO - [Worker-0/PID-26929] - [719505168] {'request_id': 719505168, 'input_seq_len': 431, 'output_seq_len': 815, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.438741', 'http_post_time': '2026-02-27 22:21:19.438795', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:38.720969', 'zmq_push_time': '2026-02-27 22:21:38.720969', 'total_time_s': 19.282227754592896, 'http_queue_latency_s': 5.340576171875e-05}
2026-02-27 22:21:39,229 - root - INFO - [Worker-0/PID-26929] - [719609104] {'request_id': 719609104, 'input_seq_len': 346, 'output_seq_len': 823, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.596980', 'http_post_time': '2026-02-27 22:21:19.597020', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.229432', 'zmq_push_time': '2026-02-27 22:21:39.229432', 'total_time_s': 19.63245129585266, 'http_queue_latency_s': 3.933906555175781e-05}
2026-02-27 22:21:39,250 - root - INFO - [Worker-0/PID-26929] - [719528208] {'request_id': 719528208, 'input_seq_len': 465, 'output_seq_len': 836, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.479973', 'http_post_time': '2026-02-27 22:21:19.480014', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.250372', 'zmq_push_time': '2026-02-27 22:21:39.250372', 'total_time_s': 19.770398378372192, 'http_queue_latency_s': 4.076957702636719e-05}
2026-02-27 22:21:39,347 - root - INFO - [Worker-0/PID-26929] - [719552272] {'request_id': 719552272, 'input_seq_len': 346, 'output_seq_len': 836, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.508161', 'http_post_time': '2026-02-27 22:21:19.508196', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.347257', 'zmq_push_time': '2026-02-27 22:21:39.347257', 'total_time_s': 19.839096784591675, 'http_queue_latency_s': 3.552436828613281e-05}
2026-02-27 22:21:39,388 - root - INFO - [Worker-0/PID-26929] - [719514384] {'request_id': 719514384, 'input_seq_len': 340, 'output_seq_len': 844, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.458077', 'http_post_time': '2026-02-27 22:21:19.458117', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.387933', 'zmq_push_time': '2026-02-27 22:21:39.387933', 'total_time_s': 19.929856061935425, 'http_queue_latency_s': 4.00543212890625e-05}
2026-02-27 22:21:42,734 - root - INFO - [Worker-0/PID-26929] - [719532304] {'request_id': 719532304, 'input_seq_len': 213, 'output_seq_len': 997, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.485775', 'http_post_time': '2026-02-27 22:21:19.485834', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:42.734679', 'zmq_push_time': '2026-02-27 22:21:42.734679', 'total_time_s': 23.248903512954712, 'http_queue_latency_s': 5.91278076171875e-05}
2026-02-27 22:21:42,994 - root - INFO - [Worker-0/PID-26929] - [719597840] {'request_id': 719597840, 'input_seq_len': 336, 'output_seq_len': 1000, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.584207', 'http_post_time': '2026-02-27 22:21:19.586500', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:42.994536', 'zmq_push_time': '2026-02-27 22:21:42.994536', 'total_time_s': 23.410329818725586, 'http_queue_latency_s': 0.0022935867309570312}
