2026-02-27 22:20:41,736 - root - INFO - [Worker-0/PID-26125] - Worker 0 (PID: 26125) logging initialized
2026-02-27 22:20:41,737 - root - INFO - [Worker-0/PID-26125] - Worker 0 starting (PID: 26125)
2026-02-27 22:20:42,540 - root - INFO - [Worker-0/PID-26125] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 22:20:42,540 - root - INFO - [Worker-0/PID-26125] - Worker 0 initialized successfully
2026-02-27 22:21:26,790 - root - INFO - [Worker-0/PID-26125] - [719531216] {'request_id': 719531216, 'input_seq_len': 207, 'output_seq_len': 239, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.484424', 'http_post_time': '2026-02-27 22:21:19.484465', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:26.790691', 'zmq_push_time': '2026-02-27 22:21:26.790691', 'total_time_s': 7.306266784667969, 'http_queue_latency_s': 4.0531158447265625e-05}
2026-02-27 22:21:29,113 - root - INFO - [Worker-0/PID-26125] - [719545040] {'request_id': 719545040, 'input_seq_len': 248, 'output_seq_len': 349, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.500260', 'http_post_time': '2026-02-27 22:21:19.500290', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:29.113476', 'zmq_push_time': '2026-02-27 22:21:29.113476', 'total_time_s': 9.613215923309326, 'http_queue_latency_s': 3.0040740966796875e-05}
2026-02-27 22:21:37,606 - root - INFO - [Worker-0/PID-26125] - [719522000] {'request_id': 719522000, 'input_seq_len': 296, 'output_seq_len': 736, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.469155', 'http_post_time': '2026-02-27 22:21:19.469191', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:37.606438', 'zmq_push_time': '2026-02-27 22:21:37.606438', 'total_time_s': 18.137282848358154, 'http_queue_latency_s': 3.5762786865234375e-05}
2026-02-27 22:21:37,611 - root - INFO - [Worker-0/PID-26125] - [719624400] {'request_id': 719624400, 'input_seq_len': 162, 'output_seq_len': 731, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.613928', 'http_post_time': '2026-02-27 22:21:19.613966', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:37.611149', 'zmq_push_time': '2026-02-27 22:21:37.611149', 'total_time_s': 17.99722146987915, 'http_queue_latency_s': 3.838539123535156e-05}
2026-02-27 22:21:38,869 - root - INFO - [Worker-0/PID-26125] - [719629520] {'request_id': 719629520, 'input_seq_len': 346, 'output_seq_len': 799, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.620671', 'http_post_time': '2026-02-27 22:21:19.620709', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:38.869455', 'zmq_push_time': '2026-02-27 22:21:38.869455', 'total_time_s': 19.248784065246582, 'http_queue_latency_s': 3.790855407714844e-05}
2026-02-27 22:21:39,148 - root - INFO - [Worker-0/PID-26125] - [719513808] {'request_id': 719513808, 'input_seq_len': 327, 'output_seq_len': 829, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.456298', 'http_post_time': '2026-02-27 22:21:19.456337', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.147838', 'zmq_push_time': '2026-02-27 22:21:39.147838', 'total_time_s': 19.691540718078613, 'http_queue_latency_s': 3.9577484130859375e-05}
2026-02-27 22:21:39,621 - root - INFO - [Worker-0/PID-26125] - [719577808] {'request_id': 719577808, 'input_seq_len': 330, 'output_seq_len': 842, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.538290', 'http_post_time': '2026-02-27 22:21:19.538375', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.621235', 'zmq_push_time': '2026-02-27 22:21:39.621235', 'total_time_s': 20.082944631576538, 'http_queue_latency_s': 8.440017700195312e-05}
2026-02-27 22:21:39,773 - root - INFO - [Worker-0/PID-26125] - [719535312] {'request_id': 719535312, 'input_seq_len': 431, 'output_seq_len': 855, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.489251', 'http_post_time': '2026-02-27 22:21:19.489295', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.772938', 'zmq_push_time': '2026-02-27 22:21:39.772938', 'total_time_s': 20.283687829971313, 'http_queue_latency_s': 4.458427429199219e-05}
2026-02-27 22:21:41,359 - root - INFO - [Worker-0/PID-26125] - [719591120] {'request_id': 719591120, 'input_seq_len': 323, 'output_seq_len': 922, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.584393', 'http_post_time': '2026-02-27 22:21:19.585989', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:41.359492', 'zmq_push_time': '2026-02-27 22:21:41.359492', 'total_time_s': 21.775099754333496, 'http_queue_latency_s': 0.001596212387084961}
2026-02-27 22:21:42,245 - root - INFO - [Worker-0/PID-26125] - [719626960] {'request_id': 719626960, 'input_seq_len': 405, 'output_seq_len': 957, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.617029', 'http_post_time': '2026-02-27 22:21:19.617068', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:42.245762', 'zmq_push_time': '2026-02-27 22:21:42.245762', 'total_time_s': 22.628733158111572, 'http_queue_latency_s': 3.838539123535156e-05}
2026-02-27 22:21:42,251 - root - INFO - [Worker-0/PID-26125] - [719601360] {'request_id': 719601360, 'input_seq_len': 223, 'output_seq_len': 961, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.588267', 'http_post_time': '2026-02-27 22:21:19.588774', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:42.251318', 'zmq_push_time': '2026-02-27 22:21:42.251318', 'total_time_s': 22.663050651550293, 'http_queue_latency_s': 0.0005064010620117188}
