2026-02-27 22:20:32,439 - root - INFO - [Worker-1/PID-25724] - Worker 1 (PID: 25724) logging initialized
2026-02-27 22:20:32,441 - root - INFO - [Worker-1/PID-25724] - Worker 1 starting (PID: 25724)
2026-02-27 22:20:33,304 - root - INFO - [Worker-1/PID-25724] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 22:20:33,304 - root - INFO - [Worker-1/PID-25724] - Worker 1 initialized successfully
2026-02-27 22:21:31,828 - root - INFO - [Worker-1/PID-25724] - [719533488] {'request_id': 719533488, 'input_seq_len': 220, 'output_seq_len': 452, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.486960', 'http_post_time': '2026-02-27 22:21:19.487034', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:31.828304', 'zmq_push_time': '2026-02-27 22:21:31.828304', 'total_time_s': 12.341343879699707, 'http_queue_latency_s': 7.390975952148438e-05}
2026-02-27 22:21:37,674 - root - INFO - [Worker-1/PID-25724] - [719609776] {'request_id': 719609776, 'input_seq_len': 321, 'output_seq_len': 705, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.597673', 'http_post_time': '2026-02-27 22:21:19.597711', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:37.674373', 'zmq_push_time': '2026-02-27 22:21:37.674373', 'total_time_s': 18.07670021057129, 'http_queue_latency_s': 3.7670135498046875e-05}
2026-02-27 22:21:40,766 - root - INFO - [Worker-1/PID-25724] - [719601584] {'request_id': 719601584, 'input_seq_len': 175, 'output_seq_len': 844, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.588150', 'http_post_time': '2026-02-27 22:21:19.588634', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:40.766435', 'zmq_push_time': '2026-02-27 22:21:40.766435', 'total_time_s': 21.178284645080566, 'http_queue_latency_s': 0.00048351287841796875}
2026-02-27 22:21:43,375 - root - INFO - [Worker-1/PID-25724] - [719587248] {'request_id': 719587248, 'input_seq_len': 266, 'output_seq_len': 962, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.584170', 'http_post_time': '2026-02-27 22:21:19.585388', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:43.375037', 'zmq_push_time': '2026-02-27 22:21:43.375037', 'total_time_s': 23.79086685180664, 'http_queue_latency_s': 0.0012180805206298828}
2026-02-27 22:21:43,419 - root - INFO - [Worker-1/PID-25724] - [719580592] {'request_id': 719580592, 'input_seq_len': 461, 'output_seq_len': 965, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.541111', 'http_post_time': '2026-02-27 22:21:19.541151', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:43.419196', 'zmq_push_time': '2026-02-27 22:21:43.419196', 'total_time_s': 23.878084659576416, 'http_queue_latency_s': 4.00543212890625e-05}
2026-02-27 22:21:44,082 - root - INFO - [Worker-1/PID-25724] - [719541680] {'request_id': 719541680, 'input_seq_len': 461, 'output_seq_len': 999, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.496352', 'http_post_time': '2026-02-27 22:21:19.496396', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:44.082253', 'zmq_push_time': '2026-02-27 22:21:44.082253', 'total_time_s': 24.585901021957397, 'http_queue_latency_s': 4.38690185546875e-05}
2026-02-27 22:21:44,289 - root - INFO - [Worker-1/PID-25724] - [719536048] {'request_id': 719536048, 'input_seq_len': 357, 'output_seq_len': 1009, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.490110', 'http_post_time': '2026-02-27 22:21:19.490225', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:44.289299', 'zmq_push_time': '2026-02-27 22:21:44.289299', 'total_time_s': 24.7991886138916, 'http_queue_latency_s': 0.00011467933654785156}
2026-02-27 22:21:44,869 - root - INFO - [Worker-1/PID-25724] - [719565232] {'request_id': 719565232, 'input_seq_len': 340, 'output_seq_len': 1030, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.524202', 'http_post_time': '2026-02-27 22:21:19.524239', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:44.869295', 'zmq_push_time': '2026-02-27 22:21:44.869295', 'total_time_s': 25.34509253501892, 'http_queue_latency_s': 3.695487976074219e-05}
2026-02-27 22:21:45,300 - root - INFO - [Worker-1/PID-25724] - [719614896] {'request_id': 719614896, 'input_seq_len': 199, 'output_seq_len': 1042, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.602906', 'http_post_time': '2026-02-27 22:21:19.602945', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.300261', 'zmq_push_time': '2026-02-27 22:21:45.300261', 'total_time_s': 25.697355031967163, 'http_queue_latency_s': 3.981590270996094e-05}
2026-02-27 22:21:45,343 - root - INFO - [Worker-1/PID-25724] - [719624624] {'request_id': 719624624, 'input_seq_len': 169, 'output_seq_len': 1042, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.614135', 'http_post_time': '2026-02-27 22:21:19.614187', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.343172', 'zmq_push_time': '2026-02-27 22:21:45.343172', 'total_time_s': 25.729037284851074, 'http_queue_latency_s': 5.2928924560546875e-05}
2026-02-27 22:21:45,759 - root - INFO - [Worker-1/PID-25724] - [719554992] {'request_id': 719554992, 'input_seq_len': 129, 'output_seq_len': 1070, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.510878', 'http_post_time': '2026-02-27 22:21:19.510913', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.758928', 'zmq_push_time': '2026-02-27 22:21:45.758928', 'total_time_s': 26.248050212860107, 'http_queue_latency_s': 3.504753112792969e-05}
2026-02-27 22:21:46,166 - root - INFO - [Worker-1/PID-25724] - [719585712] {'request_id': 719585712, 'input_seq_len': 469, 'output_seq_len': 1084, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.547347', 'http_post_time': '2026-02-27 22:21:19.547386', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:46.166043', 'zmq_push_time': '2026-02-27 22:21:46.166043', 'total_time_s': 26.618696451187134, 'http_queue_latency_s': 3.910064697265625e-05}
2026-02-27 22:21:47,421 - root - INFO - [Worker-1/PID-25724] - [719496112] {'request_id': 719496112, 'input_seq_len': 357, 'output_seq_len': 1152, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.416092', 'http_post_time': '2026-02-27 22:21:19.416180', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:47.421734', 'zmq_push_time': '2026-02-27 22:21:47.421734', 'total_time_s': 28.0056414604187, 'http_queue_latency_s': 8.821487426757812e-05}
2026-02-27 22:21:48,588 - root - INFO - [Worker-1/PID-25724] - [719498672] {'request_id': 719498672, 'input_seq_len': 215, 'output_seq_len': 1203, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.422950', 'http_post_time': '2026-02-27 22:21:19.423005', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:48.588043', 'zmq_push_time': '2026-02-27 22:21:48.588043', 'total_time_s': 29.165093421936035, 'http_queue_latency_s': 5.555152893066406e-05}
2026-02-27 22:21:48,837 - root - INFO - [Worker-1/PID-25724] - [719594416] {'request_id': 719594416, 'input_seq_len': 181, 'output_seq_len': 1200, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.584766', 'http_post_time': '2026-02-27 22:21:19.586339', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:48.836892', 'zmq_push_time': '2026-02-27 22:21:48.836892', 'total_time_s': 29.25212574005127, 'http_queue_latency_s': 0.001573324203491211}
2026-02-27 22:21:50,024 - root - INFO - [Worker-1/PID-25724] - [719497648] {'request_id': 719497648, 'input_seq_len': 317, 'output_seq_len': 1258, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.419868', 'http_post_time': '2026-02-27 22:21:19.419930', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:50.024636', 'zmq_push_time': '2026-02-27 22:21:50.024636', 'total_time_s': 30.60476803779602, 'http_queue_latency_s': 6.246566772460938e-05}
2026-02-27 22:21:50,738 - root - INFO - [Worker-1/PID-25724] - [719574448] {'request_id': 719574448, 'input_seq_len': 490, 'output_seq_len': 1278, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.533843', 'http_post_time': '2026-02-27 22:21:19.533883', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:50.738396', 'zmq_push_time': '2026-02-27 22:21:50.738396', 'total_time_s': 31.204553365707397, 'http_queue_latency_s': 4.00543212890625e-05}
2026-02-27 22:21:50,917 - root - INFO - [Worker-1/PID-25724] - [719576496] {'request_id': 719576496, 'input_seq_len': 128, 'output_seq_len': 1285, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.536538', 'http_post_time': '2026-02-27 22:21:19.536582', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:50.917315', 'zmq_push_time': '2026-02-27 22:21:50.917315', 'total_time_s': 31.38077664375305, 'http_queue_latency_s': 4.3392181396484375e-05}
2026-02-27 22:21:52,088 - root - INFO - [Worker-1/PID-25724] - [719521200] {'request_id': 719521200, 'input_seq_len': 282, 'output_seq_len': 1347, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.468209', 'http_post_time': '2026-02-27 22:21:19.468256', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:52.087976', 'zmq_push_time': '2026-02-27 22:21:52.087976', 'total_time_s': 32.61976718902588, 'http_queue_latency_s': 4.7206878662109375e-05}
