2026-02-27 22:20:59,865 - root - INFO - [Worker-1/PID-26930] - Worker 1 (PID: 26930) logging initialized
2026-02-27 22:20:59,867 - root - INFO - [Worker-1/PID-26930] - Worker 1 starting (PID: 26930)
2026-02-27 22:21:00,640 - root - INFO - [Worker-1/PID-26930] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 22:21:00,640 - root - INFO - [Worker-1/PID-26930] - Worker 1 initialized successfully
2026-02-27 22:21:33,741 - root - INFO - [Worker-1/PID-26930] - [719552528] {'request_id': 719552528, 'input_seq_len': 215, 'output_seq_len': 573, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.508525', 'http_post_time': '2026-02-27 22:21:19.508561', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:33.741199', 'zmq_push_time': '2026-02-27 22:21:33.741199', 'total_time_s': 14.23267412185669, 'http_queue_latency_s': 3.62396240234375e-05}
2026-02-27 22:21:35,324 - root - INFO - [Worker-1/PID-26930] - [719614992] {'request_id': 719614992, 'input_seq_len': 224, 'output_seq_len': 639, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.602970', 'http_post_time': '2026-02-27 22:21:19.603009', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:35.324472', 'zmq_push_time': '2026-02-27 22:21:35.324472', 'total_time_s': 15.721501350402832, 'http_queue_latency_s': 3.814697265625e-05}
2026-02-27 22:21:35,494 - root - INFO - [Worker-1/PID-26930] - [719624720] {'request_id': 719624720, 'input_seq_len': 224, 'output_seq_len': 646, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.614179', 'http_post_time': '2026-02-27 22:21:19.614214', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:35.493904', 'zmq_push_time': '2026-02-27 22:21:35.493904', 'total_time_s': 15.879725694656372, 'http_queue_latency_s': 3.552436828613281e-05}
2026-02-27 22:21:36,858 - root - INFO - [Worker-1/PID-26930] - [719607312] {'request_id': 719607312, 'input_seq_len': 194, 'output_seq_len': 712, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.594984', 'http_post_time': '2026-02-27 22:21:19.595164', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:36.858725', 'zmq_push_time': '2026-02-27 22:21:36.858725', 'total_time_s': 17.26374101638794, 'http_queue_latency_s': 0.00017976760864257812}
2026-02-27 22:21:37,598 - root - INFO - [Worker-1/PID-26930] - [719584272] {'request_id': 719584272, 'input_seq_len': 403, 'output_seq_len': 751, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.544899', 'http_post_time': '2026-02-27 22:21:19.544936', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:37.598125', 'zmq_push_time': '2026-02-27 22:21:37.598125', 'total_time_s': 18.053226232528687, 'http_queue_latency_s': 3.695487976074219e-05}
2026-02-27 22:21:38,270 - root - INFO - [Worker-1/PID-26930] - [719583760] {'request_id': 719583760, 'input_seq_len': 354, 'output_seq_len': 782, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.544388', 'http_post_time': '2026-02-27 22:21:19.544422', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:38.270655', 'zmq_push_time': '2026-02-27 22:21:38.270655', 'total_time_s': 18.726266860961914, 'http_queue_latency_s': 3.4332275390625e-05}
2026-02-27 22:21:39,225 - root - INFO - [Worker-1/PID-26930] - [719566352] {'request_id': 719566352, 'input_seq_len': 402, 'output_seq_len': 828, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.525079', 'http_post_time': '2026-02-27 22:21:19.525115', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.225793', 'zmq_push_time': '2026-02-27 22:21:39.225793', 'total_time_s': 19.700713872909546, 'http_queue_latency_s': 3.600120544433594e-05}
2026-02-27 22:21:40,318 - root - INFO - [Worker-1/PID-26930] - [719554576] {'request_id': 719554576, 'input_seq_len': 336, 'output_seq_len': 881, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.510460', 'http_post_time': '2026-02-27 22:21:19.510489', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:40.318460', 'zmq_push_time': '2026-02-27 22:21:40.318460', 'total_time_s': 20.807999849319458, 'http_queue_latency_s': 2.9325485229492188e-05}
2026-02-27 22:21:41,740 - root - INFO - [Worker-1/PID-26930] - [719514128] {'request_id': 719514128, 'input_seq_len': 312, 'output_seq_len': 953, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.457459', 'http_post_time': '2026-02-27 22:21:19.457497', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:41.740046', 'zmq_push_time': '2026-02-27 22:21:41.740046', 'total_time_s': 22.28258752822876, 'http_queue_latency_s': 3.8623809814453125e-05}
2026-02-27 22:21:42,579 - root - INFO - [Worker-1/PID-26930] - [719501840] {'request_id': 719501840, 'input_seq_len': 340, 'output_seq_len': 994, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.430560', 'http_post_time': '2026-02-27 22:21:19.430609', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:42.579316', 'zmq_push_time': '2026-02-27 22:21:42.579316', 'total_time_s': 23.14875602722168, 'http_queue_latency_s': 4.887580871582031e-05}
2026-02-27 22:21:43,454 - root - INFO - [Worker-1/PID-26930] - [719509520] {'request_id': 719509520, 'input_seq_len': 368, 'output_seq_len': 1033, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.447435', 'http_post_time': '2026-02-27 22:21:19.447489', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:43.454112', 'zmq_push_time': '2026-02-27 22:21:43.454112', 'total_time_s': 24.006677389144897, 'http_queue_latency_s': 5.412101745605469e-05}
