2026-02-27 22:20:14,207 - root - INFO - [Worker-0/PID-24919] - Worker 0 (PID: 24919) logging initialized
2026-02-27 22:20:14,209 - root - INFO - [Worker-0/PID-24919] - Worker 0 starting (PID: 24919)
2026-02-27 22:20:14,999 - root - INFO - [Worker-0/PID-24919] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 22:20:14,999 - root - INFO - [Worker-0/PID-24919] - Worker 0 initialized successfully
2026-02-27 22:21:33,969 - root - INFO - [Worker-0/PID-24919] - [719577968] {'request_id': 719577968, 'input_seq_len': 220, 'output_seq_len': 503, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.538349', 'http_post_time': '2026-02-27 22:21:19.538387', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:33.969576', 'zmq_push_time': '2026-02-27 22:21:33.969576', 'total_time_s': 14.431227207183838, 'http_queue_latency_s': 3.814697265625e-05}
2026-02-27 22:21:34,427 - root - INFO - [Worker-0/PID-24919] - [719495536] {'request_id': 719495536, 'input_seq_len': 175, 'output_seq_len': 537, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.413517', 'http_post_time': '2026-02-27 22:21:19.413610', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:34.427609', 'zmq_push_time': '2026-02-27 22:21:34.427609', 'total_time_s': 15.014092206954956, 'http_queue_latency_s': 9.250640869140625e-05}
2026-02-27 22:21:36,936 - root - INFO - [Worker-0/PID-24919] - [719531888] {'request_id': 719531888, 'input_seq_len': 266, 'output_seq_len': 652, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.493025', 'http_post_time': '2026-02-27 22:21:19.495339', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:36.936526', 'zmq_push_time': '2026-02-27 22:21:36.936526', 'total_time_s': 17.443500995635986, 'http_queue_latency_s': 0.0023140907287597656}
2026-02-27 22:21:39,249 - root - INFO - [Worker-0/PID-24919] - [719496048] {'request_id': 719496048, 'input_seq_len': 323, 'output_seq_len': 765, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.416410', 'http_post_time': '2026-02-27 22:21:19.416520', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:39.249149', 'zmq_push_time': '2026-02-27 22:21:39.249149', 'total_time_s': 19.832738637924194, 'http_queue_latency_s': 0.00010919570922851562}
2026-02-27 22:21:40,421 - root - INFO - [Worker-0/PID-24919] - [719523184] {'request_id': 719523184, 'input_seq_len': 426, 'output_seq_len': 816, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.492437', 'http_post_time': '2026-02-27 22:21:19.494040', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:40.421510', 'zmq_push_time': '2026-02-27 22:21:40.421510', 'total_time_s': 20.929073572158813, 'http_queue_latency_s': 0.0016036033630371094}
2026-02-27 22:21:41,702 - root - INFO - [Worker-0/PID-24919] - [719609200] {'request_id': 719609200, 'input_seq_len': 469, 'output_seq_len': 863, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.597122', 'http_post_time': '2026-02-27 22:21:19.597169', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:41.702616', 'zmq_push_time': '2026-02-27 22:21:41.702616', 'total_time_s': 22.105494022369385, 'http_queue_latency_s': 4.673004150390625e-05}
2026-02-27 22:21:44,475 - root - INFO - [Worker-0/PID-24919] - [719529840] {'request_id': 719529840, 'input_seq_len': 273, 'output_seq_len': 1004, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.492872', 'http_post_time': '2026-02-27 22:21:19.495087', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:44.475099', 'zmq_push_time': '2026-02-27 22:21:44.475099', 'total_time_s': 24.982226848602295, 'http_queue_latency_s': 0.002215147018432617}
2026-02-27 22:21:45,128 - root - INFO - [Worker-0/PID-24919] - [719594352] {'request_id': 719594352, 'input_seq_len': 188, 'output_seq_len': 1024, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.584853', 'http_post_time': '2026-02-27 22:21:19.587876', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.128466', 'zmq_push_time': '2026-02-27 22:21:45.128466', 'total_time_s': 25.543612957000732, 'http_queue_latency_s': 0.003022909164428711}
2026-02-27 22:21:45,521 - root - INFO - [Worker-0/PID-24919] - [719512432] {'request_id': 719512432, 'input_seq_len': 168, 'output_seq_len': 1055, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.454016', 'http_post_time': '2026-02-27 22:21:19.454062', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.521612', 'zmq_push_time': '2026-02-27 22:21:45.521612', 'total_time_s': 26.067595958709717, 'http_queue_latency_s': 4.553794860839844e-05}
2026-02-27 22:21:46,036 - root - INFO - [Worker-0/PID-24919] - [719582576] {'request_id': 719582576, 'input_seq_len': 162, 'output_seq_len': 1068, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.543201', 'http_post_time': '2026-02-27 22:21:19.543237', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:46.036678', 'zmq_push_time': '2026-02-27 22:21:46.036678', 'total_time_s': 26.493476629257202, 'http_queue_latency_s': 3.62396240234375e-05}
2026-02-27 22:21:47,081 - root - INFO - [Worker-0/PID-24919] - [719612784] {'request_id': 719612784, 'input_seq_len': 333, 'output_seq_len': 1112, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.600668', 'http_post_time': '2026-02-27 22:21:19.600737', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:47.080897', 'zmq_push_time': '2026-02-27 22:21:47.080897', 'total_time_s': 27.480229139328003, 'http_queue_latency_s': 6.914138793945312e-05}
