2026-02-27 22:21:08,910 - root - INFO - [Worker-0/PID-27331] - Worker 0 (PID: 27331) logging initialized
2026-02-27 22:21:08,912 - root - INFO - [Worker-0/PID-27331] - Worker 0 starting (PID: 27331)
2026-02-27 22:21:09,665 - root - INFO - [Worker-0/PID-27331] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 22:21:09,665 - root - INFO - [Worker-0/PID-27331] - Worker 0 initialized successfully
2026-02-27 22:21:33,683 - root - INFO - [Worker-0/PID-27331] - [719618352] {'request_id': 719618352, 'input_seq_len': 220, 'output_seq_len': 545, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.607359', 'http_post_time': '2026-02-27 22:21:19.607394', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:33.682858', 'zmq_push_time': '2026-02-27 22:21:33.682858', 'total_time_s': 14.075498342514038, 'http_queue_latency_s': 3.4809112548828125e-05}
2026-02-27 22:21:34,903 - root - INFO - [Worker-0/PID-27331] - [719493424] {'request_id': 719493424, 'input_seq_len': 175, 'output_seq_len': 621, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.405498', 'http_post_time': '2026-02-27 22:21:19.406801', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:34.902872', 'zmq_push_time': '2026-02-27 22:21:34.902872', 'total_time_s': 15.497373819351196, 'http_queue_latency_s': 0.001302957534790039}
2026-02-27 22:21:36,351 - root - INFO - [Worker-0/PID-27331] - [719576368] {'request_id': 719576368, 'input_seq_len': 175, 'output_seq_len': 677, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.536711', 'http_post_time': '2026-02-27 22:21:19.536944', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:36.351466', 'zmq_push_time': '2026-02-27 22:21:36.351466', 'total_time_s': 16.814754724502563, 'http_queue_latency_s': 0.000232696533203125}
2026-02-27 22:21:38,428 - root - INFO - [Worker-0/PID-27331] - [719608112] {'request_id': 719608112, 'input_seq_len': 402, 'output_seq_len': 769, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.595922', 'http_post_time': '2026-02-27 22:21:19.596166', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:38.427877', 'zmq_push_time': '2026-02-27 22:21:38.427877', 'total_time_s': 18.83195447921753, 'http_queue_latency_s': 0.0002434253692626953}
2026-02-27 22:21:38,965 - root - INFO - [Worker-0/PID-27331] - [719524144] {'request_id': 719524144, 'input_seq_len': 402, 'output_seq_len': 807, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.473664', 'http_post_time': '2026-02-27 22:21:19.473706', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:38.965044', 'zmq_push_time': '2026-02-27 22:21:38.965044', 'total_time_s': 19.491380214691162, 'http_queue_latency_s': 4.1961669921875e-05}
2026-02-27 22:21:41,893 - root - INFO - [Worker-0/PID-27331] - [719606576] {'request_id': 719606576, 'input_seq_len': 443, 'output_seq_len': 930, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.593633', 'http_post_time': '2026-02-27 22:21:19.593725', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:41.893526', 'zmq_push_time': '2026-02-27 22:21:41.893526', 'total_time_s': 22.29989266395569, 'http_queue_latency_s': 9.202957153320312e-05}
2026-02-27 22:21:43,325 - root - INFO - [Worker-0/PID-27331] - [719530288] {'request_id': 719530288, 'input_seq_len': 466, 'output_seq_len': 1007, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.483310', 'http_post_time': '2026-02-27 22:21:19.483349', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:43.325552', 'zmq_push_time': '2026-02-27 22:21:43.325552', 'total_time_s': 23.84224224090576, 'http_queue_latency_s': 3.933906555175781e-05}
2026-02-27 22:21:43,758 - root - INFO - [Worker-0/PID-27331] - [719554864] {'request_id': 719554864, 'input_seq_len': 465, 'output_seq_len': 1024, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.510706', 'http_post_time': '2026-02-27 22:21:19.510738', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:43.758660', 'zmq_push_time': '2026-02-27 22:21:43.758660', 'total_time_s': 24.24795365333557, 'http_queue_latency_s': 3.170967102050781e-05}
2026-02-27 22:21:45,579 - root - INFO - [Worker-0/PID-27331] - [719594800] {'request_id': 719594800, 'input_seq_len': 426, 'output_seq_len': 1101, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.583947', 'http_post_time': '2026-02-27 22:21:19.586464', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.579199', 'zmq_push_time': '2026-02-27 22:21:45.579199', 'total_time_s': 25.995251655578613, 'http_queue_latency_s': 0.002516508102416992}
2026-02-27 22:21:45,595 - root - INFO - [Worker-0/PID-27331] - [719566128] {'request_id': 719566128, 'input_seq_len': 546, 'output_seq_len': 1106, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.524915', 'http_post_time': '2026-02-27 22:21:19.524954', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.594962', 'zmq_push_time': '2026-02-27 22:21:45.594962', 'total_time_s': 26.07004690170288, 'http_queue_latency_s': 3.838539123535156e-05}
2026-02-27 22:21:45,663 - root - INFO - [Worker-0/PID-27331] - [719572784] {'request_id': 719572784, 'input_seq_len': 188, 'output_seq_len': 1108, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.532132', 'http_post_time': '2026-02-27 22:21:19.532165', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.663542', 'zmq_push_time': '2026-02-27 22:21:45.663542', 'total_time_s': 26.131410121917725, 'http_queue_latency_s': 3.266334533691406e-05}
