2026-03-03 01:01:29,776 - root - INFO - [Worker-0/PID-26075] - Worker 0 (PID: 26075) logging initialized
2026-03-03 01:01:29,778 - root - INFO - [Worker-0/PID-26075] - Worker 0 starting (PID: 26075)
2026-03-03 01:01:30,552 - root - INFO - [Worker-0/PID-26075] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:01:30,553 - root - INFO - [Worker-0/PID-26075] - Worker 0 initialized successfully
2026-03-03 01:02:51,669 - root - INFO - [Worker-0/PID-26075] - [740676704] {'request_id': 740676704, 'input_seq_len': 2304, 'output_seq_len': 756, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.606657', 'http_post_time': '2026-03-03 01:01:50.606725', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:51.668936', 'zmq_push_time': '2026-03-03 01:02:51.668936', 'total_time_s': 61.06227898597717, 'http_queue_latency_s': 6.842613220214844e-05}
2026-03-03 01:02:52,156 - root - INFO - [Worker-0/PID-26075] - [740689504] {'request_id': 740689504, 'input_seq_len': 1920, 'output_seq_len': 750, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.687669', 'http_post_time': '2026-03-03 01:01:50.687728', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:52.156586', 'zmq_push_time': '2026-03-03 01:02:52.156586', 'total_time_s': 61.46891641616821, 'http_queue_latency_s': 5.888938903808594e-05}
2026-03-03 01:02:52,501 - root - INFO - [Worker-0/PID-26075] - [740703328] {'request_id': 740703328, 'input_seq_len': 2507, 'output_seq_len': 739, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.768049', 'http_post_time': '2026-03-03 01:01:50.768131', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:52.501218', 'zmq_push_time': '2026-03-03 01:02:52.501218', 'total_time_s': 61.733169078826904, 'http_queue_latency_s': 8.296966552734375e-05}
2026-03-03 01:02:53,238 - root - INFO - [Worker-0/PID-26075] - [740684896] {'request_id': 740684896, 'input_seq_len': 1144, 'output_seq_len': 783, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.659943', 'http_post_time': '2026-03-03 01:01:50.660002', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:53.238642', 'zmq_push_time': '2026-03-03 01:02:53.238642', 'total_time_s': 62.578699350357056, 'http_queue_latency_s': 5.841255187988281e-05}
2026-03-03 01:02:53,574 - root - INFO - [Worker-0/PID-26075] - [740650592] {'request_id': 740650592, 'input_seq_len': 2288, 'output_seq_len': 838, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.410166', 'http_post_time': '2026-03-03 01:01:50.410757', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:53.573946', 'zmq_push_time': '2026-03-03 01:02:53.573946', 'total_time_s': 63.16378092765808, 'http_queue_latency_s': 0.000591278076171875}
2026-03-03 01:02:55,493 - root - INFO - [Worker-0/PID-26075] - [740696160] {'request_id': 740696160, 'input_seq_len': 2139, 'output_seq_len': 820, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.724218', 'http_post_time': '2026-03-03 01:01:50.724295', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.493510', 'zmq_push_time': '2026-03-03 01:02:55.493510', 'total_time_s': 64.76929187774658, 'http_queue_latency_s': 7.748603820800781e-05}
2026-03-03 01:02:56,301 - root - INFO - [Worker-0/PID-26075] - [740666464] {'request_id': 740666464, 'input_seq_len': 1875, 'output_seq_len': 883, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.531894', 'http_post_time': '2026-03-03 01:01:50.531956', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:56.301132', 'zmq_push_time': '2026-03-03 01:02:56.301132', 'total_time_s': 65.76923775672913, 'http_queue_latency_s': 6.222724914550781e-05}
2026-03-03 01:02:56,555 - root - INFO - [Worker-0/PID-26075] - [740654688] {'request_id': 740654688, 'input_seq_len': 3479, 'output_seq_len': 902, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.444216', 'http_post_time': '2026-03-03 01:01:50.444343', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:56.555011', 'zmq_push_time': '2026-03-03 01:02:56.555011', 'total_time_s': 66.11079454421997, 'http_queue_latency_s': 0.0001266002655029297}
2026-03-03 01:02:56,963 - root - INFO - [Worker-0/PID-26075] - [740760672] {'request_id': 740760672, 'input_seq_len': 1902, 'output_seq_len': 758, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.123857', 'http_post_time': '2026-03-03 01:01:51.123922', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:56.963494', 'zmq_push_time': '2026-03-03 01:02:56.963494', 'total_time_s': 65.8396372795105, 'http_queue_latency_s': 6.508827209472656e-05}
2026-03-03 01:02:57,139 - root - INFO - [Worker-0/PID-26075] - [740660320] {'request_id': 740660320, 'input_seq_len': 2075, 'output_seq_len': 907, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.495567', 'http_post_time': '2026-03-03 01:01:50.495636', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:57.138963', 'zmq_push_time': '2026-03-03 01:02:57.138963', 'total_time_s': 66.64339685440063, 'http_queue_latency_s': 6.961822509765625e-05}
2026-03-03 01:02:58,121 - root - INFO - [Worker-0/PID-26075] - [740668000] {'request_id': 740668000, 'input_seq_len': 2039, 'output_seq_len': 918, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.547179', 'http_post_time': '2026-03-03 01:01:50.547273', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:58.121218', 'zmq_push_time': '2026-03-03 01:02:58.121218', 'total_time_s': 67.57403922080994, 'http_queue_latency_s': 9.417533874511719e-05}
