2026-03-03 01:01:48,725 - root - INFO - [Worker-1/PID-26880] - Worker 1 (PID: 26880) logging initialized
2026-03-03 01:01:48,726 - root - INFO - [Worker-1/PID-26880] - Worker 1 starting (PID: 26880)
2026-03-03 01:01:49,515 - root - INFO - [Worker-1/PID-26880] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:01:49,515 - root - INFO - [Worker-1/PID-26880] - Worker 1 initialized successfully
2026-03-03 01:02:51,069 - root - INFO - [Worker-1/PID-26880] - [740667552] {'request_id': 740667552, 'input_seq_len': 1487, 'output_seq_len': 741, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.542685', 'http_post_time': '2026-03-03 01:01:50.542752', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:51.069810', 'zmq_push_time': '2026-03-03 01:02:51.069810', 'total_time_s': 60.527125120162964, 'http_queue_latency_s': 6.771087646484375e-05}
2026-03-03 01:02:51,945 - root - INFO - [Worker-1/PID-26880] - [740695200] {'request_id': 740695200, 'input_seq_len': 2439, 'output_seq_len': 721, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.718428', 'http_post_time': '2026-03-03 01:01:50.718496', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:51.945069', 'zmq_push_time': '2026-03-03 01:02:51.945069', 'total_time_s': 61.226640462875366, 'http_queue_latency_s': 6.771087646484375e-05}
2026-03-03 01:02:52,047 - root - INFO - [Worker-1/PID-26880] - [740726432] {'request_id': 740726432, 'input_seq_len': 2245, 'output_seq_len': 679, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.922409', 'http_post_time': '2026-03-03 01:01:50.922481', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:52.047418', 'zmq_push_time': '2026-03-03 01:02:52.047418', 'total_time_s': 61.125009298324585, 'http_queue_latency_s': 7.176399230957031e-05}
2026-03-03 01:02:55,048 - root - INFO - [Worker-1/PID-26880] - [740680864] {'request_id': 740680864, 'input_seq_len': 2444, 'output_seq_len': 817, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.632544', 'http_post_time': '2026-03-03 01:01:50.632632', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.048553', 'zmq_push_time': '2026-03-03 01:02:55.048553', 'total_time_s': 64.41600966453552, 'http_queue_latency_s': 8.845329284667969e-05}
2026-03-03 01:02:55,541 - root - INFO - [Worker-1/PID-26880] - [740688544] {'request_id': 740688544, 'input_seq_len': 2568, 'output_seq_len': 816, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.681478', 'http_post_time': '2026-03-03 01:01:50.681549', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.541312', 'zmq_push_time': '2026-03-03 01:02:55.541312', 'total_time_s': 64.85983395576477, 'http_queue_latency_s': 7.081031799316406e-05}
2026-03-03 01:02:55,773 - root - INFO - [Worker-1/PID-26880] - [740660896] {'request_id': 740660896, 'input_seq_len': 2432, 'output_seq_len': 860, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.500057', 'http_post_time': '2026-03-03 01:01:50.500143', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.773460', 'zmq_push_time': '2026-03-03 01:02:55.773460', 'total_time_s': 65.27340364456177, 'http_queue_latency_s': 8.654594421386719e-05}
2026-03-03 01:02:56,790 - root - INFO - [Worker-1/PID-26880] - [740727456] {'request_id': 740727456, 'input_seq_len': 2378, 'output_seq_len': 790, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.927055', 'http_post_time': '2026-03-03 01:01:50.927125', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:56.790064', 'zmq_push_time': '2026-03-03 01:02:56.790064', 'total_time_s': 65.86300873756409, 'http_queue_latency_s': 6.985664367675781e-05}
2026-03-03 01:02:56,987 - root - INFO - [Worker-1/PID-26880] - [740705952] {'request_id': 740705952, 'input_seq_len': 2076, 'output_seq_len': 824, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.783135', 'http_post_time': '2026-03-03 01:01:50.783200', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:56.987345', 'zmq_push_time': '2026-03-03 01:02:56.987345', 'total_time_s': 66.20421004295349, 'http_queue_latency_s': 6.4849853515625e-05}
2026-03-03 01:02:57,991 - root - INFO - [Worker-1/PID-26880] - [740687008] {'request_id': 740687008, 'input_seq_len': 1523, 'output_seq_len': 875, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.672533', 'http_post_time': '2026-03-03 01:01:50.672601', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:57.991290', 'zmq_push_time': '2026-03-03 01:02:57.991290', 'total_time_s': 67.3187575340271, 'http_queue_latency_s': 6.818771362304688e-05}
2026-03-03 01:02:58,612 - root - INFO - [Worker-1/PID-26880] - [740741792] {'request_id': 740741792, 'input_seq_len': 2340, 'output_seq_len': 809, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.019457', 'http_post_time': '2026-03-03 01:01:51.019539', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:58.611974', 'zmq_push_time': '2026-03-03 01:02:58.611974', 'total_time_s': 67.59251761436462, 'http_queue_latency_s': 8.20159912109375e-05}
2026-03-03 01:03:00,036 - root - INFO - [Worker-1/PID-26880] - [740655776] {'request_id': 740655776, 'input_seq_len': 7110, 'output_seq_len': 965, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.456476', 'http_post_time': '2026-03-03 01:01:50.456638', 'first_token_time': None, 'final_token_time': '2026-03-03 01:03:00.035801', 'zmq_push_time': '2026-03-03 01:03:00.035801', 'total_time_s': 69.57932496070862, 'http_queue_latency_s': 0.00016117095947265625}
