2026-03-03 01:01:29,163 - root - INFO - [Worker-1/PID-26076] - Worker 1 (PID: 26076) logging initialized
2026-03-03 01:01:29,165 - root - INFO - [Worker-1/PID-26076] - Worker 1 starting (PID: 26076)
2026-03-03 01:01:29,928 - root - INFO - [Worker-1/PID-26076] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:01:29,929 - root - INFO - [Worker-1/PID-26076] - Worker 1 initialized successfully
2026-03-03 01:02:51,982 - root - INFO - [Worker-1/PID-26076] - [740657504] {'request_id': 740657504, 'input_seq_len': 2172, 'output_seq_len': 792, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.475641', 'http_post_time': '2026-03-03 01:01:50.475759', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:51.982516', 'zmq_push_time': '2026-03-03 01:02:51.982516', 'total_time_s': 61.506874322891235, 'http_queue_latency_s': 0.00011777877807617188}
2026-03-03 01:02:52,504 - root - INFO - [Worker-1/PID-26076] - [740663136] {'request_id': 740663136, 'input_seq_len': 3315, 'output_seq_len': 796, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.512970', 'http_post_time': '2026-03-03 01:01:50.513106', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:52.504225', 'zmq_push_time': '2026-03-03 01:02:52.504225', 'total_time_s': 61.99125552177429, 'http_queue_latency_s': 0.00013589859008789062}
2026-03-03 01:02:55,254 - root - INFO - [Worker-1/PID-26076] - [740750688] {'request_id': 740750688, 'input_seq_len': 1074, 'output_seq_len': 738, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.066818', 'http_post_time': '2026-03-03 01:01:51.066875', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.254713', 'zmq_push_time': '2026-03-03 01:02:55.254713', 'total_time_s': 64.18789482116699, 'http_queue_latency_s': 5.650520324707031e-05}
2026-03-03 01:02:55,451 - root - INFO - [Worker-1/PID-26076] - [740872032] {'request_id': 740872032, 'input_seq_len': 600, 'output_seq_len': 559, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.806241', 'http_post_time': '2026-03-03 01:01:51.806291', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.450864', 'zmq_push_time': '2026-03-03 01:02:55.450864', 'total_time_s': 63.64462232589722, 'http_queue_latency_s': 4.9591064453125e-05}
2026-03-03 01:02:56,557 - root - INFO - [Worker-1/PID-26076] - [740683616] {'request_id': 740683616, 'input_seq_len': 4677, 'output_seq_len': 862, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.650518', 'http_post_time': '2026-03-03 01:01:50.650631', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:56.556839', 'zmq_push_time': '2026-03-03 01:02:56.556839', 'total_time_s': 65.906320810318, 'http_queue_latency_s': 0.00011277198791503906}
2026-03-03 01:02:56,997 - root - INFO - [Worker-1/PID-26076] - [740781408] {'request_id': 740781408, 'input_seq_len': 984, 'output_seq_len': 730, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.246916', 'http_post_time': '2026-03-03 01:01:51.246975', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:56.997473', 'zmq_push_time': '2026-03-03 01:02:56.997473', 'total_time_s': 65.75055766105652, 'http_queue_latency_s': 5.9604644775390625e-05}
2026-03-03 01:02:57,533 - root - INFO - [Worker-1/PID-26076] - [740651360] {'request_id': 740651360, 'input_seq_len': 3317, 'output_seq_len': 927, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.413720', 'http_post_time': '2026-03-03 01:01:50.413901', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:57.533772', 'zmq_push_time': '2026-03-03 01:02:57.533772', 'total_time_s': 67.12005186080933, 'http_queue_latency_s': 0.00018072128295898438}
2026-03-03 01:02:58,023 - root - INFO - [Worker-1/PID-26076] - [740711264] {'request_id': 740711264, 'input_seq_len': 2717, 'output_seq_len': 853, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.818926', 'http_post_time': '2026-03-03 01:01:50.818996', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:58.023765', 'zmq_push_time': '2026-03-03 01:02:58.023765', 'total_time_s': 67.204838514328, 'http_queue_latency_s': 6.961822509765625e-05}
2026-03-03 01:02:58,561 - root - INFO - [Worker-1/PID-26076] - [740695904] {'request_id': 740695904, 'input_seq_len': 3110, 'output_seq_len': 885, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.722628', 'http_post_time': '2026-03-03 01:01:50.722705', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:58.561329', 'zmq_push_time': '2026-03-03 01:02:58.561329', 'total_time_s': 67.83870124816895, 'http_queue_latency_s': 7.700920104980469e-05}
2026-03-03 01:02:59,144 - root - INFO - [Worker-1/PID-26076] - [740664160] {'request_id': 740664160, 'input_seq_len': 3822, 'output_seq_len': 943, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.517888', 'http_post_time': '2026-03-03 01:01:50.518025', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:59.143866', 'zmq_push_time': '2026-03-03 01:02:59.143866', 'total_time_s': 68.62597799301147, 'http_queue_latency_s': 0.00013685226440429688}
2026-03-03 01:02:59,339 - root - INFO - [Worker-1/PID-26076] - [740761952] {'request_id': 740761952, 'input_seq_len': 1273, 'output_seq_len': 805, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.130239', 'http_post_time': '2026-03-03 01:01:51.130296', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:59.339169', 'zmq_push_time': '2026-03-03 01:02:59.339169', 'total_time_s': 68.20892977714539, 'http_queue_latency_s': 5.745887756347656e-05}
