2026-03-03 01:00:50,476 - root - INFO - [Worker-0/PID-24467] - Worker 0 (PID: 24467) logging initialized
2026-03-03 01:00:50,478 - root - INFO - [Worker-0/PID-24467] - Worker 0 starting (PID: 24467)
2026-03-03 01:00:51,307 - root - INFO - [Worker-0/PID-24467] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:00:51,307 - root - INFO - [Worker-0/PID-24467] - Worker 0 initialized successfully
2026-03-03 01:02:47,193 - root - INFO - [Worker-0/PID-24467] - [740692704] {'request_id': 740692704, 'input_seq_len': 1547, 'output_seq_len': 671, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.704714', 'http_post_time': '2026-03-03 01:01:50.704777', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:47.193300', 'zmq_push_time': '2026-03-03 01:02:47.193300', 'total_time_s': 56.48858594894409, 'http_queue_latency_s': 6.29425048828125e-05}
2026-03-03 01:02:49,432 - root - INFO - [Worker-0/PID-24467] - [740743904] {'request_id': 740743904, 'input_seq_len': 1185, 'output_seq_len': 647, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.051284', 'http_post_time': '2026-03-03 01:01:51.053864', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:49.432293', 'zmq_push_time': '2026-03-03 01:02:49.432293', 'total_time_s': 58.38100862503052, 'http_queue_latency_s': 0.002579927444458008}
2026-03-03 01:02:52,354 - root - INFO - [Worker-0/PID-24467] - [740683488] {'request_id': 740683488, 'input_seq_len': 3324, 'output_seq_len': 809, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.649544', 'http_post_time': '2026-03-03 01:01:50.649616', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:52.354557', 'zmq_push_time': '2026-03-03 01:02:52.354557', 'total_time_s': 61.705012798309326, 'http_queue_latency_s': 7.176399230957031e-05}
2026-03-03 01:02:53,043 - root - INFO - [Worker-0/PID-24467] - [740690656] {'request_id': 740690656, 'input_seq_len': 1917, 'output_seq_len': 816, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.694426', 'http_post_time': '2026-03-03 01:01:50.694484', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:53.042908', 'zmq_push_time': '2026-03-03 01:02:53.042908', 'total_time_s': 62.34848237037659, 'http_queue_latency_s': 5.8650970458984375e-05}
2026-03-03 01:02:53,999 - root - INFO - [Worker-0/PID-24467] - [740650720] {'request_id': 740650720, 'input_seq_len': 3586, 'output_seq_len': 892, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.416124', 'http_post_time': '2026-03-03 01:01:50.417080', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:53.999508', 'zmq_push_time': '2026-03-03 01:02:53.999508', 'total_time_s': 63.5833842754364, 'http_queue_latency_s': 0.0009565353393554688}
2026-03-03 01:02:55,182 - root - INFO - [Worker-0/PID-24467] - [740702432] {'request_id': 740702432, 'input_seq_len': 6869, 'output_seq_len': 845, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.759982', 'http_post_time': '2026-03-03 01:01:50.760109', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.182483', 'zmq_push_time': '2026-03-03 01:02:55.182483', 'total_time_s': 64.4225013256073, 'http_queue_latency_s': 0.0001270771026611328}
2026-03-03 01:02:55,212 - root - INFO - [Worker-0/PID-24467] - [740753120] {'request_id': 740753120, 'input_seq_len': 3216, 'output_seq_len': 771, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.079966', 'http_post_time': '2026-03-03 01:01:51.080056', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.212834', 'zmq_push_time': '2026-03-03 01:02:55.212834', 'total_time_s': 64.13286757469177, 'http_queue_latency_s': 8.96453857421875e-05}
2026-03-03 01:02:55,626 - root - INFO - [Worker-0/PID-24467] - [740751072] {'request_id': 740751072, 'input_seq_len': 1287, 'output_seq_len': 783, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.068308', 'http_post_time': '2026-03-03 01:01:51.068367', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.626456', 'zmq_push_time': '2026-03-03 01:02:55.626456', 'total_time_s': 64.55814790725708, 'http_queue_latency_s': 5.8650970458984375e-05}
2026-03-03 01:02:55,803 - root - INFO - [Worker-0/PID-24467] - [740659424] {'request_id': 740659424, 'input_seq_len': 5414, 'output_seq_len': 919, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.488569', 'http_post_time': '2026-03-03 01:01:50.488710', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.803006', 'zmq_push_time': '2026-03-03 01:02:55.803006', 'total_time_s': 65.3144371509552, 'http_queue_latency_s': 0.00014090538024902344}
2026-03-03 01:02:56,381 - root - INFO - [Worker-0/PID-24467] - [740736224] {'request_id': 740736224, 'input_seq_len': 2465, 'output_seq_len': 819, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.987769', 'http_post_time': '2026-03-03 01:01:50.987850', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:56.381409', 'zmq_push_time': '2026-03-03 01:02:56.381409', 'total_time_s': 65.3936402797699, 'http_queue_latency_s': 8.130073547363281e-05}
2026-03-03 01:02:57,338 - root - INFO - [Worker-0/PID-24467] - [740676832] {'request_id': 740676832, 'input_seq_len': 2406, 'output_seq_len': 931, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.607110', 'http_post_time': '2026-03-03 01:01:50.607234', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:57.338166', 'zmq_push_time': '2026-03-03 01:02:57.338166', 'total_time_s': 66.7310562133789, 'http_queue_latency_s': 0.0001232624053955078}
