2026-03-03 01:00:50,494 - root - INFO - [Worker-1/PID-24468] - Worker 1 (PID: 24468) logging initialized
2026-03-03 01:00:50,496 - root - INFO - [Worker-1/PID-24468] - Worker 1 starting (PID: 24468)
2026-03-03 01:00:51,266 - root - INFO - [Worker-1/PID-24468] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:00:51,267 - root - INFO - [Worker-1/PID-24468] - Worker 1 initialized successfully
2026-03-03 01:02:50,660 - root - INFO - [Worker-1/PID-24468] - [740768736] {'request_id': 740768736, 'input_seq_len': 1503, 'output_seq_len': 645, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.173036', 'http_post_time': '2026-03-03 01:01:51.173095', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:50.660117', 'zmq_push_time': '2026-03-03 01:02:50.660117', 'total_time_s': 59.4870810508728, 'http_queue_latency_s': 5.91278076171875e-05}
2026-03-03 01:02:50,851 - root - INFO - [Worker-1/PID-24468] - [740661728] {'request_id': 740661728, 'input_seq_len': 7871, 'output_seq_len': 805, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.504488', 'http_post_time': '2026-03-03 01:01:50.504640', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:50.850850', 'zmq_push_time': '2026-03-03 01:02:50.850850', 'total_time_s': 60.34636163711548, 'http_queue_latency_s': 0.00015163421630859375}
2026-03-03 01:02:51,969 - root - INFO - [Worker-1/PID-24468] - [740757984] {'request_id': 740757984, 'input_seq_len': 1102, 'output_seq_len': 692, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.108118', 'http_post_time': '2026-03-03 01:01:51.108185', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:51.969784', 'zmq_push_time': '2026-03-03 01:02:51.969784', 'total_time_s': 60.861666202545166, 'http_queue_latency_s': 6.699562072753906e-05}
2026-03-03 01:02:52,727 - root - INFO - [Worker-1/PID-24468] - [740688864] {'request_id': 740688864, 'input_seq_len': 1912, 'output_seq_len': 811, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.682641', 'http_post_time': '2026-03-03 01:01:50.682705', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:52.727058', 'zmq_push_time': '2026-03-03 01:02:52.727058', 'total_time_s': 62.04441738128662, 'http_queue_latency_s': 6.437301635742188e-05}
2026-03-03 01:02:53,317 - root - INFO - [Worker-1/PID-24468] - [740686304] {'request_id': 740686304, 'input_seq_len': 2889, 'output_seq_len': 827, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.668902', 'http_post_time': '2026-03-03 01:01:50.668989', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:53.317241', 'zmq_push_time': '2026-03-03 01:02:53.317241', 'total_time_s': 62.64833927154541, 'http_queue_latency_s': 8.749961853027344e-05}
2026-03-03 01:02:53,812 - root - INFO - [Worker-1/PID-24468] - [740666336] {'request_id': 740666336, 'input_seq_len': 2327, 'output_seq_len': 865, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.529728', 'http_post_time': '2026-03-03 01:01:50.529799', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:53.812661', 'zmq_push_time': '2026-03-03 01:02:53.812661', 'total_time_s': 63.28293251991272, 'http_queue_latency_s': 7.009506225585938e-05}
2026-03-03 01:02:54,172 - root - INFO - [Worker-1/PID-24468] - [740796384] {'request_id': 740796384, 'input_seq_len': 2891, 'output_seq_len': 687, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:51.338701', 'http_post_time': '2026-03-03 01:01:51.339239', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:54.172128', 'zmq_push_time': '2026-03-03 01:02:54.172128', 'total_time_s': 62.83342719078064, 'http_queue_latency_s': 0.0005385875701904297}
2026-03-03 01:02:54,624 - root - INFO - [Worker-1/PID-24468] - [740724192] {'request_id': 740724192, 'input_seq_len': 2220, 'output_seq_len': 799, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.906351', 'http_post_time': '2026-03-03 01:01:50.906427', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:54.624075', 'zmq_push_time': '2026-03-03 01:02:54.624075', 'total_time_s': 63.717724084854126, 'http_queue_latency_s': 7.605552673339844e-05}
2026-03-03 01:02:55,468 - root - INFO - [Worker-1/PID-24468] - [740658656] {'request_id': 740658656, 'input_seq_len': 1142, 'output_seq_len': 914, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.483626', 'http_post_time': '2026-03-03 01:01:50.483773', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.468006', 'zmq_push_time': '2026-03-03 01:02:55.468006', 'total_time_s': 64.98438024520874, 'http_queue_latency_s': 0.00014638900756835938}
2026-03-03 01:02:55,474 - root - INFO - [Worker-1/PID-24468] - [740698080] {'request_id': 740698080, 'input_seq_len': 1727, 'output_seq_len': 858, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.735633', 'http_post_time': '2026-03-03 01:01:50.735699', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:55.474307', 'zmq_push_time': '2026-03-03 01:02:55.474307', 'total_time_s': 64.7386736869812, 'http_queue_latency_s': 6.532669067382812e-05}
2026-03-03 01:02:57,369 - root - INFO - [Worker-1/PID-24468] - [740714976] {'request_id': 740714976, 'input_seq_len': 2868, 'output_seq_len': 876, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:01:50.844973', 'http_post_time': '2026-03-03 01:01:50.845070', 'first_token_time': None, 'final_token_time': '2026-03-03 01:02:57.369507', 'zmq_push_time': '2026-03-03 01:02:57.369507', 'total_time_s': 66.52453351020813, 'http_queue_latency_s': 9.655952453613281e-05}
