2026-03-03 01:22:08,843 - root - INFO - [Worker-1/PID-25435] - Worker 1 (PID: 25435) logging initialized
2026-03-03 01:22:08,844 - root - INFO - [Worker-1/PID-25435] - Worker 1 starting (PID: 25435)
2026-03-03 01:22:09,575 - root - INFO - [Worker-1/PID-25435] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:22:09,575 - root - INFO - [Worker-1/PID-25435] - Worker 1 initialized successfully
2026-03-03 01:22:38,579 - root - INFO - [Worker-1/PID-25435] - [521402304] {'request_id': 521402304, 'input_seq_len': 194, 'output_seq_len': 438, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.277349', 'http_post_time': '2026-03-03 01:22:27.281710', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:38.579425', 'zmq_push_time': '2026-03-03 01:22:38.579425', 'total_time_s': 11.302075624465942, 'http_queue_latency_s': 0.004360675811767578}
2026-03-03 01:22:39,483 - root - INFO - [Worker-1/PID-25435] - [521419712] {'request_id': 521419712, 'input_seq_len': 224, 'output_seq_len': 477, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.298303', 'http_post_time': '2026-03-03 01:22:27.298458', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:39.483481', 'zmq_push_time': '2026-03-03 01:22:39.483481', 'total_time_s': 12.18517804145813, 'http_queue_latency_s': 0.0001552104949951172}
2026-03-03 01:22:41,470 - root - INFO - [Worker-1/PID-25435] - [521409984] {'request_id': 521409984, 'input_seq_len': 224, 'output_seq_len': 571, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.284957', 'http_post_time': '2026-03-03 01:22:27.286171', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:41.470251', 'zmq_push_time': '2026-03-03 01:22:41.470251', 'total_time_s': 14.185294151306152, 'http_queue_latency_s': 0.0012140274047851562}
2026-03-03 01:22:41,881 - root - INFO - [Worker-1/PID-25435] - [521309120] {'request_id': 521309120, 'input_seq_len': 312, 'output_seq_len': 605, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.170912', 'http_post_time': '2026-03-03 01:22:27.170971', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:41.881801', 'zmq_push_time': '2026-03-03 01:22:41.881801', 'total_time_s': 14.710888624191284, 'http_queue_latency_s': 5.841255187988281e-05}
2026-03-03 01:22:43,863 - root - INFO - [Worker-1/PID-25435] - [521361344] {'request_id': 521361344, 'input_seq_len': 402, 'output_seq_len': 689, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.231309', 'http_post_time': '2026-03-03 01:22:27.231366', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:43.863297', 'zmq_push_time': '2026-03-03 01:22:43.863297', 'total_time_s': 16.631987810134888, 'http_queue_latency_s': 5.7220458984375e-05}
2026-03-03 01:22:47,113 - root - INFO - [Worker-1/PID-25435] - [521378752] {'request_id': 521378752, 'input_seq_len': 354, 'output_seq_len': 839, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.249870', 'http_post_time': '2026-03-03 01:22:27.249922', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:47.113813', 'zmq_push_time': '2026-03-03 01:22:47.113813', 'total_time_s': 19.863943576812744, 'http_queue_latency_s': 5.245208740234375e-05}
2026-03-03 01:22:48,003 - root - INFO - [Worker-1/PID-25435] - [521349568] {'request_id': 521349568, 'input_seq_len': 336, 'output_seq_len': 883, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.213434', 'http_post_time': '2026-03-03 01:22:27.213494', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:48.003729', 'zmq_push_time': '2026-03-03 01:22:48.003729', 'total_time_s': 20.790295839309692, 'http_queue_latency_s': 6.008148193359375e-05}
2026-03-03 01:22:49,167 - root - INFO - [Worker-1/PID-25435] - [521399744] {'request_id': 521399744, 'input_seq_len': 553, 'output_seq_len': 930, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.277123', 'http_post_time': '2026-03-03 01:22:27.281338', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:49.167716', 'zmq_push_time': '2026-03-03 01:22:49.167716', 'total_time_s': 21.8905930519104, 'http_queue_latency_s': 0.0042150020599365234}
2026-03-03 01:22:50,248 - root - INFO - [Worker-1/PID-25435] - [521296832] {'request_id': 521296832, 'input_seq_len': 340, 'output_seq_len': 994, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.143486', 'http_post_time': '2026-03-03 01:22:27.143524', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.248610', 'zmq_push_time': '2026-03-03 01:22:50.248610', 'total_time_s': 23.105124473571777, 'http_queue_latency_s': 3.790855407714844e-05}
2026-03-03 01:22:50,593 - root - INFO - [Worker-1/PID-25435] - [521379264] {'request_id': 521379264, 'input_seq_len': 403, 'output_seq_len': 997, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.250349', 'http_post_time': '2026-03-03 01:22:27.250403', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.593048', 'zmq_push_time': '2026-03-03 01:22:50.593048', 'total_time_s': 23.342698574066162, 'http_queue_latency_s': 5.3882598876953125e-05}
2026-03-03 01:22:50,721 - root - INFO - [Worker-1/PID-25435] - [521327040] {'request_id': 521327040, 'input_seq_len': 465, 'output_seq_len': 1011, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.188870', 'http_post_time': '2026-03-03 01:22:27.188972', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.721471', 'zmq_push_time': '2026-03-03 01:22:50.721471', 'total_time_s': 23.53260111808777, 'http_queue_latency_s': 0.00010204315185546875}
