2026-03-03 01:21:26,153 - root - INFO - [Worker-1/PID-23425] - Worker 1 (PID: 23425) logging initialized
2026-03-03 01:21:26,154 - root - INFO - [Worker-1/PID-23425] - Worker 1 starting (PID: 23425)
2026-03-03 01:21:26,917 - root - INFO - [Worker-1/PID-23425] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:21:26,917 - root - INFO - [Worker-1/PID-23425] - Worker 1 initialized successfully
2026-03-03 01:22:37,550 - root - INFO - [Worker-1/PID-23425] - [521372960] {'request_id': 521372960, 'input_seq_len': 220, 'output_seq_len': 300, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.243951', 'http_post_time': '2026-03-03 01:22:27.244004', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:37.550251', 'zmq_push_time': '2026-03-03 01:22:37.550251', 'total_time_s': 10.306299448013306, 'http_queue_latency_s': 5.2928924560546875e-05}
2026-03-03 01:22:42,200 - root - INFO - [Worker-1/PID-23425] - [521290528] {'request_id': 521290528, 'input_seq_len': 175, 'output_seq_len': 533, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.119105', 'http_post_time': '2026-03-03 01:22:27.120521', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:42.200210', 'zmq_push_time': '2026-03-03 01:22:42.200210', 'total_time_s': 15.081104516983032, 'http_queue_latency_s': 0.0014162063598632812}
2026-03-03 01:22:43,652 - root - INFO - [Worker-1/PID-23425] - [521377568] {'request_id': 521377568, 'input_seq_len': 162, 'output_seq_len': 588, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.248684', 'http_post_time': '2026-03-03 01:22:27.248736', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:43.652297', 'zmq_push_time': '2026-03-03 01:22:43.652297', 'total_time_s': 16.4036123752594, 'http_queue_latency_s': 5.14984130859375e-05}
2026-03-03 01:22:46,705 - root - INFO - [Worker-1/PID-23425] - [521291040] {'request_id': 521291040, 'input_seq_len': 323, 'output_seq_len': 743, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.121661', 'http_post_time': '2026-03-03 01:22:27.122421', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.705350', 'zmq_push_time': '2026-03-03 01:22:46.705350', 'total_time_s': 19.583688497543335, 'http_queue_latency_s': 0.0007596015930175781}
2026-03-03 01:22:47,688 - root - INFO - [Worker-1/PID-23425] - [521346848] {'request_id': 521346848, 'input_seq_len': 129, 'output_seq_len': 783, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.210709', 'http_post_time': '2026-03-03 01:22:27.215599', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:47.688691', 'zmq_push_time': '2026-03-03 01:22:47.688691', 'total_time_s': 20.477981567382812, 'http_queue_latency_s': 0.0048902034759521484}
2026-03-03 01:22:48,419 - root - INFO - [Worker-1/PID-23425] - [521326880] {'request_id': 521326880, 'input_seq_len': 266, 'output_seq_len': 818, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.208746', 'http_post_time': '2026-03-03 01:22:27.212625', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:48.419120', 'zmq_push_time': '2026-03-03 01:22:48.419120', 'total_time_s': 21.210374116897583, 'http_queue_latency_s': 0.0038788318634033203}
2026-03-03 01:22:49,937 - root - INFO - [Worker-1/PID-23425] - [521318176] {'request_id': 521318176, 'input_seq_len': 426, 'output_seq_len': 888, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.208151', 'http_post_time': '2026-03-03 01:22:27.211207', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:49.936879', 'zmq_push_time': '2026-03-03 01:22:49.936879', 'total_time_s': 22.72872829437256, 'http_queue_latency_s': 0.0030562877655029297}
2026-03-03 01:22:51,431 - root - INFO - [Worker-1/PID-23425] - [521357088] {'request_id': 521357088, 'input_seq_len': 367, 'output_seq_len': 951, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.225702', 'http_post_time': '2026-03-03 01:22:27.225753', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:51.431555', 'zmq_push_time': '2026-03-03 01:22:51.431555', 'total_time_s': 24.20585346221924, 'http_queue_latency_s': 5.078315734863281e-05}
2026-03-03 01:22:51,603 - root - INFO - [Worker-1/PID-23425] - [521333536] {'request_id': 521333536, 'input_seq_len': 230, 'output_seq_len': 963, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.209332', 'http_post_time': '2026-03-03 01:22:27.213879', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:51.603727', 'zmq_push_time': '2026-03-03 01:22:51.603727', 'total_time_s': 24.394395112991333, 'http_queue_latency_s': 0.0045473575592041016}
2026-03-03 01:22:52,297 - root - INFO - [Worker-1/PID-23425] - [521404192] {'request_id': 521404192, 'input_seq_len': 469, 'output_seq_len': 984, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.276721', 'http_post_time': '2026-03-03 01:22:27.280920', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:52.297385', 'zmq_push_time': '2026-03-03 01:22:52.297385', 'total_time_s': 25.020663499832153, 'http_queue_latency_s': 0.004198789596557617}
2026-03-03 01:22:53,231 - root - INFO - [Worker-1/PID-23425] - [521363232] {'request_id': 521363232, 'input_seq_len': 456, 'output_seq_len': 1030, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.233620', 'http_post_time': '2026-03-03 01:22:27.233675', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:53.231069', 'zmq_push_time': '2026-03-03 01:22:53.231069', 'total_time_s': 25.997448682785034, 'http_queue_latency_s': 5.4836273193359375e-05}
2026-03-03 01:22:53,580 - root - INFO - [Worker-1/PID-23425] - [521307424] {'request_id': 521307424, 'input_seq_len': 168, 'output_seq_len': 1055, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.165837', 'http_post_time': '2026-03-03 01:22:27.165887', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:53.580029', 'zmq_push_time': '2026-03-03 01:22:53.580029', 'total_time_s': 26.414191961288452, 'http_queue_latency_s': 4.982948303222656e-05}
