2026-03-03 01:21:51,361 - root - INFO - [Worker-1/PID-24631] - Worker 1 (PID: 24631) logging initialized
2026-03-03 01:21:51,363 - root - INFO - [Worker-1/PID-24631] - Worker 1 starting (PID: 24631)
2026-03-03 01:21:52,130 - root - INFO - [Worker-1/PID-24631] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:21:52,130 - root - INFO - [Worker-1/PID-24631] - Worker 1 initialized successfully
2026-03-03 01:22:33,317 - root - INFO - [Worker-1/PID-24631] - [521291136] {'request_id': 521291136, 'input_seq_len': 207, 'output_seq_len': 204, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.121028', 'http_post_time': '2026-03-03 01:22:27.121176', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:33.317187', 'zmq_push_time': '2026-03-03 01:22:33.317187', 'total_time_s': 6.19615912437439, 'http_queue_latency_s': 0.0001480579376220703}
2026-03-03 01:22:35,175 - root - INFO - [Worker-1/PID-24631] - [521405312] {'request_id': 521405312, 'input_seq_len': 220, 'output_seq_len': 257, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.278651', 'http_post_time': '2026-03-03 01:22:27.281978', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:35.174919', 'zmq_push_time': '2026-03-03 01:22:35.174919', 'total_time_s': 7.896268606185913, 'http_queue_latency_s': 0.0033278465270996094}
2026-03-03 01:22:38,301 - root - INFO - [Worker-1/PID-24631] - [521342848] {'request_id': 521342848, 'input_seq_len': 215, 'output_seq_len': 437, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.204903', 'http_post_time': '2026-03-03 01:22:27.204939', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:38.301417', 'zmq_push_time': '2026-03-03 01:22:38.301417', 'total_time_s': 11.096513748168945, 'http_queue_latency_s': 3.5762786865234375e-05}
2026-03-03 01:22:42,455 - root - INFO - [Worker-1/PID-24631] - [521402752] {'request_id': 521402752, 'input_seq_len': 331, 'output_seq_len': 622, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.278495', 'http_post_time': '2026-03-03 01:22:27.281686', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:42.455458', 'zmq_push_time': '2026-03-03 01:22:42.455458', 'total_time_s': 15.176963329315186, 'http_queue_latency_s': 0.003190755844116211}
2026-03-03 01:22:44,617 - root - INFO - [Worker-1/PID-24631] - [521339776] {'request_id': 521339776, 'input_seq_len': 469, 'output_seq_len': 734, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.202293', 'http_post_time': '2026-03-03 01:22:27.202327', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:44.617305', 'zmq_push_time': '2026-03-03 01:22:44.617305', 'total_time_s': 17.415011405944824, 'http_queue_latency_s': 3.3855438232421875e-05}
2026-03-03 01:22:45,494 - root - INFO - [Worker-1/PID-24631] - [521349504] {'request_id': 521349504, 'input_seq_len': 311, 'output_seq_len': 773, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.213289', 'http_post_time': '2026-03-03 01:22:27.213321', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:45.494881', 'zmq_push_time': '2026-03-03 01:22:45.494881', 'total_time_s': 18.28159189224243, 'http_queue_latency_s': 3.218650817871094e-05}
2026-03-03 01:22:46,132 - root - INFO - [Worker-1/PID-24631] - [521288576] {'request_id': 521288576, 'input_seq_len': 346, 'output_seq_len': 811, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.108596', 'http_post_time': '2026-03-03 01:22:27.112892', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.132082', 'zmq_push_time': '2026-03-03 01:22:46.132082', 'total_time_s': 19.02348566055298, 'http_queue_latency_s': 0.004295825958251953}
2026-03-03 01:22:46,638 - root - INFO - [Worker-1/PID-24631] - [521344896] {'request_id': 521344896, 'input_seq_len': 181, 'output_seq_len': 826, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.207509', 'http_post_time': '2026-03-03 01:22:27.207539', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.638424', 'zmq_push_time': '2026-03-03 01:22:46.638424', 'total_time_s': 19.430915117263794, 'http_queue_latency_s': 3.0040740966796875e-05}
2026-03-03 01:22:46,746 - root - INFO - [Worker-1/PID-24631] - [521289600] {'request_id': 521289600, 'input_seq_len': 262, 'output_seq_len': 839, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.113419', 'http_post_time': '2026-03-03 01:22:27.114476', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.746298', 'zmq_push_time': '2026-03-03 01:22:46.746298', 'total_time_s': 19.632878303527832, 'http_queue_latency_s': 0.0010571479797363281}
2026-03-03 01:22:49,216 - root - INFO - [Worker-1/PID-24631] - [521386880] {'request_id': 521386880, 'input_seq_len': 333, 'output_seq_len': 939, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.277409', 'http_post_time': '2026-03-03 01:22:27.279716', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:49.216559', 'zmq_push_time': '2026-03-03 01:22:49.216559', 'total_time_s': 21.939149379730225, 'http_queue_latency_s': 0.002306699752807617}
2026-03-03 01:22:49,896 - root - INFO - [Worker-1/PID-24631] - [521399680] {'request_id': 521399680, 'input_seq_len': 321, 'output_seq_len': 969, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.278317', 'http_post_time': '2026-03-03 01:22:27.281383', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:49.896506', 'zmq_push_time': '2026-03-03 01:22:49.896506', 'total_time_s': 22.61818838119507, 'http_queue_latency_s': 0.003065824508666992}
2026-03-03 01:22:50,546 - root - INFO - [Worker-1/PID-24631] - [521389952] {'request_id': 521389952, 'input_seq_len': 521, 'output_seq_len': 999, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.277719', 'http_post_time': '2026-03-03 01:22:27.280133', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.546107', 'zmq_push_time': '2026-03-03 01:22:50.546107', 'total_time_s': 23.268388271331787, 'http_queue_latency_s': 0.0024149417877197266}
2026-03-03 01:22:51,000 - root - INFO - [Worker-1/PID-24631] - [521385344] {'request_id': 521385344, 'input_seq_len': 466, 'output_seq_len': 1021, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.277331', 'http_post_time': '2026-03-03 01:22:27.279551', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:51.000736', 'zmq_push_time': '2026-03-03 01:22:51.000736', 'total_time_s': 23.723405361175537, 'http_queue_latency_s': 0.002219676971435547}
