2026-03-03 01:21:34,115 - root - INFO - [Worker-1/PID-23827] - Worker 1 (PID: 23827) logging initialized
2026-03-03 01:21:34,116 - root - INFO - [Worker-1/PID-23827] - Worker 1 starting (PID: 23827)
2026-03-03 01:21:34,893 - root - INFO - [Worker-1/PID-23827] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:21:34,893 - root - INFO - [Worker-1/PID-23827] - Worker 1 initialized successfully
2026-03-03 01:22:38,574 - root - INFO - [Worker-1/PID-23827] - [521393472] {'request_id': 521393472, 'input_seq_len': 248, 'output_seq_len': 445, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.278369', 'http_post_time': '2026-03-03 01:22:27.282354', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:38.574757', 'zmq_push_time': '2026-03-03 01:22:38.574757', 'total_time_s': 11.296387672424316, 'http_queue_latency_s': 0.003984689712524414}
2026-03-03 01:22:42,823 - root - INFO - [Worker-1/PID-23827] - [521387840] {'request_id': 521387840, 'input_seq_len': 312, 'output_seq_len': 623, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.277885', 'http_post_time': '2026-03-03 01:22:27.281440', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:42.823445', 'zmq_push_time': '2026-03-03 01:22:42.823445', 'total_time_s': 15.545560598373413, 'http_queue_latency_s': 0.0035552978515625}
2026-03-03 01:22:44,436 - root - INFO - [Worker-1/PID-23827] - [521386816] {'request_id': 521386816, 'input_seq_len': 296, 'output_seq_len': 720, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.277570', 'http_post_time': '2026-03-03 01:22:27.281277', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:44.435930', 'zmq_push_time': '2026-03-03 01:22:44.435930', 'total_time_s': 17.15835928916931, 'http_queue_latency_s': 0.003706693649291992}
2026-03-03 01:22:47,936 - root - INFO - [Worker-1/PID-23827] - [521378624] {'request_id': 521378624, 'input_seq_len': 331, 'output_seq_len': 885, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.249768', 'http_post_time': '2026-03-03 01:22:27.249905', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:47.935826', 'zmq_push_time': '2026-03-03 01:22:47.935826', 'total_time_s': 20.686057567596436, 'http_queue_latency_s': 0.0001373291015625}
2026-03-03 01:22:48,945 - root - INFO - [Worker-1/PID-23827] - [521288000] {'request_id': 521288000, 'input_seq_len': 346, 'output_seq_len': 945, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.110914', 'http_post_time': '2026-03-03 01:22:27.112253', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:48.945143', 'zmq_push_time': '2026-03-03 01:22:48.945143', 'total_time_s': 21.83422875404358, 'http_queue_latency_s': 0.0013391971588134766}
2026-03-03 01:22:49,031 - root - INFO - [Worker-1/PID-23827] - [521290048] {'request_id': 521290048, 'input_seq_len': 311, 'output_seq_len': 949, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.115691', 'http_post_time': '2026-03-03 01:22:27.116746', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:49.031456', 'zmq_push_time': '2026-03-03 01:22:49.031456', 'total_time_s': 21.915764570236206, 'http_queue_latency_s': 0.001055002212524414}
2026-03-03 01:22:49,381 - root - INFO - [Worker-1/PID-23827] - [521332032] {'request_id': 521332032, 'input_seq_len': 323, 'output_seq_len': 958, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.206883', 'http_post_time': '2026-03-03 01:22:27.211064', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:49.381176', 'zmq_push_time': '2026-03-03 01:22:49.381176', 'total_time_s': 22.17429280281067, 'http_queue_latency_s': 0.004181623458862305}
2026-03-03 01:22:50,399 - root - INFO - [Worker-1/PID-23827] - [521294144] {'request_id': 521294144, 'input_seq_len': 273, 'output_seq_len': 1010, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.134868', 'http_post_time': '2026-03-03 01:22:27.134943', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.399170', 'zmq_push_time': '2026-03-03 01:22:50.399170', 'total_time_s': 23.264302015304565, 'http_queue_latency_s': 7.486343383789062e-05}
2026-03-03 01:22:51,650 - root - INFO - [Worker-1/PID-23827] - [521342272] {'request_id': 521342272, 'input_seq_len': 374, 'output_seq_len': 1061, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.207897', 'http_post_time': '2026-03-03 01:22:27.212634', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:51.650828', 'zmq_push_time': '2026-03-03 01:22:51.650828', 'total_time_s': 24.442930936813354, 'http_queue_latency_s': 0.004736900329589844}
2026-03-03 01:22:51,927 - root - INFO - [Worker-1/PID-23827] - [521357632] {'request_id': 521357632, 'input_seq_len': 474, 'output_seq_len': 1071, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.226622', 'http_post_time': '2026-03-03 01:22:27.226828', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:51.927374', 'zmq_push_time': '2026-03-03 01:22:51.927374', 'total_time_s': 24.700752019882202, 'http_queue_latency_s': 0.00020551681518554688}
2026-03-03 01:22:52,143 - root - INFO - [Worker-1/PID-23827] - [521362752] {'request_id': 521362752, 'input_seq_len': 778, 'output_seq_len': 1080, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.233191', 'http_post_time': '2026-03-03 01:22:27.233259', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:52.143543', 'zmq_push_time': '2026-03-03 01:22:52.143543', 'total_time_s': 24.9103524684906, 'http_queue_latency_s': 6.794929504394531e-05}
2026-03-03 01:22:52,470 - root - INFO - [Worker-1/PID-23827] - [521326400] {'request_id': 521326400, 'input_seq_len': 208, 'output_seq_len': 1099, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.206384', 'http_post_time': '2026-03-03 01:22:27.210243', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:52.470013', 'zmq_push_time': '2026-03-03 01:22:52.470013', 'total_time_s': 25.263628721237183, 'http_queue_latency_s': 0.0038590431213378906}
2026-03-03 01:22:52,473 - root - INFO - [Worker-1/PID-23827] - [521349952] {'request_id': 521349952, 'input_seq_len': 605, 'output_seq_len': 1097, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.217448', 'http_post_time': '2026-03-03 01:22:27.218560', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:52.473051', 'zmq_push_time': '2026-03-03 01:22:52.473051', 'total_time_s': 25.255603313446045, 'http_queue_latency_s': 0.001111745834350586}
2026-03-03 01:22:52,599 - root - INFO - [Worker-1/PID-23827] - [521345344] {'request_id': 521345344, 'input_seq_len': 771, 'output_seq_len': 1104, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.213218', 'http_post_time': '2026-03-03 01:22:27.214212', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:52.599738', 'zmq_push_time': '2026-03-03 01:22:52.599738', 'total_time_s': 25.38652014732361, 'http_queue_latency_s': 0.0009946823120117188}
2026-03-03 01:22:52,904 - root - INFO - [Worker-1/PID-23827] - [521367872] {'request_id': 521367872, 'input_seq_len': 248, 'output_seq_len': 1115, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.239005', 'http_post_time': '2026-03-03 01:22:27.239184', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:52.904127', 'zmq_push_time': '2026-03-03 01:22:52.904127', 'total_time_s': 25.665122270584106, 'http_queue_latency_s': 0.00017952919006347656}
2026-03-03 01:22:53,012 - root - INFO - [Worker-1/PID-23827] - [521364288] {'request_id': 521364288, 'input_seq_len': 318, 'output_seq_len': 1120, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.234716', 'http_post_time': '2026-03-03 01:22:27.234786', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:53.012021', 'zmq_push_time': '2026-03-03 01:22:53.012021', 'total_time_s': 25.77730441093445, 'http_queue_latency_s': 6.961822509765625e-05}
2026-03-03 01:22:53,077 - root - INFO - [Worker-1/PID-23827] - [521333568] {'request_id': 521333568, 'input_seq_len': 208, 'output_seq_len': 1125, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.207020', 'http_post_time': '2026-03-03 01:22:27.211266', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:53.077079', 'zmq_push_time': '2026-03-03 01:22:53.077079', 'total_time_s': 25.87005925178528, 'http_queue_latency_s': 0.004246234893798828}
2026-03-03 01:22:55,010 - root - INFO - [Worker-1/PID-23827] - [521400640] {'request_id': 521400640, 'input_seq_len': 426, 'output_seq_len': 1204, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.279061', 'http_post_time': '2026-03-03 01:22:27.283564', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:55.010534', 'zmq_push_time': '2026-03-03 01:22:55.010534', 'total_time_s': 27.731472730636597, 'http_queue_latency_s': 0.004502773284912109}
