2026-03-03 01:21:42,057 - root - INFO - [Worker-0/PID-24228] - Worker 0 (PID: 24228) logging initialized
2026-03-03 01:21:42,059 - root - INFO - [Worker-0/PID-24228] - Worker 0 starting (PID: 24228)
2026-03-03 01:21:42,842 - root - INFO - [Worker-0/PID-24228] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:21:42,842 - root - INFO - [Worker-0/PID-24228] - Worker 0 initialized successfully
2026-03-03 01:22:38,600 - root - INFO - [Worker-0/PID-24228] - [521326176] {'request_id': 521326176, 'input_seq_len': 248, 'output_seq_len': 428, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.188015', 'http_post_time': '2026-03-03 01:22:27.188073', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:38.599978', 'zmq_push_time': '2026-03-03 01:22:38.599978', 'total_time_s': 11.411962985992432, 'http_queue_latency_s': 5.817413330078125e-05}
2026-03-03 01:22:44,268 - root - INFO - [Worker-0/PID-24228] - [521310816] {'request_id': 521310816, 'input_seq_len': 248, 'output_seq_len': 686, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.173861', 'http_post_time': '2026-03-03 01:22:27.174251', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:44.268751', 'zmq_push_time': '2026-03-03 01:22:44.268751', 'total_time_s': 17.094889879226685, 'http_queue_latency_s': 0.0003905296325683594}
2026-03-03 01:22:45,096 - root - INFO - [Worker-0/PID-24228] - [521325152] {'request_id': 521325152, 'input_seq_len': 311, 'output_seq_len': 720, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.186756', 'http_post_time': '2026-03-03 01:22:27.186850', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:45.096619', 'zmq_push_time': '2026-03-03 01:22:45.096619', 'total_time_s': 17.909862756729126, 'http_queue_latency_s': 9.34600830078125e-05}
2026-03-03 01:22:46,305 - root - INFO - [Worker-0/PID-24228] - [521343072] {'request_id': 521343072, 'input_seq_len': 163, 'output_seq_len': 771, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.205257', 'http_post_time': '2026-03-03 01:22:27.205434', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.305147', 'zmq_push_time': '2026-03-03 01:22:46.305147', 'total_time_s': 19.099889755249023, 'http_queue_latency_s': 0.00017690658569335938}
2026-03-03 01:22:46,587 - root - INFO - [Worker-0/PID-24228] - [521305184] {'request_id': 521305184, 'input_seq_len': 230, 'output_seq_len': 789, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.162777', 'http_post_time': '2026-03-03 01:22:27.162848', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.587718', 'zmq_push_time': '2026-03-03 01:22:46.587718', 'total_time_s': 19.424940586090088, 'http_queue_latency_s': 7.081031799316406e-05}
2026-03-03 01:22:48,397 - root - INFO - [Worker-0/PID-24228] - [521375328] {'request_id': 521375328, 'input_seq_len': 410, 'output_seq_len': 859, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.246542', 'http_post_time': '2026-03-03 01:22:27.246756', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:48.397378', 'zmq_push_time': '2026-03-03 01:22:48.397378', 'total_time_s': 21.150836944580078, 'http_queue_latency_s': 0.0002148151397705078}
2026-03-03 01:22:48,914 - root - INFO - [Worker-0/PID-24228] - [521387616] {'request_id': 521387616, 'input_seq_len': 403, 'output_seq_len': 878, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.276017', 'http_post_time': '2026-03-03 01:22:27.279347', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:48.913972', 'zmq_push_time': '2026-03-03 01:22:48.913972', 'total_time_s': 21.63795495033264, 'http_queue_latency_s': 0.003329753875732422}
2026-03-03 01:22:49,498 - root - INFO - [Worker-0/PID-24228] - [521397856] {'request_id': 521397856, 'input_seq_len': 321, 'output_seq_len': 903, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.276925', 'http_post_time': '2026-03-03 01:22:27.280901', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:49.498260', 'zmq_push_time': '2026-03-03 01:22:49.498260', 'total_time_s': 22.221335649490356, 'http_queue_latency_s': 0.003976345062255859}
2026-03-03 01:22:50,121 - root - INFO - [Worker-0/PID-24228] - [521390176] {'request_id': 521390176, 'input_seq_len': 405, 'output_seq_len': 931, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.276254', 'http_post_time': '2026-03-03 01:22:27.279623', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.121502', 'zmq_push_time': '2026-03-03 01:22:50.121502', 'total_time_s': 22.845247268676758, 'http_queue_latency_s': 0.003368377685546875}
2026-03-03 01:22:50,156 - root - INFO - [Worker-0/PID-24228] - [521291360] {'request_id': 521291360, 'input_seq_len': 382, 'output_seq_len': 949, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.123782', 'http_post_time': '2026-03-03 01:22:27.124461', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.156372', 'zmq_push_time': '2026-03-03 01:22:50.156372', 'total_time_s': 23.03259038925171, 'http_queue_latency_s': 0.0006797313690185547}
2026-03-03 01:22:50,206 - root - INFO - [Worker-0/PID-24228] - [521290848] {'request_id': 521290848, 'input_seq_len': 549, 'output_seq_len': 951, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.119012', 'http_post_time': '2026-03-03 01:22:27.120309', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.206736', 'zmq_push_time': '2026-03-03 01:22:50.206736', 'total_time_s': 23.087724208831787, 'http_queue_latency_s': 0.0012969970703125}
